Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,269200.0,5516.81,258387.04,280012.96,0.54,4.1,1
1,1,278356.0,281200.0,5568.43,270285.88,292114.12,0.59,4.2,1
2,1,278356.0,281800.0,5520.96,270978.92,292621.08,0.56,4.55,1
3,1,278356.0,281400.0,5365.39,270883.84,291916.16,0.58,4.27,1
4,1,278356.0,275400.0,5466.86,264684.96,286115.04,0.57,4.19,1
5,1,278356.0,277600.0,5530.41,266760.39,288439.61,0.59,4.33,1
6,1,278356.0,287000.0,5472.37,276274.16,297725.84,0.64,4.61,1
7,1,278356.0,283600.0,5491.4,272836.85,294363.15,0.58,4.43,1
8,1,278356.0,281200.0,5553.9,270314.36,292085.64,0.6,4.27,1
9,1,278356.0,269400.0,5453.7,258710.76,280089.24,0.57,4.22,1
0,2,192924.0,191200.0,5064.95,181272.69,201127.31,0.59,4.67,1
1,2,192924.0,191800.0,5147.09,181711.71,201888.29,0.56,4.63,1
2,2,192924.0,187400.0,5158.6,177289.14,197510.86,0.57,4.23,1
3,2,192924.0,196400.0,5055.08,186492.04,206307.96,0.57,4.22,1
4,2,192924.0,200800.0,5159.43,190687.52,210912.48,0.72,4.51,1
5,2,192924.0,195400.0,5048.94,185504.08,205295.92,0.56,4.29,1
6,2,192924.0,197200.0,5203.37,187001.4,207398.6,0.59,4.19,1
7,2,192924.0,191400.0,5205.26,181197.69,201602.31,0.58,4.37,1
8,2,192924.0,190400.0,5167.88,180270.95,200529.05,0.57,4.4,1
9,2,192924.0,189600.0,5039.89,179721.81,199478.19,0.6,4.21,1
0,3,218426.0,217400.0,5177.93,207251.26,227548.74,0.64,4.67,1
1,3,218426.0,222200.0,5315.46,211781.7,232618.3,0.58,4.37,1
2,3,218426.0,216600.0,5120.98,206562.88,226637.12,0.58,4.33,1
3,3,218426.0,224800.0,5167.15,214672.38,234927.62,0.6,4.43,1
4,3,218426.0,224400.0,5393.61,213828.53,234971.47,0.55,4.41,1
5,3,218426.0,219600.0,5255.36,209299.49,229900.51,0.59,4.34,1
6,3,218426.0,214400.0,5238.98,204131.59,224668.41,0.57,4.28,1
7,3,218426.0,216600.0,5297.71,206216.49,226983.51,0.62,4.28,1
8,3,218426.0,214800.0,5121.32,204762.22,224837.78,0.57,4.37,1
9,3,218426.0,212000.0,5219.89,201769.01,222230.99,0.66,4.52,1
0,4,429156.0,423600.0,4997.19,413805.51,433394.49,0.55,4.49,1
1,4,429156.0,428400.0,4921.21,418754.43,438045.57,0.58,4.31,1
2,4,429156.0,426400.0,4961.25,416675.96,436124.04,0.6,4.4,1
3,4,429156.0,421600.0,4923.71,411949.53,431250.47,0.58,4.51,1
4,4,429156.0,426400.0,4958.75,416680.86,436119.14,0.61,4.4,1
5,4,429156.0,427000.0,4905.78,417384.67,436615.33,0.58,4.41,1
6,4,429156.0,433000.0,4968.59,423261.57,442738.43,0.6,4.34,1
7,4,429156.0,429000.0,4908.47,419379.4,438620.6,0.71,4.57,1
8,4,429156.0,431000.0,4943.25,421311.23,440688.77,0.58,4.49,1
9,4,429156.0,432400.0,4881.04,422833.15,441966.85,0.57,4.42,1
0,5,163131.0,168600.0,4914.06,158968.44,178231.56,0.56,4.68,1
1,5,163131.0,154200.0,4849.79,144694.42,163705.58,0.57,4.25,1
2,5,163131.0,166400.0,4850.12,156893.76,175906.24,0.57,4.22,1
3,5,163131.0,166800.0,4864.82,157264.95,176335.05,0.57,4.21,1
4,5,163131.0,158800.0,4822.11,149348.66,168251.34,0.75,4.69,1
5,5,163131.0,156400.0,4778.24,147034.64,165765.36,0.56,4.4,1
6,5,163131.0,158400.0,4842.73,148908.25,167891.75,0.58,4.23,1
7,5,163131.0,165800.0,4932.5,156132.31,175467.69,0.56,4.24,1
8,5,163131.0,171000.0,4992.37,161214.96,180785.04,0.64,4.3,1
9,5,163131.0,171000.0,4951.32,161295.41,180704.59,0.56,4.29,1
0,6,107671.0,111400.0,4292.04,102987.61,119812.39,0.56,4.35,1
1,6,107671.0,107200.0,4192.96,98981.8,115418.2,0.58,4.32,1
2,6,107671.0,108400.0,4072.34,100418.21,116381.79,0.55,4.25,1
3,6,107671.0,112600.0,4360.74,104052.95,121147.05,0.6,4.53,1
4,6,107671.0,109800.0,4123.86,101717.23,117882.77,0.57,4.37,1
5,6,107671.0,109400.0,4049.85,101462.29,117337.71,0.56,4.21,1
6,6,107671.0,112000.0,4358.77,103456.8,120543.2,0.57,4.29,1
7,6,107671.0,105800.0,4135.88,97693.67,113906.33,0.57,4.37,1
8,6,107671.0,111400.0,4233.05,103103.22,119696.78,0.59,4.62,1
9,6,107671.0,114800.0,4282.24,106406.82,123193.18,0.57,4.28,1
0,7,109024.0,104000.0,4107.59,95949.12,112050.88,0.57,4.55,1
1,7,109024.0,100600.0,4190.08,92387.45,108812.55,0.56,4.19,0
2,7,109024.0,105000.0,4172.5,96821.9,113178.1,0.55,4.25,1
3,7,109024.0,109400.0,4249.35,101071.28,117728.72,0.58,4.25,1
