Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
2,8,126798.0,137000.0,10034.12,117333.12,156666.88,0.12,3.77,1
3,8,126798.0,165000.0,10877.09,143680.9,186319.1,0.13,3.7,0
4,8,126798.0,133000.0,9978.04,113443.04,152556.96,0.13,3.64,1
5,8,126798.0,128000.0,10290.06,107831.49,148168.51,0.13,3.65,1
6,8,126798.0,112000.0,9504.96,93370.27,130629.73,0.12,3.66,1
7,8,126798.0,136000.0,10068.37,116265.99,155734.01,0.13,3.68,1
8,8,126798.0,130000.0,10043.67,110314.41,149685.59,0.12,3.6,1
9,8,126798.0,119000.0,9861.34,99671.78,138328.22,0.13,3.69,1
0,9,104695.0,112000.0,9564.55,93253.48,130746.52,0.12,3.94,1
1,9,104695.0,115000.0,9665.16,96056.28,133943.72,0.13,3.83,1
2,9,104695.0,104000.0,9403.96,85568.24,122431.76,0.13,3.86,1
3,9,104695.0,92000.0,8669.52,75007.75,108992.25,0.12,4.23,1
4,9,104695.0,126000.0,9909.23,106577.9,145422.1,0.14,4.23,0
5,9,104695.0,103000.0,9334.57,84704.24,121295.76,0.13,3.79,1
6,9,104695.0,98000.0,9263.47,79843.61,116156.39,0.12,3.88,1
7,9,104695.0,98000.0,8946.12,80465.6,115534.4,0.14,3.89,1
8,9,104695.0,107000.0,9517.33,88346.03,125653.97,0.13,4.22,1
9,9,104695.0,92000.0,8976.84,74405.4,109594.6,0.12,4.06,1
0,10,198159.0,210000.0,11425.05,187606.91,232393.09,0.12,4.11,1
1,10,198159.0,205000.0,11470.5,182517.82,227482.18,0.13,3.79,1
2,10,198159.0,196000.0,11288.14,173875.24,218124.76,0.12,3.85,1
3,10,198159.0,222000.0,11579.04,199305.08,244694.92,0.12,3.79,0
4,10,198159.0,205000.0,11504.72,182450.75,227549.25,0.12,3.98,1
5,10,198159.0,198000.0,11350.25,175753.51,220246.49,0.12,3.87,1
6,10,198159.0,204000.0,11854.91,180764.38,227235.62,0.12,3.73,1
7,10,198159.0,208000.0,11723.75,185021.45,230978.55,0.12,3.84,1
8,10,198159.0,191000.0,11670.52,168125.77,213874.23,0.12,3.69,1
9,10,198159.0,189000.0,11288.52,166874.49,211125.51,0.12,3.69,1
