Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
2,5,163131.0,156400.0,4799.53,146992.92,165807.08,0.06,4.1,1
3,5,163131.0,172800.0,5016.53,162967.61,182632.39,0.06,3.86,1
4,5,163131.0,157800.0,5093.25,147817.22,167782.78,0.06,3.67,1
5,5,163131.0,156400.0,4609.58,147365.22,165434.78,0.06,3.8,1
6,5,163131.0,171800.0,5328.11,161356.9,182243.1,0.05,3.74,1
7,5,163131.0,164600.0,4475.59,155827.84,173372.16,0.05,3.62,1
8,5,163131.0,161400.0,4673.34,152240.26,170559.74,0.06,3.89,1
9,5,163131.0,161200.0,5138.45,151128.63,171271.37,0.05,3.65,1
0,6,107671.0,108200.0,3842.53,100668.64,115731.36,0.07,3.92,1
1,6,107671.0,104400.0,4230.12,96108.97,112691.03,0.06,3.62,1
2,6,107671.0,105600.0,4159.59,97447.2,113752.8,0.06,3.67,1
3,6,107671.0,108800.0,4791.53,99408.6,118191.4,0.06,3.71,1
4,6,107671.0,107000.0,4367.56,98439.59,115560.41,0.05,3.72,1
5,6,107671.0,109400.0,4259.58,101051.22,117748.78,0.06,3.59,1
6,6,107671.0,107000.0,4320.4,98532.02,115467.98,0.05,3.9,1
7,6,107671.0,97400.0,3853.66,89846.82,104953.18,0.06,3.82,0
8,6,107671.0,110800.0,4083.92,102795.52,118804.48,0.05,3.62,1
9,6,107671.0,108400.0,4206.45,100155.37,116644.63,0.05,3.83,1
0,7,109024.0,106400.0,3891.05,98773.54,114026.46,0.06,4.01,1
1,7,109024.0,116600.0,4276.23,108218.59,124981.41,0.05,3.86,1
2,7,109024.0,109400.0,4180.68,101205.86,117594.14,0.05,3.6,1
3,7,109024.0,112800.0,4269.02,104432.73,121167.27,0.06,3.66,1
4,7,109024.0,114800.0,3987.57,106984.37,122615.63,0.07,3.8,1
5,7,109024.0,112600.0,4098.57,104566.79,120633.21,0.06,4.35,1
6,7,109024.0,111800.0,4326.09,103320.87,120279.13,0.05,3.87,1
7,7,109024.0,109800.0,4448.24,101081.46,118518.54,0.06,3.65,1
8,7,109024.0,112200.0,4337.07,103699.35,120700.65,0.05,3.8,1
9,7,109024.0,115000.0,3982.29,107194.71,122805.29,0.06,3.64,1
0,8,126798.0,129800.0,4868.25,120258.22,139341.78,0.05,3.79,1
1,8,126798.0,129000.0,4096.98,120969.91,137030.09,0.06,3.74,1
2,8,126798.0,121600.0,4377.1,113020.89,130179.11,0.06,3.61,1
3,8,126798.0,123800.0,4177.71,115611.69,131988.31,0.05,3.59,1
4,8,126798.0,128400.0,4504.14,119571.89,137228.11,0.06,4.05,1
5,8,126798.0,113800.0,4261.01,105448.43,122151.57,0.06,3.78,0
6,8,126798.0,132600.0,4572.63,123637.64,141562.36,0.06,3.65,1
7,8,126798.0,126000.0,4422.86,117331.19,134668.81,0.06,3.73,1
8,8,126798.0,122600.0,4537.0,113707.48,131492.52,0.05,3.61,1
9,8,126798.0,120800.0,4381.17,112212.9,129387.1,0.05,3.63,1
0,9,104695.0,94200.0,4145.4,86075.01,102324.99,0.06,4.18,0
1,9,104695.0,103600.0,4413.13,94950.27,112249.73,0.05,3.75,1
2,9,104695.0,103200.0,3957.51,95443.28,110956.72,0.05,3.79,1
3,9,104695.0,107400.0,4058.27,99445.79,115354.21,0.06,3.95,1
4,9,104695.0,110000.0,4483.63,101212.08,118787.92,0.05,3.8,1
5,9,104695.0,105600.0,4185.59,97396.24,113803.76,0.06,3.74,1
6,9,104695.0,103800.0,4249.75,95470.49,112129.51,0.06,4.98,1
7,9,104695.0,100200.0,4140.3,92085.02,108314.98,0.05,3.78,1
8,9,104695.0,98000.0,4274.3,89622.36,106377.64,0.05,3.8,1
9,9,104695.0,100200.0,3681.66,92983.95,107416.05,0.05,3.93,1
0,10,198159.0,200000.0,5327.36,189558.37,210441.63,0.06,4.06,1
1,10,198159.0,194000.0,5060.76,184080.91,203919.09,0.05,3.92,1
2,10,198159.0,193000.0,4871.55,183451.76,202548.24,0.06,4.9,1
3,10,198159.0,198000.0,5354.48,187505.22,208494.78,0.05,4.19,1
4,10,198159.0,198000.0,4974.25,188250.46,207749.54,0.08,4.73,1
5,10,198159.0,206200.0,5413.9,195588.75,216811.25,0.07,5.72,1
6,10,198159.0,199000.0,5307.82,188596.67,209403.33,0.05,4.63,1
7,10,198159.0,201800.0,5163.47,191679.6,211920.4,0.05,3.77,1
8,10,198159.0,204400.0,4883.67,194828.01,213971.99,0.06,3.74,1
9,10,198159.0,199400.0,5191.41,189224.84,209575.16,0.07,4.02,1
