Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,274100.0,3950.35,266357.3,281842.7,1.93,6.39,1
1,1,278356.0,276300.0,3832.4,268788.5,283811.5,1.54,6.36,1
2,1,278356.0,273400.0,3806.62,265939.02,280860.98,1.48,5.28,1
3,1,278356.0,278000.0,3944.73,270268.33,285731.67,1.36,5.14,1
4,1,278356.0,281600.0,3931.42,273894.42,289305.58,1.31,5.4,1
5,1,278356.0,279200.0,3851.83,271650.42,286749.58,1.4,5.31,1
6,1,278356.0,279400.0,3882.44,271790.42,287009.58,1.28,5.16,1
7,1,278356.0,284500.0,3873.12,276908.68,292091.32,1.3,5.27,1
8,1,278356.0,285100.0,3857.01,277540.26,292659.74,1.29,5.07,1
9,1,278356.0,274800.0,3821.35,267310.16,282289.84,1.31,5.44,1
0,2,192924.0,190900.0,3588.02,183867.47,197932.53,1.32,5.48,1
1,2,192924.0,192000.0,3621.9,184901.07,199098.93,1.31,5.25,1
2,2,192924.0,196300.0,3637.37,189170.75,203429.25,1.31,5.18,1
3,2,192924.0,195400.0,3548.17,188445.58,202354.42,1.39,5.42,1
4,2,192924.0,189400.0,3750.27,182049.46,196750.54,1.34,5.31,1
5,2,192924.0,193900.0,3592.31,186859.06,200940.94,1.39,5.2,1
6,2,192924.0,191500.0,3676.25,184294.55,198705.45,1.34,5.23,1
7,2,192924.0,188200.0,3547.22,181247.45,195152.55,1.3,5.43,1
8,2,192924.0,195100.0,3640.6,187964.42,202235.58,1.31,5.09,1
9,2,192924.0,197200.0,3656.93,190032.42,204367.58,1.34,5.11,1
0,3,218426.0,219100.0,3766.49,211717.68,226482.32,1.47,5.58,1
1,3,218426.0,214600.0,3757.51,207235.28,221964.72,1.33,5.14,1
2,3,218426.0,218600.0,3699.99,211348.02,225851.98,1.31,5.23,1
3,3,218426.0,215300.0,3659.71,208126.97,222473.03,1.3,5.11,1
4,3,218426.0,224800.0,3670.16,217606.49,231993.51,1.4,5.97,1
5,3,218426.0,217400.0,3718.75,210111.24,224688.76,1.28,5.15,1
6,3,218426.0,216100.0,3725.79,208797.46,223402.54,1.32,5.31,1
7,3,218426.0,217500.0,3687.18,210273.12,224726.88,1.31,5.17,1
8,3,218426.0,221800.0,3754.92,214440.37,229159.63,1.3,5.38,1
9,3,218426.0,216700.0,3792.93,209265.87,224134.13,1.34,5.29,1
0,4,429156.0,428500.0,3499.47,421641.04,435358.96,1.31,5.69,1
1,4,429156.0,427700.0,3505.97,420828.29,434571.71,1.38,5.27,1
2,4,429156.0,428500.0,3548.56,421544.82,435455.18,1.38,5.26,1
3,4,429156.0,429600.0,3552.96,422636.21,436563.79,1.3,5.17,1
4,4,429156.0,428800.0,3542.79,421856.13,435743.87,1.31,5.35,1
5,4,429156.0,433300.0,3507.54,426425.22,440174.78,1.48,5.61,1
6,4,429156.0,427100.0,3460.17,420318.07,433881.93,1.29,5.16,1
7,4,429156.0,430900.0,3437.45,424162.6,437637.4,1.35,5.24,1
8,4,429156.0,431300.0,3418.09,424600.55,437999.45,1.39,5.33,1
9,4,429156.0,427700.0,3408.21,421019.91,434380.09,1.33,5.43,1
0,5,163131.0,159900.0,3423.74,153189.46,166610.54,1.36,5.46,1
1,5,163131.0,165100.0,3476.99,158285.1,171914.9,1.57,5.59,1
2,5,163131.0,165900.0,3430.65,159175.92,172624.08,1.29,5.27,1
3,5,163131.0,165100.0,3372.69,158489.52,171710.48,1.31,5.11,1
4,5,163131.0,157900.0,3432.52,151172.26,164627.74,1.4,5.45,1
5,5,163131.0,160800.0,3303.27,154325.58,167274.42,1.3,5.1,1
6,5,163131.0,162600.0,3454.03,155830.09,169369.91,1.36,5.55,1
7,5,163131.0,168700.0,3409.95,162016.5,175383.5,1.32,5.09,1
8,5,163131.0,153600.0,3442.27,146853.16,160346.84,1.32,5.32,0
9,5,163131.0,161300.0,3328.72,154775.7,167824.3,1.42,5.56,1
0,6,107671.0,108600.0,2999.14,102721.68,114478.32,1.31,5.37,1
1,6,107671.0,104300.0,2992.46,98434.78,110165.22,1.45,5.23,1
2,6,107671.0,103100.0,2880.3,97454.61,108745.39,1.34,5.1,1
3,6,107671.0,107900.0,2948.94,102120.07,113679.93,1.43,5.48,1
4,6,107671.0,111600.0,3006.67,105706.93,117493.07,1.32,5.18,1
5,6,107671.0,105600.0,2929.79,99857.62,111342.38,1.33,5.29,1
6,6,107671.0,109200.0,2933.47,103450.39,114949.61,1.35,5.13,1
