Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,282700.0,3343.38,276146.97,289253.03,0.11,3.94,1
1,1,278356.0,276600.0,3940.16,268877.28,284322.72,0.12,3.78,1
2,1,278356.0,274000.0,3912.02,266332.44,281667.56,0.11,3.8,1
3,1,278356.0,277500.0,4053.5,269555.14,285444.86,0.14,4.27,1
4,1,278356.0,280600.0,3818.6,273115.55,288084.45,0.12,4.26,1
5,1,278356.0,283900.0,4001.07,276057.9,291742.1,0.15,4.89,1
6,1,278356.0,283100.0,3801.32,275649.42,290550.58,0.11,4.28,1
7,1,278356.0,278200.0,3681.05,270985.14,285414.86,0.11,4.4,1
8,1,278356.0,285600.0,3746.73,278256.42,292943.58,0.11,4.15,1
9,1,278356.0,278300.0,4012.61,270435.28,286164.72,0.11,3.95,1
0,2,192924.0,193600.0,3533.95,186673.46,200526.54,0.13,4.16,1
1,2,192924.0,191800.0,3543.13,184855.46,198744.54,0.11,4.16,1
2,2,192924.0,195600.0,3555.81,188630.61,202569.39,0.12,4.46,1
3,2,192924.0,194500.0,3808.21,187035.9,201964.1,0.11,4.02,1
4,2,192924.0,192500.0,3511.08,185618.27,199381.73,0.1,3.78,1
5,2,192924.0,191400.0,3884.97,183785.46,199014.54,0.11,3.79,1
6,2,192924.0,192800.0,3657.84,185630.64,199969.36,0.1,3.83,1
7,2,192924.0,200500.0,3616.72,193411.24,207588.76,0.1,4.13,0
8,2,192924.0,193400.0,3716.25,186116.15,200683.85,0.1,3.82,1
9,2,192924.0,189400.0,3454.47,182629.23,196170.77,0.1,3.79,1
0,3,218426.0,208800.0,3831.89,201289.5,216310.5,0.1,4.03,0
1,3,218426.0,218700.0,3759.5,211331.39,226068.61,0.1,3.85,1
2,3,218426.0,220300.0,3801.85,212848.38,227751.62,0.11,4.09,1
3,3,218426.0,212700.0,3733.52,205382.3,220017.7,0.1,3.9,1
4,3,218426.0,215900.0,3367.13,209300.42,222499.58,0.11,4.01,1
5,3,218426.0,218800.0,3545.42,211850.97,225749.03,0.11,3.88,1
6,3,218426.0,214200.0,3469.52,207399.74,221000.26,0.1,3.88,1
7,3,218426.0,216000.0,3455.12,209227.97,222772.03,0.1,4.11,1
8,3,218426.0,222800.0,3630.45,215684.32,229915.68,0.11,3.95,1
9,3,218426.0,220200.0,3886.07,212583.3,227816.7,0.11,3.9,1
0,4,429156.0,430100.0,3361.91,423510.66,436689.34,0.11,4.33,1
1,4,429156.0,425600.0,3053.31,419615.52,431584.48,0.1,4.11,1
2,4,429156.0,430500.0,3692.93,423261.85,437738.15,0.11,4.44,1
3,4,429156.0,430200.0,3592.84,423158.03,437241.97,0.11,4.13,1
4,4,429156.0,424700.0,3826.68,417199.72,432200.28,0.1,3.92,1
5,4,429156.0,427300.0,3612.1,420220.28,434379.72,0.11,4.13,1
6,4,429156.0,427500.0,3608.24,420427.84,434572.16,0.11,4.42,1
7,4,429156.0,426400.0,3418.13,419700.47,433099.53,0.11,4.17,1
8,4,429156.0,434700.0,3385.22,428064.98,441335.02,0.11,3.91,1
9,4,429156.0,431100.0,3670.22,423906.37,438293.63,0.11,4.08,1
0,5,163131.0,160900.0,3411.21,154214.02,167585.98,0.12,4.24,1
1,5,163131.0,162100.0,3464.0,155310.55,168889.45,0.16,5.2,1
2,5,163131.0,161100.0,3452.93,154332.26,167867.74,0.11,4.47,1
3,5,163131.0,164900.0,3535.88,157969.67,171830.33,0.14,5.03,1
4,5,163131.0,165800.0,3345.93,159241.98,172358.02,0.12,5.07,1
5,5,163131.0,163600.0,3643.98,156457.79,170742.21,0.13,5.21,1
6,5,163131.0,168900.0,3171.41,162684.04,175115.96,0.14,5.32,1
7,5,163131.0,158400.0,3403.63,151728.88,165071.12,0.13,5.4,1
