Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,1788695.0,1771100.0,11296.75,1748958.38,1793241.62,13.08,52.28,1
1,1,1788695.0,1778800.0,11199.16,1756849.65,1800750.35,12.41,49.11,1
2,1,1788695.0,1772500.0,10961.73,1751015.01,1793984.99,12.47,49.08,1
3,1,1788695.0,1796700.0,11472.95,1774213.02,1819186.98,12.32,48.72,1
4,1,1788695.0,1805700.0,10896.45,1784342.95,1827057.05,12.19,49.78,1
5,1,1788695.0,1799100.0,11307.52,1776937.26,1821262.74,12.71,50.61,1
6,1,1788695.0,1774700.0,11321.21,1752510.43,1796889.57,12.28,49.31,1
7,1,1788695.0,1788700.0,11224.01,1766700.94,1810699.06,12.25,49.12,1
8,1,1788695.0,1796000.0,11266.08,1773918.48,1818081.52,12.4,49.35,1
9,1,1788695.0,1784900.0,11120.61,1763103.61,1806696.39,13.27,50.32,1
0,2,2785246.0,2765100.0,12223.81,2741141.34,2789058.66,12.52,48.22,1
1,2,2785246.0,2795700.0,12285.8,2771619.83,2819780.17,12.7,48.12,1
2,2,2785246.0,2768600.0,12224.31,2744640.36,2792559.64,12.3,47.5,1
3,2,2785246.0,2785200.0,12210.83,2761266.78,2809133.22,12.75,48.43,1
4,2,2785246.0,2786200.0,12400.58,2761894.86,2810505.14,12.47,48.0,1
5,2,2785246.0,2788400.0,12505.26,2763889.69,2812910.31,12.3,48.1,1
6,2,2785246.0,2784400.0,12452.5,2759993.1,2808806.9,12.47,47.61,1
7,2,2785246.0,2812400.0,12207.23,2788473.84,2836326.16,12.1,47.46,0
8,2,2785246.0,2790500.0,12286.49,2766418.48,2814581.52,12.02,47.41,1
9,2,2785246.0,2788100.0,12042.61,2764496.47,2811703.53,12.2,47.49,1
0,3,1928020.0,1933500.0,11254.91,1911440.37,1955559.63,12.34,47.54,1
1,3,1928020.0,1938300.0,11289.49,1916172.59,1960427.41,12.31,47.25,1
2,3,1928020.0,1933400.0,11470.11,1910918.59,1955881.41,12.4,47.22,1
3,3,1928020.0,1934700.0,11539.38,1912082.81,1957317.19,12.73,47.75,1
4,3,1928020.0,1933100.0,11604.35,1910355.47,1955844.53,12.33,47.4,1
5,3,1928020.0,1920500.0,11321.02,1898310.8,1942689.2,12.32,47.27,1
6,3,1928020.0,1930500.0,11557.99,1907846.34,1953153.66,12.26,46.71,1
7,3,1928020.0,1922500.0,11278.23,1900394.67,1944605.33,12.43,47.06,1
8,3,1928020.0,1933900.0,11599.65,1911164.69,1956635.31,12.31,46.94,1
9,3,1928020.0,1938200.0,11523.48,1915613.98,1960786.02,12.51,47.86,1
0,4,2180873.0,2166900.0,11716.86,2143934.95,2189865.05,12.64,48.21,1
1,4,2180873.0,2193100.0,12097.51,2169388.89,2216811.11,12.41,47.05,1
2,4,2180873.0,2178300.0,11788.28,2155194.96,2201405.04,12.88,48.28,1
3,4,2180873.0,2171600.0,11898.6,2148278.75,2194921.25,12.23,48.04,1
4,4,2180873.0,2183600.0,11616.28,2160832.09,2206367.91,12.09,47.78,1
5,4,2180873.0,2180700.0,11580.28,2158002.65,2203397.35,12.75,48.12,1
6,4,2180873.0,2173000.0,11995.57,2149488.67,2196511.33,12.18,47.54,1
7,4,2180873.0,2187900.0,11960.78,2164456.87,2211343.13,12.46,47.69,1
8,4,2180873.0,2182800.0,11733.06,2159803.21,2205796.79,12.0,47.42,1
9,4,2180873.0,2199900.0,11678.86,2177009.43,2222790.57,12.08,47.11,1
0,5,4388299.0,4381700.0,10747.54,4360634.81,4402765.19,12.1,49.04,1
1,5,4388299.0,4384400.0,10780.42,4363270.37,4405529.63,11.9,47.57,1
2,5,4388299.0,4371600.0,10759.76,4350510.87,4392689.13,11.82,47.5,1
3,5,4388299.0,4362800.0,10779.69,4341671.81,4383928.19,12.01,47.82,0
4,5,4388299.0,4392900.0,10963.54,4371411.46,4414388.54,12.35,47.61,1
5,5,4388299.0,4383800.0,10636.92,4362951.64,4404648.36,12.32,47.64,1
6,5,4388299.0,4404300.0,11203.38,4382341.37,4426258.63,12.34,47.92,1
7,5,4388299.0,4390100.0,10662.03,4369202.42,4410997.58,12.26,47.53,1
8,5,4388299.0,4391800.0,10796.79,4370638.29,4412961.71,12.48,48.53,1
9,5,4388299.0,4390100.0,10880.35,4368774.51,4411425.49,12.24,48.27,1
0,6,1637487.0,1634600.0,10636.78,1613751.92,1655448.08,12.36,47.66,1
1,6,1637487.0,1647000.0,11051.74,1625338.58,1668661.42,12.33,47.33,1
2,6,1637487.0,1655600.0,10833.38,1634366.58,1676833.42,12.24,47.11,1
3,6,1637487.0,1636800.0,10997.19,1615245.52,1658354.48,12.24,47.27,1
4,6,1637487.0,1616700.0,10838.96,1595455.64,1637944.36,12.39,47.17,1
5,6,1637487.0,1633000.0,10877.29,1611680.51,1654319.49,12.8,48.66,1
