Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27851400.0,54502.94,27744574.25,27958225.75,42.78,412.21,1
1,1,27856078.0,27843200.0,54488.17,27736403.19,27949996.81,42.88,635.35,1
2,1,27856078.0,27942400.0,55461.11,27833696.22,28051103.78,43.02,660.2,1
3,1,27856078.0,27754800.0,54617.98,27647748.77,27861851.23,42.77,673.52,1
4,1,27856078.0,27862000.0,55852.41,27752529.27,27971470.73,42.78,647.44,1
5,1,27856078.0,27864800.0,53393.61,27760148.52,27969451.48,42.96,676.38,1
6,1,27856078.0,27936400.0,54012.59,27830535.32,28042264.68,43.18,650.33,1
7,1,27856078.0,27849600.0,56307.61,27739237.08,27959962.92,43.01,649.0,1
8,1,27856078.0,27888000.0,53081.98,27783959.31,27992040.69,42.88,652.23,1
9,1,27856078.0,27845400.0,54775.33,27738040.35,27952759.65,42.75,657.06,1
0,2,19280625.0,19228800.0,51159.27,19128527.83,19329072.17,42.74,634.49,1
1,2,19280625.0,19302400.0,51164.62,19202117.34,19402682.66,42.83,665.86,1
2,2,19280625.0,19162000.0,50905.82,19062224.6,19261775.4,42.86,623.64,0
3,2,19280625.0,19276200.0,50429.98,19177357.24,19375042.76,42.59,626.22,1
4,2,19280625.0,19253400.0,50434.63,19154548.13,19352251.87,42.63,645.37,1
5,2,19280625.0,19264600.0,50852.89,19164928.33,19364271.67,42.69,636.71,1
6,2,19280625.0,19219800.0,49990.42,19121818.77,19317781.23,42.48,682.54,1
7,2,19280625.0,19276200.0,50309.63,19177593.13,19374806.87,42.51,669.28,1
8,2,19280625.0,19217600.0,51091.8,19117460.08,19317739.92,42.56,647.38,1
9,2,19280625.0,19269400.0,51851.19,19167771.67,19371028.33,42.67,656.06,1
0,3,21809885.0,21827600.0,53224.78,21723279.43,21931920.57,42.65,635.83,1
1,3,21809885.0,21845400.0,52268.81,21742953.14,21947846.86,42.74,736.42,1
2,3,21809885.0,21802000.0,52706.41,21698695.43,21905304.57,42.46,713.58,1
3,3,21809885.0,21805200.0,51556.36,21704149.54,21906250.46,42.47,758.13,1
4,3,21809885.0,21740200.0,52417.96,21637460.79,21842939.21,43.0,742.19,1
5,3,21809885.0,21819200.0,51557.96,21718146.4,21920253.6,42.74,749.69,1
6,3,21809885.0,21776200.0,52922.61,21672471.68,21879928.32,42.49,733.72,1
7,3,21809885.0,21776400.0,53034.42,21672452.54,21880347.46,42.57,754.26,1
8,3,21809885.0,21844800.0,54486.89,21738005.7,21951594.3,42.68,741.49,1
9,3,21809885.0,21794400.0,53033.34,21690454.66,21898345.34,42.53,745.88,1
0,4,43877172.0,43964200.0,48150.9,43869824.24,44058575.76,42.59,764.43,1
1,4,43877172.0,43862400.0,48636.44,43767072.58,43957727.42,42.43,751.97,1
2,4,43877172.0,43877400.0,48923.91,43781509.13,43973290.87,42.71,724.44,1
3,4,43877172.0,43911200.0,47759.14,43817592.08,44004807.92,42.6,767.21,1
4,4,43877172.0,43886600.0,48670.23,43791206.35,43981993.65,42.84,749.44,1
5,4,43877172.0,43865800.0,48119.16,43771486.45,43960113.55,42.67,756.16,1
6,4,43877172.0,43814800.0,49213.28,43718341.96,43911258.04,42.61,751.59,1
7,4,43877172.0,43910800.0,47650.98,43817404.08,44004195.92,42.75,758.69,1
8,4,43877172.0,43942000.0,47852.38,43848209.34,44035790.66,42.59,745.46,1
9,4,43877172.0,43919200.0,47699.05,43825709.86,44012690.14,42.77,756.15,1
0,5,16357096.0,16422200.0,49394.72,16325386.36,16519013.64,42.49,725.17,1
1,5,16357096.0,16289800.0,48432.74,16194871.82,16384728.18,42.43,737.97,1
2,5,16357096.0,16316400.0,48501.23,16221337.59,16411462.41,42.85,730.32,1
3,5,16357096.0,16412000.0,49031.35,16315898.56,16508101.44,42.53,739.46,1
4,5,16357096.0,16337400.0,47409.39,16244477.6,16430322.4,42.72,733.46,1
5,5,16357096.0,16376000.0,49707.4,16278573.49,16473426.51,42.54,738.07,1
6,5,16357096.0,16360000.0,47441.07,16267015.51,16452984.49,42.43,733.63,1
7,5,16357096.0,16340400.0,50022.18,16242356.53,16438443.47,42.57,742.95,1
8,5,16357096.0,16234400.0,50040.67,16136320.3,16332479.7,42.46,734.68,0
9,5,16357096.0,16335400.0,48380.13,16240574.94,16430225.06,42.64,753.65,1
0,6,10792922.0,10826000.0,42062.9,10743556.72,10908443.28,42.73,729.15,1
1,6,10792922.0,10765800.0,43443.18,10680651.37,10850948.63,42.6,737.07,1
2,6,10792922.0,10824600.0,40936.51,10744364.44,10904835.56,42.56,732.8,1
3,6,10792922.0,10838600.0,43062.23,10754198.02,10923001.98,42.62,738.19,1
4,6,10792922.0,10773000.0,41833.59,10691006.15,10854993.85,42.52,732.22,1
5,6,10792922.0,10794200.0,42889.27,10710137.03,10878262.97,43.54,743.98,1
6,6,10792922.0,10796200.0,42654.54,10712597.09,10879802.91,42.49,748.53,1
7,6,10792922.0,10782400.0,42246.0,10699597.83,10865202.17,42.73,747.35,1
8,6,10792922.0,10810400.0,41571.15,10728920.56,10891879.44,42.56,733.72,1
9,6,10792922.0,10816400.0,42643.61,10732818.53,10899981.47,42.38,746.72,1
0,7,10904415.0,10954600.0,42882.52,10870550.25,11038649.75,42.62,731.93,1
1,7,10904415.0,10946200.0,41847.07,10864179.75,11028220.25,42.7,738.88,1
2,7,10904415.0,10840600.0,43681.71,10754983.85,10926216.15,42.74,732.22,1
3,7,10904415.0,10860600.0,42992.64,10776334.43,10944865.57,42.59,739.7,1
4,7,10904415.0,10882400.0,42499.66,10799100.66,10965699.34,42.87,731.6,1
5,7,10904415.0,10973600.0,41337.57,10892578.37,11054621.63,42.67,740.91,1
