Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,198159.0,201200.0,5221.43,190966.0,211434.0,0.47,3.57,1
1,1,198159.0,194400.0,4866.44,184861.77,203938.23,0.42,3.32,1
2,1,198159.0,190400.0,5004.0,180592.16,200207.84,0.42,3.29,1
3,1,198159.0,200000.0,5150.3,189905.42,210094.58,0.45,3.3,1
4,1,198159.0,200800.0,5105.68,190792.87,210807.13,0.44,3.32,1
5,1,198159.0,195200.0,5287.38,184836.73,205563.27,0.45,3.77,1
6,1,198159.0,197600.0,5015.87,187768.89,207431.11,0.48,3.8,1
7,1,198159.0,194000.0,5086.83,184029.81,203970.19,0.45,3.59,1
8,1,198159.0,201800.0,5293.86,191424.04,212175.96,0.47,3.61,1
9,1,198159.0,196800.0,5302.91,186406.31,207193.69,0.45,3.58,1
0,2,278356.0,277000.0,5407.32,266401.66,287598.34,0.46,3.69,1
1,2,278356.0,282800.0,5531.37,271958.52,293641.48,0.6,4.48,1
2,2,278356.0,278600.0,5442.44,267932.81,289267.19,0.5,4.18,1
3,2,278356.0,270400.0,5403.38,259809.38,280990.62,0.52,4.01,1
4,2,278356.0,275800.0,5392.63,265230.44,286369.56,0.46,3.47,1
5,2,278356.0,275000.0,5531.92,264157.44,285842.56,0.44,3.45,1
6,2,278356.0,277400.0,5422.82,266771.27,288028.73,0.45,3.54,1
7,2,278356.0,271600.0,5558.03,260706.25,282493.75,0.46,3.57,1
8,2,278356.0,282600.0,5654.14,271517.9,293682.1,0.46,3.46,1
9,2,278356.0,282200.0,5548.31,271325.3,293074.7,0.46,3.48,1
0,3,192924.0,189800.0,5048.57,179904.8,199695.2,0.49,3.71,1
1,3,192924.0,190600.0,5206.55,180395.16,200804.84,0.45,3.45,1
2,3,192924.0,195800.0,5104.83,185794.54,205805.46,0.46,3.49,1
3,3,192924.0,203000.0,5135.38,192934.65,213065.35,0.48,3.6,0
4,3,192924.0,201400.0,5152.25,191301.59,211498.41,0.46,3.52,1
5,3,192924.0,193200.0,5249.05,182911.86,203488.14,0.44,3.42,1
6,3,192924.0,191400.0,5092.94,181417.83,201382.17,0.46,3.48,1
7,3,192924.0,194000.0,5257.54,183695.23,204304.77,0.45,3.45,1
8,3,192924.0,202600.0,5190.52,192426.58,212773.42,0.48,3.59,1
9,3,192924.0,189600.0,5121.69,179561.49,199638.51,0.45,3.5,1
0,4,218426.0,216800.0,5363.17,206288.18,227311.82,0.45,3.51,1
1,4,218426.0,215200.0,5209.22,204989.92,225410.08,0.45,3.58,1
