Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,1788695.0,1776000.0,35898.11,1705639.7,1846360.3,1.19,36.49,1
1,1,1788695.0,1825000.0,36226.25,1753996.55,1896003.45,1.2,36.97,1
2,1,1788695.0,1768000.0,35957.89,1697522.53,1838477.47,1.51,46.75,1
3,1,1788695.0,1812000.0,34940.27,1743517.06,1880482.94,1.55,41.34,1
4,1,1788695.0,1725000.0,34720.96,1656946.91,1793053.09,1.32,37.42,1
5,1,1788695.0,1814000.0,36491.87,1742475.93,1885524.07,1.14,37.35,1
6,1,1788695.0,1798000.0,35856.99,1727720.29,1868279.71,1.26,39.69,1
7,1,1788695.0,1800000.0,34887.69,1731620.13,1868379.87,1.57,40.19,1
8,1,1788695.0,1760000.0,35174.22,1691058.52,1828941.48,1.24,39.8,1
9,1,1788695.0,1718000.0,35486.27,1648446.9,1787553.1,1.24,45.82,0
0,2,2785246.0,2897000.0,37740.44,2823028.73,2970971.27,1.2,34.98,0
1,2,2785246.0,2783000.0,37760.04,2708990.33,2857009.67,1.36,36.44,1
2,2,2785246.0,2768000.0,38436.08,2692665.28,2843334.72,1.12,38.97,1
3,2,2785246.0,2796000.0,38153.3,2721219.54,2870780.46,1.12,36.69,1
4,2,2785246.0,2840000.0,39640.44,2762304.75,2917695.25,1.19,34.84,1
5,2,2785246.0,2798000.0,38158.4,2723209.54,2872790.46,1.6,45.8,1
6,2,2785246.0,2767000.0,37945.59,2692626.65,2841373.35,1.17,35.28,1
7,2,2785246.0,2748000.0,38053.8,2673414.55,2822585.45,1.09,33.4,1
8,2,2785246.0,2786000.0,38947.3,2709663.28,2862336.72,1.21,34.0,1
9,2,2785246.0,2791000.0,37977.29,2716564.51,2865435.49,1.09,37.08,1
0,3,1928020.0,1931000.0,36458.94,1859540.48,2002459.52,1.12,33.47,1
1,3,1928020.0,1936000.0,36937.38,1863602.74,2008397.26,1.25,34.57,1
2,3,1928020.0,1923000.0,36505.8,1851448.64,1994551.36,1.18,34.46,1
3,3,1928020.0,1900000.0,36700.58,1828066.86,1971933.14,1.11,35.03,1
4,3,1928020.0,1897000.0,36424.52,1825607.93,1968392.07,1.21,40.22,1
5,3,1928020.0,1991000.0,35962.91,1920512.69,2061487.31,1.26,50.77,1
6,3,1928020.0,2019000.0,36375.34,1947704.34,2090295.66,1.34,38.72,0
7,3,1928020.0,1957000.0,36358.91,1885736.54,2028263.46,1.24,35.73,1
8,3,1928020.0,1895000.0,36414.33,1823627.92,1966372.08,1.27,36.51,1
9,3,1928020.0,1894000.0,36023.58,1823393.78,1964606.22,1.22,37.39,1
0,4,2180873.0,2233000.0,37375.14,2159744.72,2306255.28,1.52,37.03,1
1,4,2180873.0,2170000.0,36017.36,2099405.98,2240594.02,1.27,41.11,1
2,4,2180873.0,2123000.0,36265.37,2051919.88,2194080.12,1.12,34.88,1
3,4,2180873.0,2233000.0,38397.88,2157740.16,2308259.84,1.75,42.26,1
4,4,2180873.0,2217000.0,37918.1,2142680.53,2291319.47,1.48,41.7,1
5,4,2180873.0,2200000.0,38222.66,2125083.59,2274916.41,1.13,34.17,1
6,4,2180873.0,2108000.0,36855.56,2035763.1,2180236.9,1.42,37.48,0
7,4,2180873.0,2198000.0,37664.85,2124176.9,2271823.1,1.21,36.44,1
8,4,2180873.0,2184000.0,37917.01,2109682.65,2258317.35,1.27,39.53,1
9,4,2180873.0,2177000.0,36203.49,2106041.15,2247958.85,1.54,37.68,1
0,5,4388299.0,4359000.0,35100.61,4290202.8,4427797.2,1.37,37.78,1
1,5,4388299.0,4425000.0,34107.69,4358148.92,4491851.08,1.19,38.66,1
2,5,4388299.0,4383000.0,33599.31,4317145.36,4448854.64,1.18,37.37,1
3,5,4388299.0,4433000.0,34884.09,4364627.17,4501372.83,1.16,39.77,1
4,5,4388299.0,4341000.0,34817.26,4272758.17,4409241.83,1.15,38.49,1
5,5,4388299.0,4422000.0,34186.08,4354995.29,4489004.71,1.16,36.73,1
6,5,4388299.0,4465000.0,34594.13,4397195.5,4532804.5,1.1,36.8,0
7,5,4388299.0,4389000.0,33962.92,4322432.67,4455567.33,1.16,35.6,1
8,5,4388299.0,4360000.0,35113.67,4291177.2,4428822.8,1.11,34.47,1
9,5,4388299.0,4419000.0,33105.52,4354113.18,4483886.82,1.28,35.09,1
0,6,1637487.0,1609000.0,33384.36,1543566.65,1674433.35,1.16,34.2,1
1,6,1637487.0,1585000.0,32899.23,1520517.5,1649482.5,1.55,35.17,1
2,6,1637487.0,1632000.0,33061.15,1567200.15,1696799.85,2.01,53.67,1
3,6,1637487.0,1674000.0,35568.94,1604284.88,1743715.12,2.13,50.55,1
4,6,1637487.0,1574000.0,33984.48,1507390.42,1640609.58,1.2,42.61,1
5,6,1637487.0,1644000.0,34285.77,1576799.89,1711200.11,1.17,36.7,1
6,6,1637487.0,1638000.0,33447.44,1572443.01,1703556.99,1.19,36.08,1
7,6,1637487.0,1668000.0,35603.68,1598216.79,1737783.21,1.22,52.0,1
8,6,1637487.0,1597000.0,34298.99,1529773.98,1664226.02,1.15,36.48,1
9,6,1637487.0,1665000.0,35109.74,1596184.91,1733815.09,1.87,55.12,1
0,7,1080692.0,1087000.0,30006.61,1028187.04,1145812.96,1.17,42.13,1
1,7,1080692.0,1108000.0,29474.24,1050230.5,1165769.5,1.68,38.87,1
2,7,1080692.0,1069000.0,30358.34,1009497.66,1128502.34,1.33,45.05,1
3,7,1080692.0,1088000.0,30284.91,1028641.58,1147358.42,1.25,37.37,1
4,7,1080692.0,1024000.0,29918.84,965359.08,1082640.92,1.62,42.83,1
5,7,1080692.0,1110000.0,30026.28,1051148.5,1168851.5,1.26,38.92,1
6,7,1080692.0,1079000.0,29525.91,1021129.22,1136870.78,1.18,36.02,1
7,7,1080692.0,1039000.0,29573.23,981036.48,1096963.52,1.53,38.5,1
8,7,1080692.0,1043000.0,29472.55,985233.81,1100766.19,1.56,53.3,1
9,7,1080692.0,1070000.0,29407.61,1012361.09,1127638.91,1.76,40.59,1
0,8,1091271.0,1100000.0,29373.11,1042428.71,1157571.29,1.3,44.15,1
1,8,1091271.0,1083000.0,29543.2,1025095.34,1140904.66,1.49,37.23,1
2,8,1091271.0,1100000.0,29908.26,1041379.82,1158620.18,1.67,36.81,1
3,8,1091271.0,1074000.0,30340.06,1014533.48,1133466.52,1.19,40.87,1
4,8,1091271.0,1111000.0,30433.43,1051350.47,1170649.53,1.49,36.43,1
5,8,1091271.0,1079000.0,29584.99,1021013.42,1136986.58,1.27,36.72,1
6,8,1091271.0,1111000.0,30061.38,1052079.7,1169920.3,1.24,36.67,1
7,8,1091271.0,1118000.0,29710.48,1059767.46,1176232.54,1.16,36.88,1
8,8,1091271.0,1081000.0,30070.07,1022062.65,1139937.35,1.13,34.01,1
9,8,1091271.0,1093000.0,29811.36,1034569.74,1151430.26,1.09,33.68,1
0,9,1189459.0,1207000.0,30487.38,1147244.73,1266755.27,1.1,33.56,1
1,9,1189459.0,1226000.0,31334.5,1164584.39,1287415.61,1.12,33.76,1
2,9,1189459.0,1177000.0,30407.46,1117401.37,1236598.63,1.09,33.83,1
3,9,1189459.0,1127000.0,30233.74,1067741.87,1186258.13,1.29,34.38,0
4,9,1189459.0,1207000.0,30472.2,1147274.49,1266725.51,1.26,33.62,1
5,9,1189459.0,1225000.0,31680.17,1162906.87,1287093.13,1.16,33.85,1
6,9,1189459.0,1203000.0,30518.45,1143183.84,1262816.16,1.12,34.03,1
7,9,1189459.0,1163000.0,31316.46,1101619.74,1224380.26,1.09,34.23,1
8,9,1189459.0,1220000.0,30704.8,1159818.59,1280181.41,1.11,33.52,1
9,9,1189459.0,1200000.0,30985.79,1139267.84,1260732.16,1.15,33.57,1
0,10,933511.0,938000.0,28222.24,882684.42,993315.58,1.14,35.09,1
1,10,933511.0,930000.0,27953.25,875211.63,984788.37,1.24,35.39,1
2,10,933511.0,925000.0,27810.76,870490.91,979509.09,1.15,35.19,1
3,10,933511.0,920000.0,27621.11,865862.62,974137.38,1.25,35.22,1
4,10,933511.0,926000.0,28045.16,871031.48,980968.52,1.14,35.15,1
5,10,933511.0,940000.0,28256.46,884617.35,995382.65,1.27,35.42,1
6,10,933511.0,921000.0,27297.1,867497.68,974502.32,1.12,35.4,1
7,10,933511.0,930000.0,27557.51,875987.28,984012.72,1.15,35.21,1
8,10,933511.0,962000.0,28360.25,906413.91,1017586.09,1.12,35.48,1
9,10,933511.0,944000.0,28955.73,887246.78,1000753.22,1.13,35.32,1
