Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
9,3,192924.0,190400.0,3544.78,183452.23,197347.77,1.06,4.3,1
0,4,218426.0,224100.0,3777.55,216696.0,231504.0,1.05,4.35,1
1,4,218426.0,218400.0,3751.03,211047.98,225752.02,1.07,4.31,1
2,4,218426.0,214600.0,3691.01,207365.63,221834.37,1.08,4.46,1
3,4,218426.0,215900.0,3713.03,208622.47,223177.53,1.06,4.27,1
4,4,218426.0,217000.0,3562.85,210016.81,223983.19,1.07,4.27,1
5,4,218426.0,209900.0,3749.02,202551.93,217248.07,1.04,4.29,0
6,4,218426.0,216400.0,3691.44,209164.78,223635.22,1.03,4.26,1
7,4,218426.0,213900.0,3662.02,206722.43,221077.57,1.05,4.44,1
8,4,218426.0,222900.0,3731.7,215585.86,230214.14,1.04,4.29,1
9,4,218426.0,227700.0,3734.24,220380.89,235019.11,1.04,4.27,0
0,5,429156.0,427400.0,3404.83,420726.54,434073.46,1.06,4.4,1
1,5,429156.0,430900.0,3527.18,423986.74,437813.26,1.07,4.33,1
2,5,429156.0,431400.0,3439.58,424658.42,438141.58,1.06,4.47,1
3,5,429156.0,425500.0,3438.15,418761.23,432238.77,1.07,4.36,1
4,5,429156.0,431500.0,3472.42,424694.07,438305.93,1.07,4.46,1
5,5,429156.0,429400.0,3430.55,422676.12,436123.88,1.06,4.3,1
6,5,429156.0,424300.0,3448.67,417540.61,431059.39,1.05,4.48,1
7,5,429156.0,428500.0,3448.33,421741.28,435258.72,1.06,4.45,1
8,5,429156.0,429700.0,3470.31,422898.19,436501.81,1.03,4.34,1
9,5,429156.0,425200.0,3498.49,418342.97,432057.03,1.04,4.33,1
0,6,163131.0,165200.0,3477.75,158383.62,172016.38,1.06,4.3,1
1,6,163131.0,161000.0,3385.09,154365.22,167634.78,1.06,4.28,1
2,6,163131.0,165200.0,3484.74,158369.9,172030.1,1.1,4.43,1
3,6,163131.0,169500.0,3504.84,162630.52,176369.48,1.52,4.99,1
4,6,163131.0,159400.0,3392.11,152751.45,166048.55,1.28,5.41,1
5,6,163131.0,167900.0,3455.97,161126.31,174673.69,1.36,4.88,1
6,6,163131.0,164400.0,3427.82,157681.46,171118.54,1.28,4.7,1
7,6,163131.0,160200.0,3360.16,153614.08,166785.92,1.23,4.72,1
8,6,163131.0,165100.0,3435.62,158366.18,171833.82,1.53,5.34,1
9,6,163131.0,159800.0,3303.33,153325.47,166274.53,1.67,5.64,1
0,7,107671.0,114500.0,3070.52,108481.79,120518.21,1.31,5.7,0
1,7,107671.0,105600.0,3065.15,99592.31,111607.69,1.47,5.52,1
2,7,107671.0,108700.0,2921.15,102974.54,114425.46,1.23,5.11,1
3,7,107671.0,108400.0,3026.75,102467.58,114332.42,1.05,4.23,1
4,7,107671.0,107400.0,3015.87,101488.89,113311.11,1.04,4.24,1
5,7,107671.0,104700.0,2906.61,99003.05,110396.95,1.19,4.51,1
6,7,107671.0,108400.0,2967.27,102584.14,114215.86,1.04,4.32,1
7,7,107671.0,109200.0,2939.14,103439.29,114960.71,1.05,4.24,1
8,7,107671.0,102700.0,2895.02,97025.77,108374.23,1.07,4.25,1
9,7,107671.0,108100.0,2957.75,102302.82,113897.18,1.09,4.28,1
0,8,109024.0,113300.0,3040.28,107341.06,119258.94,1.17,4.42,1
1,8,109024.0,110600.0,3002.4,104715.29,116484.71,1.05,4.35,1
2,8,109024.0,109800.0,2985.32,103948.77,115651.23,1.07,4.31,1
3,8,109024.0,104900.0,3021.84,98977.19,110822.81,1.05,4.3,1
4,8,109024.0,117000.0,3129.3,110866.58,123133.42,1.04,4.25,0
5,8,109024.0,109400.0,3015.01,103490.57,115309.43,1.05,4.3,1
6,8,109024.0,110000.0,2972.13,104174.62,115825.38,1.06,4.41,1
7,8,109024.0,108900.0,2938.06,103141.4,114658.6,1.08,4.28,1
8,8,109024.0,109800.0,2961.52,103995.42,115604.58,1.06,4.26,1
9,8,109024.0,113900.0,3010.02,108000.37,119799.63,1.06,4.24,1
0,9,126798.0,123900.0,3196.37,117635.11,130164.89,1.07,4.31,1
1,9,126798.0,127000.0,3207.35,120713.59,133286.41,1.05,4.42,1
2,9,126798.0,129400.0,3180.28,123166.64,135633.36,1.05,4.27,1
3,9,126798.0,124700.0,3132.03,118561.22,130838.78,1.04,4.24,1
4,9,126798.0,127100.0,3156.49,120913.27,133286.73,1.03,4.26,1
5,9,126798.0,125300.0,3074.59,119273.8,131326.2,1.09,4.32,1
6,9,126798.0,128500.0,3171.36,122284.14,134715.86,1.06,4.48,1
7,9,126798.0,129500.0,3199.94,123228.13,135771.87,1.07,4.26,1
8,9,126798.0,128600.0,3119.41,122485.95,134714.05,1.07,4.27,1
9,9,126798.0,127000.0,3111.34,120901.78,133098.22,1.07,4.31,1
0,10,104695.0,106900.0,3008.55,101003.24,112796.76,1.11,4.46,1
1,10,104695.0,101500.0,2928.5,95760.13,107239.87,1.03,4.51,1
2,10,104695.0,106100.0,3009.31,100201.76,111998.24,1.06,4.87,1
3,10,104695.0,105700.0,2940.45,99936.72,111463.28,1.05,4.46,1
4,10,104695.0,99800.0,2865.69,94183.24,105416.76,1.29,5.06,1
5,10,104695.0,105800.0,3026.56,99867.94,111732.06,1.35,6.34,1
6,10,104695.0,101000.0,2856.91,95400.46,106599.54,1.48,5.51,1
7,10,104695.0,106900.0,2948.79,101120.37,112679.63,1.31,5.1,1
8,10,104695.0,102100.0,2993.58,96232.57,107967.43,1.23,6.08,1
9,10,104695.0,106700.0,2918.25,100980.24,112419.76,1.62,6.21,1
