Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,1788695.0,1819400.0,14623.76,1790737.42,1848062.58,0.48,34.73,0
1,1,1788695.0,1762400.0,15896.17,1731243.51,1793556.49,0.45,34.93,1
2,1,1788695.0,1795000.0,14283.39,1767004.56,1822995.44,0.43,34.74,1
3,1,1788695.0,1779200.0,15240.56,1749328.5,1809071.5,0.43,34.39,1
4,1,1788695.0,1782000.0,15883.24,1750868.85,1813131.15,0.46,35.53,1
5,1,1788695.0,1790600.0,15092.83,1761018.06,1820181.94,0.46,35.73,1
6,1,1788695.0,1787200.0,14838.8,1758115.95,1816284.05,0.44,34.82,1
7,1,1788695.0,1808000.0,14631.13,1779322.99,1836677.01,0.47,34.98,1
8,1,1788695.0,1780600.0,15700.56,1749826.91,1811373.09,0.43,34.62,1
9,1,1788695.0,1766800.0,15774.44,1735882.09,1797717.91,0.43,34.53,1
0,2,2785246.0,2787400.0,17739.99,2752629.63,2822170.37,0.43,33.73,1
1,2,2785246.0,2776800.0,16793.6,2743884.55,2809715.45,0.43,34.16,1
2,2,2785246.0,2753600.0,16786.3,2720698.85,2786501.15,0.42,32.83,1
3,2,2785246.0,2813600.0,17401.08,2779493.89,2847706.11,0.42,32.49,1
4,2,2785246.0,2809000.0,18065.21,2773592.2,2844407.8,0.42,32.53,1
5,2,2785246.0,2787200.0,16501.44,2754857.17,2819542.83,0.44,32.18,1
6,2,2785246.0,2771000.0,16734.48,2738200.41,2803799.59,0.41,33.77,1
7,2,2785246.0,2800600.0,17909.13,2765498.11,2835701.89,0.46,34.88,1
8,2,2785246.0,2754000.0,19115.67,2716533.28,2791466.72,0.44,32.93,1
9,2,2785246.0,2764000.0,17254.24,2730181.69,2797818.31,0.44,33.38,1
0,3,1928020.0,1948600.0,16074.82,1917093.36,1980106.64,0.44,33.12,1
1,3,1928020.0,1917600.0,15782.62,1886666.07,1948533.93,0.42,32.76,1
2,3,1928020.0,1938400.0,16133.74,1906777.87,1970022.13,0.43,32.52,1
3,3,1928020.0,1896400.0,15740.97,1865547.7,1927252.3,0.44,32.82,0
4,3,1928020.0,1925600.0,17941.96,1890433.76,1960766.24,0.42,34.44,1
5,3,1928020.0,1921000.0,16687.93,1888291.65,1953708.35,0.42,32.86,1
6,3,1928020.0,1923400.0,15996.69,1892046.5,1954753.5,0.43,32.48,1
7,3,1928020.0,1919600.0,16245.37,1887759.07,1951440.93,0.41,32.34,1
8,3,1928020.0,1945200.0,17455.37,1910987.48,1979412.52,0.42,32.54,1
9,3,1928020.0,1922600.0,15880.16,1891474.88,1953725.12,0.44,34.52,1
0,4,2180873.0,2203200.0,15582.31,2172658.67,2233741.33,0.43,34.37,1
1,4,2180873.0,2141200.0,15169.12,2111468.53,2170931.47,0.44,33.96,0
2,4,2180873.0,2196600.0,16575.48,2164112.06,2229087.94,0.44,33.53,1
3,4,2180873.0,2163800.0,16896.1,2130683.64,2196916.36,0.44,34.82,1
4,4,2180873.0,2197400.0,18210.58,2161707.26,2233092.74,0.67,34.38,1
5,4,2180873.0,2203000.0,15466.9,2172684.87,2233315.13,0.44,35.09,1
6,4,2180873.0,2193200.0,17025.98,2159829.08,2226570.92,0.43,33.27,1
7,4,2180873.0,2167000.0,17078.89,2133525.38,2200474.62,0.44,33.26,1
8,4,2180873.0,2217800.0,17372.79,2183749.33,2251850.67,0.44,33.1,0
9,4,2180873.0,2150400.0,16249.0,2118551.95,2182248.05,0.41,33.76,1
0,5,4388299.0,4416000.0,15039.88,4386521.84,4445478.16,0.43,33.88,1
1,5,4388299.0,4394600.0,13662.97,4367820.58,4421379.42,0.42,35.66,1
2,5,4388299.0,4379600.0,15066.66,4350069.34,4409130.66,0.45,33.82,1
3,5,4388299.0,4395800.0,15257.84,4365894.64,4425705.36,0.52,35.44,1
4,5,4388299.0,4377200.0,16384.87,4345085.65,4409314.35,0.45,39.39,1
5,5,4388299.0,4399800.0,14197.02,4371973.85,4427626.15,0.97,38.71,1
6,5,4388299.0,4378800.0,15679.08,4348069.0,4409531.0,0.64,41.4,1
7,5,4388299.0,4378400.0,13408.52,4352119.3,4404680.7,0.49,38.72,1
8,5,4388299.0,4391600.0,14241.32,4363687.01,4419512.99,0.43,35.82,1
9,5,4388299.0,4379000.0,15594.87,4348434.05,4409565.95,0.43,33.79,1
