Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,198159.0,190700.0,3345.22,184143.36,197256.64,0.1,3.99,0
1,1,198159.0,201700.0,3322.39,195188.12,208211.88,0.1,3.82,1
2,1,198159.0,193700.0,3754.24,186341.7,201058.3,0.15,5.72,1
3,1,198159.0,194900.0,3488.11,188063.3,201736.7,0.23,7.62,1
4,1,198159.0,202000.0,3839.27,194475.02,209524.98,0.14,8.68,1
5,1,198159.0,200800.0,3613.93,193716.7,207883.3,0.1,4.13,1
6,1,198159.0,195000.0,3768.04,187614.65,202385.35,0.1,3.92,1
7,1,198159.0,196500.0,3500.91,189638.22,203361.78,0.09,3.43,1
8,1,198159.0,191600.0,3718.09,184312.55,198887.45,0.09,3.55,1
9,1,198159.0,194100.0,3380.76,187473.72,200726.28,0.09,3.47,1
0,2,278356.0,280500.0,3802.74,273046.64,287953.36,0.09,3.53,1
1,2,278356.0,280700.0,3869.46,273115.85,288284.15,0.1,3.84,1
2,2,278356.0,282500.0,3945.93,274765.99,290234.01,0.09,3.48,1
3,2,278356.0,275000.0,3660.47,267825.48,282174.52,0.09,3.37,1
4,2,278356.0,277700.0,4070.28,269722.25,285677.75,0.09,3.24,1
5,2,278356.0,286000.0,3576.17,278990.7,293009.3,0.1,3.24,0
6,2,278356.0,276500.0,4100.67,268462.7,284537.3,0.09,3.26,1
7,2,278356.0,277600.0,3674.77,270397.45,284802.55,0.09,3.28,1
8,2,278356.0,280500.0,3544.94,273551.92,287448.08,0.09,3.3,1
9,2,278356.0,277100.0,3745.83,269758.18,284441.82,0.09,4.24,1
0,3,192924.0,197700.0,3698.69,190450.57,204949.43,0.09,3.35,1
1,3,192924.0,192900.0,3442.2,186153.28,199646.72,0.09,3.23,1
2,3,192924.0,190800.0,3576.91,183789.25,197810.75,0.11,3.29,1
3,3,192924.0,190200.0,3506.86,183326.55,197073.45,0.09,3.32,1
4,3,192924.0,188100.0,3320.75,181591.33,194608.67,0.09,3.2,1
5,3,192924.0,190500.0,3636.47,183372.52,197627.48,0.09,3.34,1
6,3,192924.0,190000.0,4041.87,182077.94,197922.06,0.09,3.21,1
7,3,192924.0,191700.0,3834.03,184185.3,199214.7,0.12,3.3,1
8,3,192924.0,195500.0,3882.66,187889.98,203110.02,0.1,3.71,1
9,3,192924.0,195000.0,3646.22,187853.4,202146.6,0.09,3.48,1
0,4,218426.0,225500.0,3535.19,218571.03,232428.97,0.1,3.27,0
1,4,218426.0,218500.0,3820.08,211012.64,225987.36,0.22,5.05,1
2,4,218426.0,220900.0,3611.36,213821.73,227978.27,0.16,5.62,1
3,4,218426.0,220000.0,3777.66,212595.8,227404.2,0.18,5.33,1
4,4,218426.0,218400.0,3455.2,211627.81,225172.19,0.09,4.21,1
5,4,218426.0,216100.0,3777.1,208696.88,223503.12,0.09,4.45,1
6,4,218426.0,213400.0,3703.66,206140.83,220659.17,0.11,3.92,1
7,4,218426.0,224700.0,3551.55,217738.96,231661.04,0.09,3.79,1
8,4,218426.0,215500.0,3770.44,208109.94,222890.06,0.11,3.85,1
9,4,218426.0,213700.0,3603.27,206637.59,220762.41,0.1,3.76,1
0,5,429156.0,427100.0,3526.78,420187.52,434012.48,0.09,3.98,1
1,5,429156.0,430000.0,3403.93,423328.3,436671.7,0.15,3.8,1
2,5,429156.0,421200.0,3594.34,414155.1,428244.9,0.12,4.03,0
3,5,429156.0,430200.0,3511.75,423316.97,437083.03,0.09,4.07,1
4,5,429156.0,426200.0,3789.8,418771.99,433628.01,0.09,3.47,1
5,5,429156.0,423300.0,3250.74,416928.55,429671.45,0.09,3.83,1
6,5,429156.0,427500.0,3495.47,420648.88,434351.12,0.09,3.55,1
7,5,429156.0,421600.0,3567.77,414607.16,428592.84,0.1,3.76,0
8,5,429156.0,431400.0,3754.03,424042.1,438757.9,0.1,3.57,1
9,5,429156.0,433200.0,3135.45,427054.51,439345.49,0.1,3.96,1
0,6,163131.0,160500.0,3479.83,153679.54,167320.46,0.13,3.71,1
1,6,163131.0,165800.0,3544.94,158851.92,172748.08,0.11,4.44,1
2,6,163131.0,154300.0,3237.77,147953.97,160646.03,0.09,3.82,0
3,6,163131.0,163200.0,3378.07,156578.98,169821.02,0.1,3.88,1
4,6,163131.0,161100.0,3373.56,154487.82,167712.18,0.1,3.67,1
5,6,163131.0,167000.0,3475.19,160188.62,173811.38,0.1,3.64,1
6,6,163131.0,165000.0,3082.19,158958.92,171041.08,0.1,3.5,1
7,6,163131.0,162700.0,3318.8,156195.14,169204.86,0.11,3.82,1
8,6,163131.0,164700.0,3456.27,157925.71,171474.29,0.11,4.32,1
9,6,163131.0,164100.0,3890.68,156474.27,171725.73,0.09,3.93,1
0,7,107671.0,107600.0,3118.31,101488.11,113711.89,0.1,3.62,1
1,7,107671.0,109100.0,2923.41,103370.11,114829.89,0.1,3.43,1
2,7,107671.0,107500.0,2968.23,101682.26,113317.74,0.1,3.54,1
3,7,107671.0,107500.0,3003.15,101613.83,113386.17,0.09,3.53,1
4,7,107671.0,104500.0,2896.25,98823.35,110176.65,0.13,3.66,1
5,7,107671.0,111000.0,2929.77,105257.65,116742.35,0.1,3.93,1
6,7,107671.0,103600.0,2786.79,98137.89,109062.11,0.13,4.06,1
7,7,107671.0,107600.0,2993.23,101733.27,113466.73,0.09,3.67,1
8,7,107671.0,109800.0,2957.88,104002.55,115597.45,0.1,3.77,1
9,7,107671.0,108400.0,3355.88,101822.47,114977.53,0.09,3.85,1
0,8,109024.0,110600.0,3179.63,104367.93,116832.07,0.12,3.8,1
1,8,109024.0,107700.0,3097.14,101629.61,113770.39,0.1,3.92,1
2,8,109024.0,108400.0,2866.11,102782.43,114017.57,0.1,3.76,1
3,8,109024.0,107500.0,3181.2,101264.85,113735.15,0.1,3.41,1
4,8,109024.0,110600.0,3175.02,104376.97,116823.03,0.13,4.29,1
5,8,109024.0,111600.0,2854.33,106005.51,117194.49,0.11,3.63,1
6,8,109024.0,105400.0,2776.36,99958.33,110841.67,0.09,3.72,1
7,8,109024.0,107700.0,3071.0,101680.85,113719.15,0.23,4.08,1
8,8,109024.0,106900.0,2685.86,101635.72,112164.28,0.09,4.24,1
9,8,109024.0,109700.0,2697.24,104413.41,114986.59,0.09,3.26,1
0,9,126798.0,125600.0,3042.52,119636.66,131563.34,0.1,3.28,1
1,9,126798.0,125000.0,3125.79,118873.46,131126.54,0.12,3.69,1
2,9,126798.0,131800.0,3001.11,125917.82,137682.18,0.1,4.18,1
3,9,126798.0,133600.0,2983.59,127752.17,139447.83,0.1,3.64,0
4,9,126798.0,121300.0,3145.17,115135.46,127464.54,0.1,4.31,1
5,9,126798.0,127100.0,3173.64,120879.67,133320.33,0.11,3.76,1
6,9,126798.0,119600.0,3141.58,113442.51,125757.49,0.09,3.4,0
7,9,126798.0,129900.0,3346.8,123340.27,136459.73,0.1,3.3,1
8,9,126798.0,125600.0,2982.3,119754.68,131445.32,0.09,3.93,1
9,9,126798.0,123700.0,3028.38,117764.38,129635.62,0.09,3.27,1
0,10,104695.0,107300.0,2862.3,101689.9,112910.1,0.09,3.58,1
1,10,104695.0,105200.0,2856.93,99600.42,110799.58,0.09,3.29,1
2,10,104695.0,105100.0,2970.22,99278.37,110921.63,0.09,3.88,1
3,10,104695.0,101200.0,2780.64,95749.95,106650.05,0.09,3.6,1
