Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,198159.0,185000.0,11615.28,162234.05,207765.95,0.02,3.53,1
1,1,198159.0,211000.0,12570.92,186361.0,235639.0,0.01,3.52,1
2,1,198159.0,193000.0,10768.01,171894.7,214105.3,0.01,3.52,1
3,1,198159.0,199000.0,11225.32,176998.36,221001.64,0.01,3.6,1
4,1,198159.0,194000.0,10555.93,173310.38,214689.62,0.01,3.41,1
5,1,198159.0,214000.0,11515.73,191429.17,236570.83,0.01,3.43,1
6,1,198159.0,208000.0,11876.58,184721.91,231278.09,0.02,3.47,1
7,1,198159.0,187000.0,11675.26,164116.5,209883.5,0.01,3.43,1
8,1,198159.0,199000.0,13119.01,173286.74,224713.26,0.01,3.51,1
9,1,198159.0,216000.0,11885.58,192704.26,239295.74,0.01,3.56,1
0,2,278356.0,301000.0,13041.73,275438.21,326561.79,0.01,3.45,1
1,2,278356.0,263000.0,11651.03,240163.99,285836.01,0.01,3.29,1
2,2,278356.0,275000.0,13100.74,249322.55,300677.45,0.01,3.29,1
3,2,278356.0,299000.0,12768.71,273973.33,324026.67,0.01,3.36,1
4,2,278356.0,266000.0,12042.79,242396.13,289603.87,0.01,3.25,1
5,2,278356.0,276000.0,12092.64,252298.42,299701.58,0.01,3.32,1
6,2,278356.0,269000.0,11336.17,246781.1,291218.9,0.02,3.42,1
7,2,278356.0,259000.0,12362.2,234770.1,283229.9,0.01,3.28,1
8,2,278356.0,276000.0,12421.53,251653.8,300346.2,0.01,3.85,1
9,2,278356.0,291000.0,11891.3,267693.06,314306.94,0.01,3.34,1
0,3,192924.0,179000.0,11970.15,155538.52,202461.48,0.01,3.38,1
1,3,192924.0,194000.0,10961.74,172514.99,215485.01,0.01,3.26,1
2,3,192924.0,197000.0,11420.68,174615.46,219384.54,0.01,3.64,1
3,3,192924.0,198000.0,12251.35,173987.35,222012.65,0.01,3.31,1
4,3,192924.0,182000.0,11122.12,160200.64,203799.36,0.01,3.32,1
5,3,192924.0,194000.0,10874.94,172685.11,215314.89,0.01,3.37,1
6,3,192924.0,188000.0,10948.03,166541.86,209458.14,0.01,3.32,1
7,3,192924.0,178000.0,11293.18,155865.36,200134.64,0.01,3.26,1
8,3,192924.0,197000.0,12323.42,172846.09,221153.91,0.01,3.33,1
9,3,192924.0,175000.0,10964.2,153510.16,196489.84,0.01,3.57,1
0,4,218426.0,203000.0,11148.47,181149.0,224851.0,0.01,3.34,1
1,4,218426.0,210000.0,11886.9,186701.68,233298.32,0.02,3.45,1
2,4,218426.0,223000.0,12618.24,198268.25,247731.75,0.02,3.36,1
3,4,218426.0,207000.0,10650.96,186124.12,227875.88,0.01,3.4,1
4,4,218426.0,206000.0,12314.26,181864.04,230135.96,0.02,3.31,1
5,4,218426.0,228000.0,10953.4,206531.34,249468.66,0.02,3.49,1
6,4,218426.0,197000.0,10685.5,176056.42,217943.58,0.02,3.33,0
7,4,218426.0,209000.0,12813.63,183885.29,234114.71,0.01,3.28,1
8,4,218426.0,199000.0,11366.99,176720.71,221279.29,0.01,3.32,1
