Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27945000.0,123931.79,27702093.69,28187906.31,5.88,64.61,1
1,1,27856078.0,28008000.0,120910.63,27771015.17,28244984.83,6.17,66.39,1
2,1,27856078.0,27656000.0,120717.99,27419392.75,27892607.25,6.1,72.1,1
3,1,27856078.0,27875000.0,121765.09,27636340.43,28113659.57,6.04,66.53,1
4,1,27856078.0,27657000.0,124608.87,27412766.61,27901233.39,6.07,65.89,1
5,1,27856078.0,27758000.0,124694.46,27513598.85,28002401.15,7.15,67.24,1
6,1,27856078.0,27922000.0,120916.87,27685002.94,28158997.06,6.55,70.36,1
7,1,27856078.0,27737000.0,121240.37,27499368.88,27974631.12,6.27,67.35,1
8,1,27856078.0,27791000.0,119943.94,27555909.88,28026090.12,6.57,67.83,1
9,1,27856078.0,27929000.0,121986.77,27689905.94,28168094.06,7.25,71.73,1
0,2,19280625.0,19263000.0,115066.59,19037469.48,19488530.52,6.54,73.1,1
1,2,19280625.0,19470000.0,116611.02,19241442.39,19698557.61,6.32,66.88,1
2,2,19280625.0,19295000.0,111756.8,19075956.66,19514043.34,7.14,78.6,1
3,2,19280625.0,19122000.0,114820.13,18896952.54,19347047.46,6.36,68.79,1
4,2,19280625.0,19443000.0,114686.79,19218213.89,19667786.11,7.22,74.9,1
5,2,19280625.0,19389000.0,114888.98,19163817.59,19614182.41,6.9,82.7,1
6,2,19280625.0,19304000.0,112878.47,19082758.21,19525241.79,6.41,70.02,1
7,2,19280625.0,19277000.0,116008.48,19049623.38,19504376.62,8.06,76.69,1
8,2,19280625.0,19383000.0,115865.61,19155903.4,19610096.6,7.42,68.68,1
9,2,19280625.0,19242000.0,114028.71,19018503.73,19465496.27,6.56,68.18,1
0,3,21809885.0,21703000.0,118442.58,21470852.55,21935147.45,7.13,83.13,1
1,3,21809885.0,21858000.0,114904.74,21632786.7,22083213.3,6.33,74.51,1
2,3,21809885.0,21672000.0,117865.78,21440983.07,21903016.93,6.16,68.87,1
3,3,21809885.0,21775000.0,115448.41,21548721.13,22001278.87,6.36,66.74,1
4,3,21809885.0,21793000.0,115478.18,21566662.76,22019337.24,6.11,66.61,1
5,3,21809885.0,21861000.0,120500.68,21624818.67,22097181.33,6.06,66.0,1
6,3,21809885.0,21893000.0,115868.38,21665897.97,22120102.03,6.04,65.82,1
7,3,21809885.0,21864000.0,120198.71,21628410.54,22099589.46,6.15,66.28,1
8,3,21809885.0,21840000.0,118068.14,21608586.45,22071413.55,5.85,68.29,1
9,3,21809885.0,21908000.0,117602.57,21677498.97,22138501.03,5.93,68.43,1
0,4,43877172.0,43745000.0,110302.32,43528807.46,43961192.54,5.79,74.21,1
1,4,43877172.0,43923000.0,108662.15,43710022.19,44135977.81,6.38,81.74,1
2,4,43877172.0,43931000.0,112746.67,43710016.52,44151983.48,6.78,77.3,1
3,4,43877172.0,43624000.0,111387.06,43405681.36,43842318.64,6.43,80.2,0
4,4,43877172.0,44223000.0,109705.97,44007976.3,44438023.7,6.34,74.1,0
5,4,43877172.0,43971000.0,109981.54,43755436.17,44186563.83,6.37,74.62,1
6,4,43877172.0,44179000.0,105947.26,43971343.37,44386656.63,6.61,76.06,0
7,4,43877172.0,43778000.0,108415.39,43565505.84,43990494.16,6.52,78.08,1
8,4,43877172.0,43641000.0,108114.49,43429095.59,43852904.41,6.39,74.4,0
9,4,43877172.0,43788000.0,112503.21,43567493.71,44008506.29,6.37,74.49,1
0,5,16357096.0,16390000.0,111020.75,16172399.34,16607600.66,6.31,66.38,1
1,5,16357096.0,16348000.0,109719.62,16132949.54,16563050.46,6.32,66.51,1
