Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27859200.0,55517.04,27750386.6,27968013.4,4.32,84.41,1
1,1,27856078.0,27844600.0,56948.97,27732980.02,27956219.98,4.48,81.71,1
2,1,27856078.0,27909400.0,58784.4,27794182.58,28024617.42,4.36,81.46,1
3,1,27856078.0,27776400.0,49346.48,27679680.9,27873119.1,4.47,81.54,1
4,1,27856078.0,27943000.0,50278.96,27844453.23,28041546.77,4.39,81.76,1
5,1,27856078.0,27846000.0,57453.64,27733390.86,27958609.14,4.39,82.0,1
6,1,27856078.0,27920000.0,58490.09,27805359.42,28034640.58,4.56,82.79,1
7,1,27856078.0,27968600.0,52377.8,27865939.52,28071260.48,4.36,81.73,0
8,1,27856078.0,27876400.0,54451.9,27769674.27,27983125.73,4.36,81.89,1
9,1,27856078.0,27889800.0,61442.12,27769373.45,28010226.55,4.47,82.75,1
0,2,19280625.0,19311800.0,51809.64,19210253.1,19413346.9,4.4,79.17,1
1,2,19280625.0,19358000.0,50342.67,19259328.36,19456671.64,4.43,79.51,1
2,2,19280625.0,19296200.0,49376.83,19199421.42,19392978.58,4.3,79.78,1
3,2,19280625.0,19308800.0,49079.45,19212604.27,19404995.73,4.31,79.21,1
4,2,19280625.0,19270000.0,52121.91,19167841.06,19372158.94,4.4,80.06,1
5,2,19280625.0,19348200.0,51564.69,19247133.21,19449266.79,4.55,79.71,1
6,2,19280625.0,19248800.0,48996.7,19152766.48,19344833.52,4.31,83.89,1
7,2,19280625.0,19271400.0,52420.35,19168656.11,19374143.89,4.2,80.58,1
8,2,19280625.0,19215800.0,51799.43,19114273.11,19317326.89,4.14,77.44,1
9,2,19280625.0,19336800.0,57643.75,19223818.25,19449781.75,4.18,77.69,1
0,3,21809885.0,21861600.0,51390.54,21760874.55,21962325.45,4.33,81.6,1
1,3,21809885.0,21839600.0,49143.44,21743278.86,21935921.14,5.61,88.47,1
2,3,21809885.0,21727000.0,52198.87,21624690.22,21829309.78,4.65,123.34,1
3,3,21809885.0,21726600.0,48436.43,21631664.6,21821535.4,4.39,84.17,1
4,3,21809885.0,21851200.0,52721.15,21747866.55,21954533.45,4.44,83.86,1
5,3,21809885.0,21803400.0,51622.08,21702220.72,21904579.28,4.66,84.33,1
6,3,21809885.0,21696400.0,52673.96,21593159.03,21799640.97,4.25,83.0,0
7,3,21809885.0,21792000.0,48418.84,21697099.08,21886900.92,4.33,82.22,1
8,3,21809885.0,21778200.0,51901.32,21676473.41,21879926.59,4.33,82.43,1
9,3,21809885.0,21869800.0,51555.11,21768751.98,21970848.02,4.47,84.66,1
0,4,43877172.0,43948600.0,49556.21,43851469.83,44045730.17,4.19,88.35,1
1,4,43877172.0,43943200.0,46642.79,43851780.13,44034619.87,5.51,95.19,1
2,4,43877172.0,43865800.0,46209.63,43775229.12,43956370.88,4.14,87.68,1
3,4,43877172.0,43876200.0,48399.54,43781336.91,43971063.09,7.07,97.27,1
4,4,43877172.0,43811400.0,43205.64,43726716.95,43896083.05,5.5,115.66,1
5,4,43877172.0,43853000.0,48290.42,43758350.78,43947649.22,5.85,125.56,1
6,4,43877172.0,43822200.0,47538.49,43729024.57,43915375.43,5.73,124.45,1
7,4,43877172.0,43801800.0,50607.94,43702608.43,43900991.57,6.01,120.51,1
8,4,43877172.0,43877000.0,47434.9,43784027.59,43969972.41,7.22,126.8,1
9,4,43877172.0,43875200.0,52276.18,43772738.69,43977661.31,6.5,133.64,1
0,5,16357096.0,16408800.0,49033.75,16312693.86,16504906.14,5.86,112.67,1
