Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
6,3,21809885.0,21846000.0,116545.15,21617571.51,22074428.49,0.64,63.61,1
7,3,21809885.0,21910000.0,126456.48,21662145.3,22157854.7,0.66,64.23,1
8,3,21809885.0,21766000.0,111159.78,21548126.83,21983873.17,0.61,63.59,1
9,3,21809885.0,21837000.0,113693.28,21614161.17,22059838.83,0.67,64.02,1
0,4,43877172.0,43715000.0,114808.14,43489976.04,43940023.96,0.59,70.14,1
1,4,43877172.0,44081000.0,92899.08,43898917.81,44263082.19,0.65,71.33,0
2,4,43877172.0,43918000.0,117646.66,43687412.55,44148587.45,0.66,75.65,1
3,4,43877172.0,43745000.0,108483.93,43532371.49,43957628.51,0.72,76.36,1
4,4,43877172.0,43988000.0,105230.93,43781747.37,44194252.63,0.61,72.45,1
5,4,43877172.0,43998000.0,96612.21,43808640.06,44187359.94,0.75,77.65,1
6,4,43877172.0,43897000.0,111859.79,43677754.81,44116245.19,0.58,69.28,1
7,4,43877172.0,43979000.0,109640.14,43764105.33,44193894.67,0.61,68.18,1
8,4,43877172.0,43972000.0,116112.76,43744418.98,44199581.02,0.62,68.91,1
9,4,43877172.0,43882000.0,101003.01,43684034.11,44079965.89,0.6,68.46,1
0,5,16357096.0,16364000.0,111097.77,16146248.37,16581751.63,0.62,62.17,1
1,5,16357096.0,16522000.0,103371.12,16319392.61,16724607.39,0.56,61.37,1
2,5,16357096.0,16355000.0,101920.89,16155235.06,16554764.94,0.58,61.2,1
3,5,16357096.0,16258000.0,102316.87,16057458.94,16458541.06,0.61,64.75,1
4,5,16357096.0,16520000.0,102877.74,16318359.62,16721640.38,0.59,59.55,1
5,5,16357096.0,16347000.0,113525.06,16124490.89,16569509.11,0.62,60.13,1
6,5,16357096.0,16238000.0,119096.37,16004571.12,16471428.88,0.57,59.22,1
7,5,16357096.0,16247000.0,107444.01,16036409.74,16457590.26,0.6,59.86,1
8,5,16357096.0,16218000.0,111298.97,15999854.02,16436145.98,0.64,62.23,1
9,5,16357096.0,16461000.0,107713.04,16249882.44,16672117.56,0.6,61.98,1
0,6,10792922.0,10636000.0,101110.78,10437822.88,10834177.12,0.62,60.89,1
1,6,10792922.0,10670000.0,96173.68,10481499.58,10858500.42,0.56,59.48,1
2,6,10792922.0,10830000.0,102163.5,10629759.53,11030240.47,0.54,59.59,1
3,6,10792922.0,10856000.0,99068.69,10661825.37,11050174.63,0.6,60.18,1
4,6,10792922.0,10852000.0,98465.61,10659007.41,11044992.59,0.62,61.15,1
5,6,10792922.0,10770000.0,97200.1,10579487.8,10960512.2,0.59,60.45,1
6,6,10792922.0,10815000.0,95884.01,10627067.34,11002932.66,0.61,60.23,1
7,6,10792922.0,10621000.0,94889.92,10435015.77,10806984.23,0.65,62.06,1
8,6,10792922.0,10904000.0,101182.21,10705682.86,11102317.14,0.59,60.03,1
9,6,10792922.0,10794000.0,99150.59,10599664.84,10988335.16,0.59,60.29,1
0,7,10904415.0,10931000.0,91567.41,10751527.88,11110472.12,0.6,61.15,1
1,7,10904415.0,10937000.0,98915.4,10743125.82,11130874.18,0.59,62.61,1
2,7,10904415.0,10885000.0,93986.77,10700785.93,11069214.07,0.61,61.09,1
3,7,10904415.0,10894000.0,83957.49,10729443.31,11058556.69,0.63,60.7,1
4,7,10904415.0,11039000.0,85340.49,10871732.63,11206267.37,0.65,60.81,1
5,7,10904415.0,10767000.0,88028.47,10594464.21,10939535.79,0.62,61.63,1
6,7,10904415.0,11043000.0,78605.3,10888933.61,11197066.39,0.66,61.04,1
7,7,10904415.0,10978000.0,89377.66,10802819.79,11153180.21,0.59,61.81,1
8,7,10904415.0,10859000.0,94476.61,10673825.85,11044174.15,0.63,60.79,1
9,7,10904415.0,10704000.0,93144.78,10521436.24,10886563.76,0.62,61.04,0
0,8,11893287.0,11866000.0,93556.9,11682628.48,12049371.52,0.63,60.77,1
1,8,11893287.0,11796000.0,95386.1,11609043.25,11982956.75,0.58,61.03,1
2,8,11893287.0,11891000.0,95744.46,11703340.85,12078659.15,0.59,60.36,1
3,8,11893287.0,11906000.0,98843.67,11712266.4,12099733.6,0.59,61.09,1
4,8,11893287.0,11803000.0,102131.04,11602823.16,12003176.84,0.64,60.87,1
5,8,11893287.0,11859000.0,101845.47,11659382.87,12058617.13,0.6,60.95,1
6,8,11893287.0,11831000.0,98327.51,11638278.08,12023721.92,0.63,60.76,1
7,8,11893287.0,11943000.0,93463.23,11759812.07,12126187.93,0.67,60.55,1
8,8,11893287.0,11710000.0,96663.15,11520540.23,11899459.77,0.64,60.79,1
9,8,11893287.0,11845000.0,96567.67,11655727.36,12034272.64,0.61,60.59,1
0,9,9358372.0,9180000.0,77921.25,9027274.35,9332725.65,0.59,73.28,0
1,9,9358372.0,9432000.0,92118.18,9251448.36,9612551.64,0.65,75.09,1
2,9,9358372.0,9408000.0,89055.84,9233450.55,9582549.45,0.63,73.57,1
3,9,9358372.0,9331000.0,85586.67,9163250.13,9498749.87,0.63,73.23,1
4,9,9358372.0,9358000.0,82140.24,9197005.13,9518994.87,0.63,73.68,1
5,9,9358372.0,9356000.0,87648.72,9184208.51,9527791.49,0.59,73.0,1
6,9,9358372.0,9170000.0,82821.72,9007669.43,9332330.57,0.62,73.61,0
7,9,9358372.0,9574000.0,85081.28,9407240.68,9740759.32,0.6,73.27,0
8,9,9358372.0,9583000.0,92897.9,9400920.11,9765079.89,0.59,73.56,0
9,9,9358372.0,9399000.0,84506.45,9233367.36,9564632.64,0.63,73.01,1
0,10,17857544.0,17923000.0,105377.41,17716460.28,18129539.72,0.62,73.08,1
1,10,17857544.0,17765000.0,115002.3,17539595.49,17990404.51,0.66,73.82,1
2,10,17857544.0,18071000.0,123732.73,17828483.85,18313516.15,0.63,73.38,1
3,10,17857544.0,17885000.0,112038.85,17665403.85,18104596.15,0.64,73.65,1
4,10,17857544.0,17479000.0,114478.53,17254622.09,17703377.91,0.59,74.07,0
5,10,17857544.0,17837000.0,109712.1,17621964.29,18052035.71,0.62,73.91,1
6,10,17857544.0,17704000.0,112217.37,17484053.96,17923946.04,0.62,73.5,1
7,10,17857544.0,17887000.0,107335.54,17676622.34,18097377.66,0.58,73.97,1
8,10,17857544.0,17838000.0,104769.87,17632651.06,18043348.94,0.69,73.63,1
9,10,17857544.0,17917000.0,115741.24,17690147.18,18143852.82,0.61,73.67,1
