Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,279900.0,3754.73,272540.73,287259.27,0.1,4.16,1
1,1,278356.0,282600.0,4051.68,274658.71,290541.29,0.1,4.3,1
2,1,278356.0,282500.0,3866.88,274920.91,290079.09,0.09,5.06,1
3,1,278356.0,276800.0,3592.89,269757.95,283842.05,0.09,3.71,1
4,1,278356.0,275700.0,3584.99,268673.41,282726.59,0.1,3.8,1
5,1,278356.0,279700.0,3907.44,272041.41,287358.59,0.11,4.38,1
6,1,278356.0,273000.0,3828.69,265495.77,280504.23,0.21,5.12,1
7,1,278356.0,274700.0,4041.34,266778.97,282621.03,0.09,5.58,1
8,1,278356.0,276600.0,3871.5,269011.87,284188.13,0.1,3.91,1
9,1,278356.0,276800.0,4043.34,268875.05,284724.95,0.09,4.02,1
0,2,218426.0,217800.0,3663.59,210619.37,224980.63,0.1,5.09,1
1,2,218426.0,220300.0,3856.05,212742.14,227857.86,0.1,4.65,1
2,2,218426.0,221200.0,3558.35,214225.63,228174.37,0.1,4.9,1
3,2,218426.0,218800.0,3999.09,210961.79,226638.21,0.13,4.19,1
4,2,218426.0,222800.0,3548.85,215844.25,229755.75,0.1,3.85,1
5,2,218426.0,213700.0,4027.72,205805.67,221594.33,0.09,4.01,1
6,2,218426.0,214100.0,3894.32,206467.13,221732.87,0.11,4.93,1
7,2,218426.0,217800.0,3779.82,210391.54,225208.46,0.13,4.66,1
8,2,218426.0,217200.0,3888.93,209577.69,224822.31,0.21,6.29,1
9,2,218426.0,216700.0,3854.64,209144.91,224255.09,0.11,5.26,1
0,3,429156.0,432200.0,3384.52,425566.34,438833.66,0.16,6.13,1
1,3,429156.0,425900.0,3599.18,418845.6,432954.4,0.17,6.06,1
2,3,429156.0,423600.0,3434.12,416869.12,430330.88,0.11,4.9,1
3,3,429156.0,433500.0,3803.47,426045.2,440954.8,0.11,4.0,1
4,3,429156.0,427000.0,3277.1,420576.89,433423.11,0.2,4.54,1
5,3,429156.0,430000.0,3765.46,422619.71,437380.29,0.09,5.19,1
6,3,429156.0,431100.0,3756.05,423738.13,438461.87,0.1,3.94,1
7,3,429156.0,431000.0,3587.38,423968.73,438031.27,0.09,4.05,1
8,3,429156.0,433300.0,3427.16,426582.78,440017.22,0.16,4.72,1
9,3,429156.0,429500.0,3519.57,422601.63,436398.37,0.18,5.24,1
0,4,163131.0,167700.0,3570.69,160701.46,174698.54,0.12,4.29,1
1,4,163131.0,163200.0,3582.77,156177.77,170222.23,0.11,3.9,1
2,4,163131.0,159300.0,3332.42,152768.46,165831.54,0.1,3.9,1
3,4,163131.0,160000.0,3108.26,153907.8,166092.2,0.13,4.6,1
4,4,163131.0,163500.0,3459.58,156719.22,170280.78,0.1,5.66,1
5,4,163131.0,165500.0,3571.76,158499.34,172500.66,0.13,5.84,1
6,4,163131.0,158900.0,3296.9,152438.07,165361.93,0.11,5.69,1
7,4,163131.0,161500.0,3395.41,154844.99,168155.01,0.1,5.15,1
8,4,163131.0,165200.0,3667.03,158012.62,172387.38,0.2,6.26,1
9,4,163131.0,155500.0,3503.06,148633.99,162366.01,0.1,5.42,0
0,5,107671.0,104900.0,3143.32,98739.09,111060.91,0.1,3.97,1
1,5,107671.0,109900.0,3039.84,103941.91,115858.09,0.09,4.03,1
2,5,107671.0,103600.0,3157.42,97411.46,109788.54,0.14,4.28,1
3,5,107671.0,108400.0,3308.68,101914.99,114885.01,0.1,6.33,1
4,5,107671.0,106000.0,2830.38,100452.46,111547.54,0.1,3.81,1
5,5,107671.0,105400.0,2832.91,99847.5,110952.5,0.11,4.05,1
6,5,107671.0,110000.0,2929.55,104258.09,115741.91,0.1,4.28,1
7,5,107671.0,106000.0,2853.47,100407.21,111592.79,0.09,3.96,1
8,5,107671.0,106300.0,3106.72,100210.83,112389.17,0.1,3.96,1
9,5,107671.0,107600.0,2878.93,101957.3,113242.7,0.14,4.52,1
