Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2816600.0,18240.81,2780848.02,2852351.98,0.46,35.39,1
1,1,2785246.0,2793200.0,16699.65,2760468.68,2825931.32,0.46,32.98,1
2,1,2785246.0,2782400.0,17645.28,2747815.25,2816984.75,0.39,32.69,1
3,1,2785246.0,2806200.0,17175.54,2772535.95,2839864.05,0.39,32.43,1
4,1,2785246.0,2786400.0,15384.94,2756245.52,2816554.48,0.39,32.77,1
5,1,2785246.0,2794400.0,16941.04,2761195.55,2827604.45,0.59,35.23,1
6,1,2785246.0,2797800.0,16915.13,2764646.35,2830953.65,0.49,41.69,1
7,1,2785246.0,2769600.0,17482.8,2735333.71,2803866.29,0.42,35.74,1
8,1,2785246.0,2806800.0,16919.15,2773638.46,2839961.54,0.71,38.99,1
9,1,2785246.0,2779200.0,16488.97,2746881.61,2811518.39,0.74,51.1,1
0,2,2180873.0,2187600.0,17412.18,2153472.12,2221727.88,0.84,49.43,1
1,2,2180873.0,2187600.0,15660.51,2156905.4,2218294.6,0.41,47.83,1
2,2,2180873.0,2184200.0,17246.52,2150396.83,2218003.17,0.41,35.47,1
3,2,2180873.0,2152800.0,17191.0,2119105.63,2186494.37,0.42,35.7,1
4,2,2180873.0,2188000.0,16173.57,2156299.81,2219700.19,0.62,36.87,1
5,2,2180873.0,2169600.0,16361.43,2137531.6,2201668.4,0.66,49.3,1
6,2,2180873.0,2138400.0,15935.3,2107166.81,2169633.19,0.43,44.4,0
7,2,2180873.0,2190200.0,18228.53,2154472.08,2225927.92,0.63,36.25,1
8,2,2180873.0,2190200.0,17715.1,2155478.41,2224921.59,0.49,36.61,1
9,2,2180873.0,2156800.0,17168.03,2123150.67,2190449.33,0.54,36.05,1
0,3,4388299.0,4374600.0,16528.98,4342203.19,4406996.81,0.44,36.91,1
1,3,4388299.0,4403600.0,15159.38,4373887.62,4433312.38,0.49,38.37,1
2,3,4388299.0,4393400.0,15370.58,4363273.66,4423526.34,0.49,48.37,1
3,3,4388299.0,4404000.0,16413.0,4371830.53,4436169.47,0.87,65.43,1
4,3,4388299.0,4408200.0,15396.77,4378022.34,4438377.66,0.54,45.9,1
5,3,4388299.0,4364000.0,14963.02,4334672.48,4393327.52,0.43,45.11,1
6,3,4388299.0,4370600.0,13866.11,4343422.43,4397777.57,0.39,37.31,1
7,3,4388299.0,4363400.0,16385.77,4331283.89,4395516.11,0.58,41.79,1
8,3,4388299.0,4380000.0,14473.22,4351632.49,4408367.51,0.49,38.37,1
9,3,4388299.0,4363600.0,15352.62,4333508.87,4393691.13,0.41,40.12,1
0,4,1637487.0,1607800.0,15596.04,1577231.77,1638368.23,0.45,35.12,1
1,4,1637487.0,1653800.0,15723.42,1622982.09,1684617.91,0.41,35.17,1
2,4,1637487.0,1639400.0,13806.6,1612339.06,1666460.94,0.53,33.6,1
3,4,1637487.0,1651400.0,14544.2,1622893.37,1679906.63,0.44,35.81,1
4,4,1637487.0,1635600.0,16485.35,1603288.72,1667911.28,0.38,36.42,1
5,4,1637487.0,1648400.0,14616.99,1619750.69,1677049.31,0.39,38.93,1
6,4,1637487.0,1621000.0,15265.5,1591079.62,1650920.38,0.38,31.49,1
7,4,1637487.0,1616000.0,15326.85,1585959.37,1646040.63,0.4,31.94,1
8,4,1637487.0,1645200.0,15164.77,1615477.04,1674922.96,0.38,31.9,1
9,4,1637487.0,1614800.0,15473.38,1584472.17,1645127.83,0.38,32.08,1
0,5,1080692.0,1096600.0,13997.98,1069163.95,1124036.05,0.38,32.09,1
1,5,1080692.0,1083800.0,13068.83,1058185.09,1109414.91,0.37,32.04,1
2,5,1080692.0,1065800.0,13029.12,1040262.92,1091337.08,0.37,30.58,1
3,5,1080692.0,1082200.0,12558.88,1057584.59,1106815.41,0.52,34.02,1
4,5,1080692.0,1096600.0,14248.26,1068673.42,1124526.58,0.56,41.41,1
5,5,1080692.0,1065800.0,13435.47,1039466.47,1092133.53,0.56,41.29,1
6,5,1080692.0,1087000.0,13571.55,1060399.75,1113600.25,0.53,41.89,1
7,5,1080692.0,1077200.0,13557.33,1050627.63,1103772.37,0.53,41.8,1
8,5,1080692.0,1090200.0,13571.95,1063598.98,1116801.02,0.4,39.83,1
9,5,1080692.0,1086600.0,12796.16,1061519.53,1111680.47,0.37,31.86,1
0,6,1189459.0,1191400.0,13185.17,1165557.06,1217242.94,0.38,31.85,1
1,6,1189459.0,1188200.0,15507.24,1157805.82,1218594.18,0.37,31.29,1
2,6,1189459.0,1201600.0,14508.47,1173163.39,1230036.61,0.39,30.7,1
3,6,1189459.0,1208000.0,13272.42,1181986.05,1234013.95,0.38,31.09,1
4,6,1189459.0,1167200.0,13870.68,1140013.46,1194386.54,0.39,31.09,1
5,6,1189459.0,1173200.0,12866.18,1147982.29,1198417.71,0.37,30.96,1
6,6,1189459.0,1182800.0,13294.78,1156742.23,1208857.77,0.38,30.76,1
7,6,1189459.0,1171600.0,13736.45,1144676.56,1198523.44,0.37,31.03,1
8,6,1189459.0,1189400.0,14662.95,1160660.63,1218139.37,0.38,30.96,1
9,6,1189459.0,1172600.0,13226.0,1146677.04,1198522.96,0.38,31.24,1
0,7,933511.0,915200.0,13419.3,888898.18,941501.82,0.37,31.49,1
1,7,933511.0,911400.0,12071.06,887740.72,935059.28,0.38,31.53,1
2,7,933511.0,928400.0,12339.43,904214.71,952585.29,0.37,32.19,1
3,7,933511.0,944600.0,12526.36,920048.34,969151.66,0.37,31.38,1
4,7,933511.0,926200.0,12799.24,901113.49,951286.51,0.37,32.57,1
5,7,933511.0,918600.0,13693.53,891760.68,945439.32,0.37,31.72,1
6,7,933511.0,952600.0,13902.09,925351.9,979848.1,0.38,32.63,1
7,7,933511.0,953000.0,12719.74,928069.31,977930.69,0.37,31.59,1
8,7,933511.0,927800.0,11798.21,904675.51,950924.49,0.38,32.48,1
9,7,933511.0,913200.0,11736.33,890196.8,936203.2,0.39,31.52,1
0,8,1788695.0,1799000.0,15650.25,1768325.52,1829674.48,0.39,31.95,1
1,8,1788695.0,1820000.0,15633.28,1789358.77,1850641.23,0.38,31.84,0
2,8,1788695.0,1786000.0,17116.89,1752450.89,1819549.11,0.38,31.87,1
3,8,1788695.0,1804200.0,15700.96,1773426.11,1834973.89,0.39,31.87,1
4,8,1788695.0,1786800.0,15702.25,1756023.59,1817576.41,0.38,32.89,1
5,8,1788695.0,1787200.0,14748.08,1758293.77,1816106.23,0.37,31.58,1
6,8,1788695.0,1825000.0,16100.36,1793443.29,1856556.71,0.41,33.98,0
7,8,1788695.0,1793400.0,16092.19,1761859.3,1824940.7,0.42,37.08,1
8,8,1788695.0,1805400.0,16513.07,1773034.39,1837765.61,0.43,35.15,1
9,8,1788695.0,1772600.0,15767.47,1741695.75,1803504.25,0.46,33.44,1
0,9,1654343.0,1673800.0,14865.78,1644663.08,1702936.92,0.4,37.66,1
1,9,1654343.0,1648000.0,15415.14,1617786.32,1678213.68,0.38,37.36,1
2,9,1654343.0,1654600.0,15139.74,1624926.12,1684273.88,0.38,37.39,1
3,9,1654343.0,1653400.0,15156.89,1623692.49,1683107.51,0.38,37.56,1
4,9,1654343.0,1659400.0,14960.99,1630076.47,1688723.53,0.39,37.6,1
5,9,1654343.0,1644600.0,14682.77,1615821.76,1673378.24,0.59,37.56,1
6,9,1654343.0,1644000.0,16309.93,1612032.54,1675967.46,0.4,38.62,1
7,9,1654343.0,1667600.0,14901.66,1638392.74,1696807.26,0.4,37.56,1
8,9,1654343.0,1653200.0,15077.22,1623648.66,1682751.34,0.38,38.03,1
9,9,1654343.0,1641400.0,14168.15,1613630.43,1669169.57,0.41,37.31,1
0,10,2715503.0,2698000.0,18181.51,2662364.25,2733635.75,0.38,37.37,1
1,10,2715503.0,2716600.0,15998.94,2685242.08,2747957.92,0.38,37.4,1
2,10,2715503.0,2711000.0,16372.61,2678909.68,2743090.32,0.41,37.61,1
3,10,2715503.0,2697800.0,16768.2,2664934.32,2730665.68,0.39,38.06,1
4,10,2715503.0,2715800.0,17263.51,2681963.53,2749636.47,0.39,37.9,1
5,10,2715503.0,2712600.0,18119.15,2677086.47,2748113.53,0.39,37.31,1
6,10,2715503.0,2723800.0,17757.35,2688995.59,2758604.41,0.4,37.84,1
7,10,2715503.0,2717200.0,16284.55,2685282.28,2749117.72,0.39,37.58,1
8,10,2715503.0,2716600.0,17050.27,2683181.48,2750018.52,0.4,39.01,1
9,10,2715503.0,2711000.0,15830.14,2679972.93,2742027.07,0.4,37.79,1
