Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27833400.0,41075.16,27752892.69,27913907.31,9.52,158.35,1
1,1,27856078.0,27889600.0,37379.81,27816335.58,27962864.42,9.12,152.24,1
2,1,27856078.0,27823300.0,37950.22,27748917.56,27897682.44,9.0,147.75,1
3,1,27856078.0,27881200.0,40763.54,27801303.46,27961096.54,9.17,159.9,1
4,1,27856078.0,27850000.0,39942.47,27771712.77,27928287.23,9.2,158.58,1
5,1,27856078.0,27902400.0,39246.66,27825476.55,27979323.45,9.46,164.67,1
6,1,27856078.0,27816000.0,39402.44,27738771.21,27893228.79,9.78,146.64,1
7,1,27856078.0,27863100.0,38007.2,27788605.89,27937594.11,9.95,156.42,1
8,1,27856078.0,27823500.0,39838.7,27745416.14,27901583.86,9.45,160.7,1
9,1,27856078.0,27796900.0,36788.43,27724794.67,27869005.33,9.18,156.98,1
0,2,21809885.0,21831200.0,37983.9,21756751.55,21905648.45,9.5,155.15,1
1,2,21809885.0,21837700.0,39198.5,21760870.94,21914529.06,9.17,150.55,1
2,2,21809885.0,21746600.0,38830.02,21670493.16,21822706.84,9.51,157.43,1
3,2,21809885.0,21761600.0,36913.88,21689248.79,21833951.21,9.12,154.5,1
4,2,21809885.0,21861800.0,37579.75,21788143.7,21935456.3,9.24,157.79,1
5,2,21809885.0,21795200.0,36105.27,21724433.67,21865966.33,9.32,147.38,1
6,2,21809885.0,21786500.0,38050.12,21711921.77,21861078.23,9.66,142.76,1
7,2,21809885.0,21772900.0,34253.98,21705762.2,21840037.8,9.67,150.86,1
8,2,21809885.0,21809000.0,37138.88,21736207.8,21881792.2,9.34,152.27,1
9,2,21809885.0,21837900.0,34358.02,21770558.27,21905241.73,9.0,149.41,1
0,3,43877172.0,43808800.0,35698.79,43738830.37,43878769.63,10.68,168.63,1
1,3,43877172.0,43875300.0,34735.35,43807218.71,43943381.29,9.78,170.67,1
2,3,43877172.0,43822700.0,33676.91,43756693.26,43888706.74,9.17,173.7,1
3,3,43877172.0,43873300.0,35353.12,43804007.88,43942592.12,10.13,176.49,1
4,3,43877172.0,43879900.0,34417.42,43812441.85,43947358.15,9.79,174.36,1
5,3,43877172.0,43874700.0,31298.79,43813354.36,43936045.64,9.32,173.0,1
6,3,43877172.0,43886000.0,33847.61,43819658.68,43952341.32,9.82,165.87,1
7,3,43877172.0,43829400.0,35461.73,43759895.0,43898905.0,9.05,158.24,1
8,3,43877172.0,43893200.0,35246.16,43824117.53,43962282.47,9.39,174.76,1
9,3,43877172.0,43903400.0,34245.36,43836279.09,43970520.91,9.11,170.26,1
0,4,16357096.0,16376600.0,32792.42,16312326.86,16440873.14,9.79,136.51,1
1,4,16357096.0,16390600.0,36082.47,16319878.36,16461321.64,9.59,136.73,1
2,4,16357096.0,16361400.0,32361.95,16297970.58,16424829.42,9.15,137.44,1
3,4,16357096.0,16301900.0,34311.95,16234648.57,16369151.43,9.08,141.51,1
4,4,16357096.0,16298500.0,32347.02,16235099.84,16361900.16,9.24,138.44,1
5,4,16357096.0,16349200.0,33621.81,16283301.26,16415098.74,9.2,150.96,1
6,4,16357096.0,16398200.0,35883.68,16327867.99,16468532.01,9.43,149.1,1
7,4,16357096.0,16390900.0,36324.77,16319703.45,16462096.55,9.76,149.24,1
8,4,16357096.0,16368400.0,34345.76,16301082.32,16435717.68,8.98,139.91,1
9,4,16357096.0,16299800.0,33357.88,16234418.55,16365181.45,9.12,140.48,1
0,5,10792922.0,10795100.0,27281.99,10741627.3,10848572.7,9.37,138.2,1
1,5,10792922.0,10772900.0,28071.16,10717880.53,10827919.47,10.16,132.49,1
2,5,10792922.0,10836000.0,28918.2,10779320.32,10892679.68,10.23,140.59,1
3,5,10792922.0,10808900.0,28493.79,10753052.18,10864747.82,9.82,140.11,1
4,5,10792922.0,10791900.0,26191.44,10740564.78,10843235.22,10.21,144.44,1
5,5,10792922.0,10758000.0,28789.03,10701573.51,10814426.49,9.73,132.02,1
6,5,10792922.0,10812200.0,31706.08,10750056.08,10874343.92,9.69,140.97,1
7,5,10792922.0,10740500.0,28404.48,10684827.22,10796172.78,9.49,137.58,1
8,5,10792922.0,10824000.0,29745.11,10765699.58,10882300.42,9.63,138.19,1
9,5,10792922.0,10802300.0,29936.7,10743624.07,10860975.93,9.57,135.64,1
0,6,11893287.0,11903500.0,28410.87,11847814.69,11959185.31,9.6,132.02,1
1,6,11893287.0,11910700.0,34906.11,11842284.03,11979115.97,9.25,133.26,1
2,6,11893287.0,11878000.0,30130.34,11818944.54,11937055.46,9.37,145.19,1
3,6,11893287.0,11899600.0,30160.58,11840485.26,11958714.74,8.9,130.9,1
4,6,11893287.0,11820100.0,28901.86,11763452.36,11876747.64,9.57,133.17,0
5,6,11893287.0,11907500.0,28411.3,11851813.86,11963186.14,9.64,134.53,1
6,6,11893287.0,11942800.0,28484.39,11886970.6,11998629.4,9.06,131.29,1
7,6,11893287.0,11884800.0,32315.36,11821461.9,11948138.1,9.48,138.82,1
8,6,11893287.0,11859000.0,29350.71,11801472.6,11916527.4,9.06,140.2,1
9,6,11893287.0,11875300.0,30115.1,11816274.41,11934325.59,9.27,134.63,1
0,7,9358372.0,9370700.0,25538.8,9320643.94,9420756.06,9.3,134.69,1
1,7,9358372.0,9372100.0,28440.41,9316356.79,9427843.21,9.84,135.14,1
2,7,9358372.0,9307500.0,30574.16,9247574.65,9367425.35,9.08,148.21,1
3,7,9358372.0,9354300.0,24943.1,9305411.52,9403188.48,9.46,140.24,1
4,7,9358372.0,9355900.0,27309.83,9302372.73,9409427.27,9.23,135.31,1
5,7,9358372.0,9315100.0,26918.15,9262340.44,9367859.56,9.6,150.32,1
6,7,9358372.0,9334200.0,28034.62,9279252.14,9389147.86,10.74,141.73,1
7,7,9358372.0,9320700.0,27632.41,9266540.48,9374859.52,10.44,141.88,1
8,7,9358372.0,9314900.0,27937.32,9260142.85,9369657.15,11.21,146.2,1
9,7,9358372.0,9323200.0,25973.74,9272291.47,9374108.53,11.41,174.18,1
0,8,17857544.0,17800300.0,33026.09,17735568.87,17865031.13,11.53,173.98,1
1,8,17857544.0,17840700.0,34846.55,17772400.77,17908999.23,13.23,170.08,1
2,8,17857544.0,17917000.0,35948.46,17846541.02,17987458.98,9.6,159.58,1
3,8,17857544.0,17770300.0,34169.9,17703326.99,17837273.01,11.76,153.58,0
4,8,17857544.0,17847000.0,35326.28,17777760.49,17916239.51,9.11,152.33,1
5,8,17857544.0,17856300.0,34278.0,17789115.13,17923484.87,9.66,145.45,1
6,8,17857544.0,17835500.0,36039.97,17764861.65,17906138.35,9.49,152.72,1
7,8,17857544.0,17855200.0,37476.48,17781746.11,17928653.89,9.22,143.69,1
8,8,17857544.0,17872100.0,31212.48,17810923.54,17933276.46,9.16,137.38,1
9,8,17857544.0,17875400.0,34269.93,17808230.94,17942569.06,9.47,147.15,1
0,9,16388790.0,16386300.0,35952.93,16315832.27,16456767.73,9.11,221.06,1
1,9,16388790.0,16428500.0,31110.43,16367523.55,16489476.45,9.34,220.83,1
2,9,16388790.0,16372200.0,30563.56,16312295.43,16432104.57,9.42,222.54,1
3,9,16388790.0,16333700.0,36308.23,16262535.88,16404864.12,9.31,206.45,1
4,9,16388790.0,16338000.0,34953.72,16269490.71,16406509.29,8.98,218.73,1
5,9,16388790.0,16300900.0,33873.07,16234508.78,16367291.22,9.7,216.32,0
6,9,16388790.0,16386400.0,31719.82,16324229.14,16448570.86,9.79,215.79,1
7,9,16388790.0,16377000.0,33803.58,16310744.98,16443255.02,9.2,221.92,1
8,9,16388790.0,16387000.0,35254.82,16317900.56,16456099.44,12.11,221.36,1
9,9,16388790.0,16373700.0,34069.31,16306924.15,16440475.85,9.25,213.81,1
0,10,27260816.0,27315300.0,33850.89,27248952.25,27381647.75,9.8,247.29,1
1,10,27260816.0,27281400.0,38825.86,27205301.32,27357498.68,10.91,250.17,1
2,10,27260816.0,27320800.0,40527.86,27241365.39,27400234.61,11.65,257.36,1
3,10,27260816.0,27147500.0,37401.46,27074193.14,27220806.86,10.27,252.41,0
4,10,27260816.0,27274600.0,40169.79,27195867.22,27353332.78,9.94,247.26,1
5,10,27260816.0,27250100.0,38099.29,27175425.38,27324774.62,10.12,245.52,1
6,10,27260816.0,27318300.0,38480.67,27242877.88,27393722.12,9.93,247.26,1
7,10,27260816.0,27311500.0,39639.08,27233807.41,27389192.59,9.83,254.04,1
8,10,27260816.0,27263900.0,40666.24,27184194.16,27343605.84,9.59,229.65,1
9,10,27260816.0,27319700.0,38043.91,27245133.93,27394266.07,10.54,275.89,1
