Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27738800.0,55482.03,27630055.21,27847544.79,45.61,169.89,0
1,1,27856078.0,27893600.0,54937.03,27785923.42,28001276.58,44.48,163.88,1
2,1,27856078.0,27852800.0,54486.06,27746007.33,27959592.67,46.54,169.73,1
3,1,27856078.0,27898400.0,56114.07,27788416.42,28008383.58,45.24,169.23,1
4,1,27856078.0,27832800.0,54081.57,27726800.13,27938799.87,46.08,172.73,1
5,1,27856078.0,27793800.0,53966.08,27688026.48,27899573.52,54.25,176.48,1
6,1,27856078.0,27887600.0,55448.26,27778921.42,27996278.58,47.61,174.63,1
7,1,27856078.0,27859200.0,53887.05,27753581.39,27964818.61,46.45,171.51,1
8,1,27856078.0,27908000.0,53800.69,27802550.65,28013449.35,47.21,169.94,1
9,1,27856078.0,27781200.0,54853.67,27673686.8,27888713.2,46.46,167.95,1
0,2,21809885.0,21862400.0,52419.35,21759658.08,21965141.92,46.56,164.13,1
1,2,21809885.0,21814200.0,51765.7,21712739.22,21915660.78,47.06,167.44,1
2,2,21809885.0,21799000.0,53142.67,21694840.37,21903159.63,45.71,162.21,1
3,2,21809885.0,21773000.0,52439.09,21670219.38,21875780.62,46.82,164.93,1
4,2,21809885.0,21838800.0,52639.65,21735626.28,21941973.72,47.81,169.32,1
5,2,21809885.0,21792600.0,51297.89,21692056.14,21893143.86,47.12,167.79,1
6,2,21809885.0,21823600.0,54446.67,21716884.52,21930315.48,47.41,171.95,1
7,2,21809885.0,21843600.0,51661.42,21742343.62,21944856.38,47.16,163.16,1
8,2,21809885.0,21805200.0,53332.84,21700667.63,21909732.37,46.22,166.82,1
9,2,21809885.0,21759600.0,51800.44,21658071.13,21861128.87,46.8,164.5,1
0,3,43877172.0,43790600.0,49015.19,43694530.23,43886669.77,47.58,186.23,1
1,3,43877172.0,43962800.0,48814.37,43867123.83,44058476.17,47.46,183.24,1
2,3,43877172.0,43816600.0,46831.71,43724809.85,43908390.15,46.89,188.33,1
3,3,43877172.0,43791600.0,49114.94,43695334.72,43887865.28,45.98,179.5,1
4,3,43877172.0,43835600.0,49572.3,43738438.29,43932761.71,47.37,188.67,1
5,3,43877172.0,43743000.0,48488.87,43647961.81,43838038.19,47.55,186.89,0
6,3,43877172.0,43825000.0,50053.41,43726895.32,43923104.68,47.64,188.72,1
7,3,43877172.0,43928200.0,48049.29,43834023.4,44022376.6,46.45,184.28,1
8,3,43877172.0,43823400.0,48151.82,43729022.44,43917777.56,45.91,175.17,1
9,3,43877172.0,43829800.0,48628.59,43734487.96,43925112.04,46.47,181.61,1
0,4,16357096.0,16398400.0,49830.6,16300732.03,16496067.97,46.19,160.68,1
1,4,16357096.0,16444800.0,48696.96,16349353.96,16540246.04,46.52,152.67,1
2,4,16357096.0,16346200.0,48852.38,16250449.34,16441950.66,46.43,156.6,1
3,4,16357096.0,16440400.0,47765.33,16346779.96,16534020.04,44.88,150.16,1
4,4,16357096.0,16435800.0,47005.74,16343668.76,16527931.24,46.9,157.64,1
5,4,16357096.0,16329800.0,49880.42,16232034.37,16427565.63,46.51,156.52,1
6,4,16357096.0,16352200.0,48040.4,16258040.81,16446359.19,45.89,159.32,1
7,4,16357096.0,16349400.0,47668.55,16255969.64,16442830.36,46.91,161.48,1
8,4,16357096.0,16400400.0,48380.22,16305574.78,16495225.22,46.09,155.54,1
9,4,16357096.0,16343200.0,48984.18,16247191.0,16439209.0,46.39,161.62,1
0,5,10792922.0,10827000.0,41709.02,10745250.32,10908749.68,46.1,148.12,1
1,5,10792922.0,10793000.0,43092.79,10708538.13,10877461.87,46.96,153.1,1
2,5,10792922.0,10739800.0,41663.98,10658138.6,10821461.4,46.86,152.56,1
3,5,10792922.0,10830800.0,42198.12,10748091.68,10913508.32,45.14,141.59,1
4,5,10792922.0,10805200.0,41606.43,10723651.39,10886748.61,45.35,146.84,1
5,5,10792922.0,10817600.0,43042.84,10733236.03,10901963.97,46.01,150.67,1
6,5,10792922.0,10801600.0,41180.41,10720886.39,10882313.61,46.42,152.62,1
7,5,10792922.0,10808400.0,41665.73,10726735.17,10890064.83,45.96,149.82,1
8,5,10792922.0,10813000.0,41857.71,10730958.88,10895041.12,45.78,149.77,1
9,5,10792922.0,10778800.0,42100.07,10696283.87,10861316.13,46.19,153.73,1
0,6,11893287.0,11758800.0,43785.01,11672981.38,11844618.62,46.33,154.4,0
1,6,11893287.0,11916000.0,44191.97,11829383.74,12002616.26,46.61,154.9,1
2,6,11893287.0,11860800.0,44004.37,11774551.44,11947048.56,45.77,150.08,1
3,6,11893287.0,11910800.0,44263.34,11824043.85,11997556.15,45.66,144.41,1
4,6,11893287.0,11877000.0,43798.13,11791155.67,11962844.33,45.72,151.15,1
5,6,11893287.0,11890800.0,42974.69,11806569.6,11975030.4,45.85,146.27,1
6,6,11893287.0,11874800.0,43654.64,11789236.9,11960363.1,46.41,153.65,1
7,6,11893287.0,11933600.0,43037.45,11849246.6,12017953.4,45.95,149.79,1
8,6,11893287.0,11962400.0,44733.95,11874721.45,12050078.55,45.82,145.99,1
9,6,11893287.0,11886600.0,42480.17,11803338.86,11969861.14,45.46,144.77,1
0,7,9358372.0,9365000.0,39814.23,9286964.1,9443035.9,45.95,149.35,1
1,7,9358372.0,9332800.0,38655.0,9257036.2,9408563.8,45.72,145.95,1
2,7,9358372.0,9402800.0,40403.99,9323608.19,9481991.81,45.19,147.17,1
3,7,9358372.0,9398600.0,38543.07,9323055.59,9474144.41,45.44,145.88,1
4,7,9358372.0,9356000.0,39719.52,9278149.74,9433850.26,45.05,146.95,1
5,7,9358372.0,9311200.0,39650.56,9233484.91,9388915.09,44.67,144.53,1
6,7,9358372.0,9336800.0,39345.11,9259683.59,9413916.41,46.28,149.47,1
7,7,9358372.0,9382400.0,39171.53,9305623.79,9459176.21,45.91,151.75,1
8,7,9358372.0,9390200.0,39227.11,9313314.86,9467085.14,45.75,147.88,1
9,7,9358372.0,9374200.0,40494.94,9294829.92,9453570.08,45.33,150.33,1
0,8,17857544.0,17890600.0,50098.07,17792407.79,17988792.21,44.99,151.32,1
1,8,17857544.0,17900200.0,48747.41,17804655.08,17995744.92,46.02,158.68,1
2,8,17857544.0,17972400.0,50206.26,17873995.73,18070804.27,45.98,155.92,0
3,8,17857544.0,17871800.0,49437.07,17774903.33,17968696.67,46.83,156.31,1
4,8,17857544.0,17818400.0,49659.44,17721067.49,17915732.51,46.84,161.66,1
5,8,17857544.0,17923200.0,50442.65,17824332.41,18022067.59,45.96,155.35,1
6,8,17857544.0,17961600.0,50801.97,17862028.13,18061171.87,46.38,163.03,0
7,8,17857544.0,17848400.0,49524.76,17751331.47,17945468.53,45.93,161.05,1
8,8,17857544.0,17878800.0,49307.34,17782157.61,17975442.39,46.41,163.9,1
9,8,17857544.0,17775600.0,48327.72,17680877.67,17870322.33,45.54,152.47,1
0,9,16388790.0,16338200.0,47880.78,16244353.67,16432046.33,45.88,218.71,1
