Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,273100.0,3791.84,265668.0,280532.0,1.96,6.8,1
1,1,278356.0,277200.0,3860.8,269632.82,284767.18,1.17,5.17,1
2,1,278356.0,275800.0,3867.65,268219.42,283380.58,1.77,5.58,1
3,1,278356.0,275800.0,3795.4,268361.01,283238.99,1.2,5.53,1
4,1,278356.0,279300.0,3882.52,271690.26,286909.74,1.41,5.99,1
5,1,278356.0,286700.0,3920.21,279016.39,294383.61,2.11,6.67,0
6,1,278356.0,277500.0,3916.8,269823.07,285176.93,1.65,6.43,1
7,1,278356.0,278700.0,3848.33,271157.27,286242.73,1.26,5.15,1
8,1,278356.0,275200.0,3865.22,267624.16,282775.84,1.35,5.5,1
9,1,278356.0,277900.0,3855.65,270342.92,285457.08,1.25,5.31,1
0,2,218426.0,213200.0,3598.33,206147.27,220252.73,1.41,5.47,1
1,2,218426.0,213300.0,3650.02,206145.96,220454.04,1.23,5.82,1
2,2,218426.0,221900.0,3692.71,214662.28,229137.72,1.28,5.24,1
3,2,218426.0,223000.0,3806.73,215538.8,230461.2,1.21,5.23,1
4,2,218426.0,221300.0,3729.96,213989.28,228610.72,1.24,5.53,1
5,2,218426.0,220700.0,3703.85,213440.45,227959.55,1.3,5.29,1
6,2,218426.0,220300.0,3786.5,212878.45,227721.55,1.21,5.14,1
7,2,218426.0,219600.0,3593.75,212556.24,226643.76,1.43,5.77,1
8,2,218426.0,220100.0,3665.28,212916.06,227283.94,1.23,5.22,1
9,2,218426.0,216500.0,3670.18,209306.45,223693.55,1.6,6.06,1
0,3,429156.0,428000.0,3455.82,421226.59,434773.41,1.23,5.96,1
1,3,429156.0,424400.0,3499.8,417540.39,431259.61,1.18,5.21,1
2,3,429156.0,429800.0,3478.62,422981.91,436618.09,1.39,5.33,1
3,3,429156.0,426200.0,3594.91,419153.97,433246.03,1.19,5.11,1
4,3,429156.0,431600.0,3544.38,424653.01,438546.99,1.3,5.36,1
5,3,429156.0,427400.0,3589.71,420364.17,434435.83,1.28,5.25,1
6,3,429156.0,424700.0,3533.55,417774.25,431625.75,1.19,5.29,1
7,3,429156.0,429900.0,3468.81,423101.14,436698.86,1.57,6.87,1
8,3,429156.0,432400.0,3470.2,425598.41,439201.59,1.37,5.73,1
9,3,429156.0,432100.0,3479.67,425279.85,438920.15,1.47,5.93,1
0,4,163131.0,165900.0,3447.04,159143.8,172656.2,1.34,5.43,1
1,4,163131.0,167000.0,3363.08,160408.37,173591.63,1.37,5.73,1
2,4,163131.0,164800.0,3471.98,157994.91,171605.09,1.63,7.61,1
3,4,163131.0,165800.0,3445.03,159047.75,172552.25,1.78,6.52,1
4,4,163131.0,160900.0,3470.79,154097.25,167702.75,1.55,6.34,1
5,4,163131.0,159500.0,3428.77,152779.61,166220.39,1.64,6.46,1
6,4,163131.0,167900.0,3472.14,161094.61,174705.39,1.58,6.64,1
7,4,163131.0,167600.0,3424.94,160887.11,174312.89,1.26,7.15,1
8,4,163131.0,164700.0,3455.75,157926.73,171473.27,1.91,7.92,1
9,4,163131.0,160300.0,3319.5,153793.78,166806.22,1.25,5.97,1
0,5,107671.0,103000.0,2919.6,97277.59,108722.41,1.26,5.05,1
1,5,107671.0,109600.0,3043.67,103634.41,115565.59,1.32,5.88,1
2,5,107671.0,108200.0,3052.88,102216.36,114183.64,1.2,4.88,1
3,5,107671.0,109300.0,3006.62,103407.02,115192.98,1.32,4.98,1
4,5,107671.0,112300.0,2992.93,106433.86,118166.14,1.29,6.44,1
5,5,107671.0,107600.0,2976.52,101766.03,113433.97,1.25,5.3,1
6,5,107671.0,106100.0,2970.64,100277.55,111922.45,1.36,5.23,1
7,5,107671.0,109700.0,2926.31,103964.43,115435.57,1.3,5.5,1
8,5,107671.0,106600.0,2944.72,100828.34,112371.66,1.26,5.2,1
9,5,107671.0,109000.0,3082.19,102958.9,115041.1,1.28,5.4,1
0,6,126798.0,120800.0,3131.06,114663.12,126936.88,1.32,5.57,1
1,6,126798.0,131000.0,3249.42,124631.13,137368.87,1.26,5.23,1
2,6,126798.0,130400.0,3161.79,124202.9,136597.1,1.25,5.18,1
3,6,126798.0,123400.0,3198.63,117130.68,129669.32,1.27,5.55,1
4,6,126798.0,127700.0,3171.96,121482.97,133917.03,1.37,5.22,1
5,6,126798.0,127400.0,3135.41,121254.6,133545.4,1.38,7.06,1
6,6,126798.0,128800.0,3177.88,122571.35,135028.65,1.17,4.89,1
7,6,126798.0,127400.0,3151.42,121223.23,133576.77,1.23,5.2,1
8,6,126798.0,125200.0,3235.18,118859.05,131540.95,1.14,4.9,1
9,6,126798.0,131700.0,3167.98,125490.76,137909.24,1.19,5.17,1
0,7,104695.0,100000.0,2898.92,94318.11,105681.89,1.2,5.02,1
1,7,104695.0,105500.0,2940.61,99736.41,111263.59,1.16,4.97,1
2,7,104695.0,98500.0,2892.68,92830.36,104169.64,1.21,5.48,0
3,7,104695.0,103000.0,2945.68,97226.46,108773.54,1.74,7.05,1
4,7,104695.0,108900.0,2996.68,103026.51,114773.49,1.43,5.4,1
5,7,104695.0,102800.0,2943.92,97029.92,108570.08,1.19,5.09,1
6,7,104695.0,105900.0,2939.91,100137.78,111662.22,1.3,5.47,1
7,7,104695.0,99700.0,2831.3,94150.65,105249.35,2.0,8.67,1
8,7,104695.0,108200.0,2880.58,102554.07,113845.93,1.25,6.72,1
9,7,104695.0,107500.0,2881.8,101851.68,113148.32,1.34,5.34,1
0,8,198159.0,196800.0,3625.35,189694.32,203905.68,1.35,6.54,1
1,8,198159.0,197500.0,3694.6,190258.58,204741.42,1.81,5.99,1
2,8,198159.0,198300.0,3723.41,191002.12,205597.88,1.38,6.24,1
3,8,198159.0,202500.0,3650.08,195345.84,209654.16,1.19,5.07,1
4,8,198159.0,195600.0,3599.78,188544.42,202655.58,1.19,5.11,1
5,8,198159.0,197400.0,3654.35,190237.48,204562.52,1.22,5.16,1
6,8,198159.0,200300.0,3692.61,193062.49,207537.51,1.43,5.99,1
7,8,198159.0,204900.0,3558.98,197924.4,211875.6,1.26,5.39,1
