Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2815000.0,37890.8,2740734.04,2889265.96,0.89,32.26,1
1,1,2785246.0,2734000.0,37421.3,2660654.26,2807345.74,0.96,31.89,1
2,1,2785246.0,2826000.0,38482.27,2750574.75,2901425.25,0.98,32.31,1
3,1,2785246.0,2770000.0,38301.14,2694929.77,2845070.23,0.95,32.15,1
4,1,2785246.0,2770000.0,38350.78,2694832.47,2845167.53,0.98,32.15,1
5,1,2785246.0,2817000.0,39002.47,2740555.15,2893444.85,0.94,31.94,1
6,1,2785246.0,2772000.0,38644.18,2696257.41,2847742.59,1.28,32.89,1
7,1,2785246.0,2838000.0,39310.51,2760951.41,2915048.59,0.97,32.66,1
8,1,2785246.0,2808000.0,38032.86,2733455.6,2882544.4,0.98,32.19,1
9,1,2785246.0,2738000.0,38688.33,2662170.86,2813829.14,0.98,32.37,1
0,2,2180873.0,2196000.0,37805.39,2121901.44,2270098.56,1.01,32.31,1
1,2,2180873.0,2184000.0,36778.07,2111914.99,2256085.01,0.94,32.12,1
2,2,2180873.0,2168000.0,36694.95,2096077.9,2239922.1,0.97,32.06,1
3,2,2180873.0,2183000.0,36871.27,2110732.31,2255267.69,0.94,32.1,1
4,2,2180873.0,2230000.0,38160.48,2155205.46,2304794.54,0.95,32.47,1
5,2,2180873.0,2174000.0,37411.77,2100672.94,2247327.06,1.01,31.95,1
6,2,2180873.0,2192000.0,38160.95,2117204.54,2266795.46,1.0,32.5,1
7,2,2180873.0,2194000.0,36996.96,2121485.97,2266514.03,0.95,32.54,1
8,2,2180873.0,2213000.0,35846.49,2142740.88,2283259.12,0.97,32.48,1
9,2,2180873.0,2114000.0,37169.67,2041147.45,2186852.55,0.95,32.0,1
0,3,4388299.0,4348000.0,34849.33,4279695.31,4416304.69,1.03,33.9,1
1,3,4388299.0,4374000.0,34410.72,4306554.99,4441445.01,0.95,33.78,1
2,3,4388299.0,4438000.0,33649.73,4372046.52,4503953.48,0.98,33.39,1
3,3,4388299.0,4374000.0,33834.2,4307684.96,4440315.04,0.98,33.98,1
4,3,4388299.0,4403000.0,34520.97,4335338.9,4470661.1,0.96,33.64,1
5,3,4388299.0,4420000.0,34145.29,4353075.23,4486924.77,1.01,33.81,1
6,3,4388299.0,4383000.0,33576.34,4317190.37,4448809.63,0.97,33.2,1
7,3,4388299.0,4405000.0,33516.15,4339308.35,4470691.65,0.96,33.77,1
8,3,4388299.0,4387000.0,33973.83,4320411.29,4453588.71,0.96,33.74,1
9,3,4388299.0,4389000.0,34860.46,4320673.49,4457326.51,0.95,33.49,1
0,4,1637487.0,1547000.0,32697.83,1482912.26,1611087.74,0.95,31.79,0
1,4,1637487.0,1564000.0,33915.28,1497526.06,1630473.94,0.97,31.52,0
2,4,1637487.0,1664000.0,34272.38,1596826.14,1731173.86,1.0,32.41,1
3,4,1637487.0,1619000.0,34559.09,1551264.17,1686735.83,1.03,32.05,1
4,4,1637487.0,1603000.0,34345.4,1535683.02,1670316.98,0.96,31.97,1
5,4,1637487.0,1605000.0,34161.07,1538044.3,1671955.7,0.99,31.81,1
6,4,1637487.0,1700000.0,35148.42,1631109.1,1768890.9,0.96,31.87,1
7,4,1637487.0,1583000.0,34019.64,1516321.51,1649678.49,0.99,32.02,1
8,4,1637487.0,1666000.0,33790.18,1599771.25,1732228.75,1.0,31.86,1
9,4,1637487.0,1630000.0,34772.24,1561846.42,1698153.58,1.05,32.77,1
0,5,1080692.0,1132000.0,30550.25,1072121.52,1191878.48,0.98,31.61,1
1,5,1080692.0,1122000.0,30905.27,1061425.67,1182574.33,1.01,32.59,1
2,5,1080692.0,1125000.0,30274.44,1065662.1,1184337.9,0.99,31.47,1
3,5,1080692.0,1089000.0,30187.28,1029832.93,1148167.07,0.98,32.73,1
4,5,1080692.0,1071000.0,30059.25,1012083.87,1129916.13,0.98,32.24,1
5,5,1080692.0,1049000.0,28578.18,992986.76,1105013.24,0.96,31.31,1
6,5,1080692.0,1114000.0,30348.66,1054516.62,1173483.38,1.02,32.06,1
7,5,1080692.0,1073000.0,30252.87,1013704.37,1132295.63,0.97,31.46,1
8,5,1080692.0,1074000.0,30531.32,1014158.61,1133841.39,1.0,31.54,1
9,5,1080692.0,1091000.0,30133.21,1031938.9,1150061.1,0.95,31.42,1
0,6,1189459.0,1179000.0,30895.09,1118445.62,1239554.38,0.97,31.7,1
1,6,1189459.0,1179000.0,30998.02,1118243.88,1239756.12,0.93,31.67,1
2,6,1189459.0,1196000.0,31199.96,1134848.08,1257151.92,0.98,31.5,1
3,6,1189459.0,1155000.0,30617.31,1094990.07,1215009.93,0.98,31.77,1
4,6,1189459.0,1202000.0,30913.6,1141409.34,1262590.66,0.96,31.77,1
5,6,1189459.0,1174000.0,30464.3,1114289.98,1233710.02,0.97,31.26,1
6,6,1189459.0,1173000.0,31777.43,1110716.23,1235283.77,0.95,31.24,1
