Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27889800.0,57737.84,27776633.83,28002966.17,4.16,121.32,1
1,1,27856078.0,27858200.0,52484.49,27755330.4,27961069.6,4.36,120.86,1
2,1,27856078.0,27792200.0,51310.44,27691631.54,27892768.46,4.3,126.4,1
3,1,27856078.0,27942600.0,52591.42,27839520.82,28045679.18,4.22,116.91,1
4,1,27856078.0,27846600.0,54509.51,27739761.36,27953438.64,4.3,124.72,1
5,1,27856078.0,27796400.0,52726.65,27693055.77,27899744.23,4.2,117.76,1
6,1,27856078.0,27845600.0,57788.4,27732334.74,27958865.26,4.38,125.84,1
7,1,27856078.0,27802400.0,52296.44,27699898.98,27904901.02,4.28,127.18,1
8,1,27856078.0,27721000.0,55732.03,27611765.22,27830234.78,4.31,127.31,0
9,1,27856078.0,27886600.0,57303.36,27774285.42,27998914.58,4.36,125.36,1
0,2,21809885.0,21801400.0,56029.68,21691581.82,21911218.18,4.26,118.3,1
1,2,21809885.0,21811200.0,57137.78,21699209.96,21923190.04,5.1,123.37,1
2,2,21809885.0,21879200.0,53868.14,21773618.45,21984781.55,4.42,119.64,1
3,2,21809885.0,21840600.0,53975.69,21734807.65,21946392.35,4.3,115.59,1
4,2,21809885.0,21801000.0,50828.8,21701375.55,21900624.45,4.47,117.07,1
5,2,21809885.0,21836200.0,51770.42,21734729.98,21937670.02,4.4,120.87,1
6,2,21809885.0,21846800.0,47312.83,21754066.85,21939533.15,4.25,118.78,1
7,2,21809885.0,21847400.0,53171.65,21743183.56,21951616.44,4.28,120.02,1
8,2,21809885.0,21786000.0,47095.18,21693693.45,21878306.55,4.26,116.44,1
9,2,21809885.0,21847400.0,55702.32,21738223.45,21956576.55,4.24,114.08,1
0,3,43877172.0,43786000.0,51979.46,43684120.26,43887879.74,4.31,141.07,1
1,3,43877172.0,43853600.0,51004.49,43753631.21,43953568.79,4.24,130.41,1
2,3,43877172.0,43899200.0,43744.62,43813460.55,43984939.45,4.22,130.37,1
3,3,43877172.0,43836400.0,48049.32,43742223.33,43930576.67,4.26,139.83,1
4,3,43877172.0,43865800.0,46041.17,43775559.31,43956040.69,4.41,137.41,1
5,3,43877172.0,43848400.0,47032.06,43756217.16,43940582.84,4.18,131.36,1
6,3,43877172.0,43864800.0,50429.45,43765958.29,43963641.71,4.39,133.17,1
7,3,43877172.0,43878400.0,47619.71,43785065.36,43971734.64,4.27,133.92,1
8,3,43877172.0,43818400.0,46934.18,43726409.0,43910391.0,4.45,138.66,1
