Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2775600.0,13161.04,2749804.36,2801395.64,0.87,35.89,1
1,1,2785246.0,2760500.0,11780.3,2737410.62,2783589.38,1.09,35.99,0
2,1,2785246.0,2782400.0,11127.91,2760589.3,2804210.7,0.89,36.31,1
3,1,2785246.0,2811500.0,11903.39,2788169.35,2834830.65,0.88,34.25,0
4,1,2785246.0,2792100.0,12443.93,2767709.89,2816490.11,0.88,33.96,1
5,1,2785246.0,2781100.0,11323.15,2758906.63,2803293.37,0.88,34.94,1
6,1,2785246.0,2781700.0,11456.93,2759244.42,2804155.58,0.89,34.41,1
7,1,2785246.0,2777200.0,12538.78,2752624.0,2801776.0,0.89,34.9,1
8,1,2785246.0,2778000.0,11263.92,2755922.73,2800077.27,0.88,34.46,1
9,1,2785246.0,2807100.0,11967.17,2783644.35,2830555.65,0.87,34.2,1
0,2,2180873.0,2185400.0,11616.29,2162632.07,2208167.93,0.89,34.43,1
1,2,2180873.0,2173900.0,11261.0,2151828.45,2195971.55,0.88,34.73,1
2,2,2180873.0,2168900.0,11674.45,2146018.09,2191781.91,0.89,34.86,1
3,2,2180873.0,2202900.0,11166.76,2181013.16,2224786.84,0.88,34.39,0
4,2,2180873.0,2190600.0,11977.19,2167124.7,2214075.3,0.91,34.75,1
5,2,2180873.0,2197600.0,12509.56,2173081.26,2222118.74,1.26,43.52,1
6,2,2180873.0,2194300.0,11182.62,2172382.06,2216217.94,0.97,36.05,1
7,2,2180873.0,2163100.0,11103.87,2141336.42,2184863.58,0.91,39.93,1
8,2,2180873.0,2181300.0,12157.82,2157470.68,2205129.32,0.9,37.96,1
9,2,2180873.0,2177500.0,10712.89,2156502.74,2198497.26,0.89,35.79,1
0,3,4388299.0,4380300.0,10515.45,4359689.73,4400910.27,0.89,36.61,1
1,3,4388299.0,4387100.0,10378.81,4366757.54,4407442.46,0.9,37.27,1
2,3,4388299.0,4388300.0,10936.7,4366864.06,4409735.94,0.9,36.54,1
3,3,4388299.0,4386800.0,11205.02,4364838.17,4408761.83,0.88,36.0,1
4,3,4388299.0,4390800.0,10648.45,4369929.05,4411670.95,0.88,36.02,1
5,3,4388299.0,4389000.0,10260.73,4368888.96,4409111.04,0.88,36.65,1
6,3,4388299.0,4387700.0,11236.93,4365675.62,4409724.38,1.0,36.3,1
7,3,4388299.0,4360700.0,10353.94,4340406.28,4380993.72,0.91,35.93,0
8,3,4388299.0,4398600.0,12320.65,4374451.53,4422748.47,0.88,36.02,1
9,3,4388299.0,4379400.0,9662.11,4360462.27,4398337.73,1.11,48.34,1
0,4,1637487.0,1639100.0,10515.99,1618488.67,1659711.33,1.05,45.06,1
1,4,1637487.0,1626100.0,10862.25,1604810.0,1647390.0,1.1,41.09,1
2,4,1637487.0,1636600.0,11048.12,1614945.69,1658254.31,1.24,42.05,1
3,4,1637487.0,1640500.0,10406.79,1620102.69,1660897.31,1.04,41.0,1
4,4,1637487.0,1647700.0,11001.62,1626136.83,1669263.17,1.04,40.01,1
5,4,1637487.0,1642500.0,11099.26,1620745.44,1664254.56,1.01,39.79,1
6,4,1637487.0,1639500.0,11147.16,1617651.56,1661348.44,1.03,39.96,1
7,4,1637487.0,1621600.0,10871.76,1600291.35,1642908.65,1.14,40.72,1
8,4,1637487.0,1625900.0,11017.96,1604304.79,1647495.21,1.22,40.57,1
9,4,1637487.0,1616500.0,10395.54,1596124.74,1636875.26,1.12,41.33,0
0,5,1080692.0,1069600.0,10184.26,1049638.85,1089561.15,1.11,38.97,1
1,5,1080692.0,1078600.0,8801.8,1061348.47,1095851.53,1.12,39.01,1
2,5,1080692.0,1085600.0,10360.98,1065292.47,1105907.53,1.09,39.18,1
3,5,1080692.0,1076400.0,9078.67,1058605.8,1094194.2,1.21,38.63,1
4,5,1080692.0,1072500.0,8040.1,1056741.4,1088258.6,1.08,39.91,1
5,5,1080692.0,1088600.0,9471.95,1070034.98,1107165.02,1.26,38.6,1
6,5,1080692.0,1078100.0,9595.64,1059292.54,1096907.46,1.02,39.41,1
7,5,1080692.0,1072300.0,9153.09,1054359.94,1090240.06,1.12,38.74,1
8,5,1080692.0,1078200.0,8830.14,1060892.93,1095507.07,0.96,39.79,1
9,5,1080692.0,1083700.0,9350.76,1065372.51,1102027.49,1.21,39.89,1
0,6,1189459.0,1175800.0,8944.87,1158268.06,1193331.94,1.02,38.99,1
1,6,1189459.0,1204900.0,9273.26,1186724.42,1223075.58,1.02,39.88,1
2,6,1189459.0,1183400.0,9603.73,1164576.69,1202223.31,1.02,39.67,1
3,6,1189459.0,1185000.0,9291.76,1166788.15,1203211.85,1.25,39.01,1
4,6,1189459.0,1182200.0,10894.63,1160846.53,1203553.47,1.04,39.62,1
5,6,1189459.0,1196700.0,10819.46,1175493.85,1217906.15,1.0,39.25,1
6,6,1189459.0,1177100.0,9876.04,1157742.96,1196457.04,1.15,40.02,1
7,6,1189459.0,1198700.0,8972.16,1181114.56,1216285.44,0.96,39.71,1
8,6,1189459.0,1184500.0,9803.03,1165286.07,1203713.93,1.12,40.48,1
9,6,1189459.0,1205200.0,9238.45,1187092.64,1223307.36,1.11,39.71,1
0,7,933511.0,935000.0,8848.47,917657.0,952343.0,1.14,40.44,1
1,7,933511.0,921800.0,8469.92,905198.96,938401.04,1.29,40.94,1
2,7,933511.0,929200.0,9028.03,911505.05,946894.95,1.06,40.63,1
3,7,933511.0,933600.0,8936.65,916084.17,951115.83,1.16,40.2,1
4,7,933511.0,926700.0,8543.35,909955.04,943444.96,1.07,40.73,1
5,7,933511.0,932500.0,8446.44,915944.97,949055.03,1.15,41.36,1
6,7,933511.0,923800.0,8828.46,906496.23,941103.77,1.12,40.41,1
7,7,933511.0,926300.0,8447.38,909743.13,942856.87,1.02,40.91,1
8,7,933511.0,940900.0,8883.41,923488.51,958311.49,1.04,40.15,1
9,7,933511.0,928400.0,8302.81,912126.49,944673.51,1.33,39.87,1
0,8,1788695.0,1767100.0,10807.11,1745918.06,1788281.94,1.07,40.5,0
1,8,1788695.0,1791000.0,11735.33,1767998.75,1814001.25,1.03,40.15,1
2,8,1788695.0,1786900.0,11463.76,1764431.03,1809368.97,0.98,40.43,1
3,8,1788695.0,1781500.0,11879.73,1758215.74,1804784.26,1.13,40.3,1
4,8,1788695.0,1782800.0,11176.66,1760893.74,1804706.26,1.02,41.05,1
5,8,1788695.0,1786300.0,12252.04,1762285.99,1810314.01,1.01,41.62,1
6,8,1788695.0,1792500.0,11289.75,1770372.09,1814627.91,1.11,40.97,1
7,8,1788695.0,1794000.0,10957.84,1772522.64,1815477.36,1.02,41.06,1
8,8,1788695.0,1782200.0,10739.22,1761151.14,1803248.86,1.01,40.07,1
9,8,1788695.0,1790100.0,11576.84,1767409.4,1812790.6,1.05,39.84,1
0,9,1654343.0,1652700.0,10842.9,1631447.91,1673952.09,1.04,46.66,1
1,9,1654343.0,1649000.0,11150.15,1627145.71,1670854.29,0.98,45.86,1
2,9,1654343.0,1647200.0,10768.09,1626094.55,1668305.45,1.2,47.13,1
3,9,1654343.0,1654600.0,10804.47,1633423.24,1675776.76,1.19,46.62,1
4,9,1654343.0,1654500.0,10984.88,1632969.64,1676030.36,0.97,47.51,1
5,9,1654343.0,1657800.0,11162.87,1635920.78,1679679.22,1.03,46.41,1
6,9,1654343.0,1654700.0,11618.11,1631928.5,1677471.5,1.16,45.55,1
7,9,1654343.0,1643600.0,11749.3,1620571.36,1666628.64,1.05,47.03,1
8,9,1654343.0,1643000.0,10800.49,1621831.04,1664168.96,1.32,47.47,1
9,9,1654343.0,1658000.0,10874.38,1636686.21,1679313.79,1.17,47.69,1
0,10,2715503.0,2709500.0,12817.59,2684377.53,2734622.47,1.01,47.8,1
1,10,2715503.0,2712500.0,11970.37,2689038.07,2735961.93,1.11,49.41,1
2,10,2715503.0,2707700.0,12960.78,2682296.87,2733103.13,1.04,46.86,1
3,10,2715503.0,2732100.0,13020.0,2706580.81,2757619.19,1.12,47.8,1
4,10,2715503.0,2706300.0,12574.02,2681654.93,2730945.07,0.96,47.54,1
5,10,2715503.0,2714300.0,11742.85,2691284.01,2737315.99,1.34,48.2,1
6,10,2715503.0,2731500.0,11996.18,2707987.48,2755012.52,1.25,46.76,1
7,10,2715503.0,2718000.0,12110.71,2694263.01,2741736.99,0.99,52.75,1
8,10,2715503.0,2732600.0,12078.78,2708925.6,2756274.4,1.1,49.38,1
9,10,2715503.0,2712000.0,10520.17,2691380.46,2732619.54,1.01,44.2,1
