Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27825000.0,128302.2,27573527.69,28076472.31,0.64,107.17,1
1,1,27856078.0,27963000.0,126592.07,27714879.54,28211120.46,0.66,100.61,1
2,1,27856078.0,27642000.0,123012.94,27400894.63,27883105.37,0.67,102.03,1
3,1,27856078.0,27699000.0,121953.45,27459971.23,27938028.77,0.64,104.88,1
4,1,27856078.0,27851000.0,119005.29,27617749.64,28084250.36,0.71,104.62,1
5,1,27856078.0,27724000.0,119657.7,27489470.92,27958529.08,0.67,103.86,1
6,1,27856078.0,28017000.0,120395.61,27781024.6,28252975.4,0.63,99.0,1
7,1,27856078.0,27868000.0,125773.82,27621483.31,28114516.69,0.61,100.59,1
8,1,27856078.0,27896000.0,117466.91,27665764.85,28126235.15,0.6,95.89,1
9,1,27856078.0,27692000.0,121405.34,27454045.53,27929954.47,0.63,102.09,1
0,2,21809885.0,21791000.0,122802.86,21550306.39,22031693.61,0.63,98.95,1
1,2,21809885.0,21862000.0,128794.23,21609563.31,22114436.69,0.62,100.92,1
2,2,21809885.0,21859000.0,117827.94,21628057.23,22089942.77,0.64,93.13,1
3,2,21809885.0,21911000.0,118764.97,21678220.66,22143779.34,0.66,98.35,1
4,2,21809885.0,21665000.0,122810.22,21424291.98,21905708.02,0.64,98.74,1
5,2,21809885.0,21694000.0,115153.02,21468300.07,21919699.93,0.61,99.06,1
6,2,21809885.0,21686000.0,113655.88,21463234.48,21908765.52,0.62,97.08,1
7,2,21809885.0,21796000.0,116840.55,21566992.53,22025007.47,0.67,99.3,1
8,2,21809885.0,21618000.0,112313.91,21397864.74,21838135.26,0.58,93.71,1
9,2,21809885.0,21879000.0,115568.09,21652486.54,22105513.46,0.64,98.56,1
0,3,43877172.0,44034000.0,109963.91,43818470.74,44249529.26,0.68,119.85,1
1,3,43877172.0,43905000.0,104733.33,43699722.68,44110277.32,0.61,119.77,1
2,3,43877172.0,43766000.0,107449.45,43555399.08,43976600.92,0.66,118.2,1
3,3,43877172.0,43683000.0,112898.7,43461718.54,43904281.46,0.72,112.59,1
4,3,43877172.0,44006000.0,99954.16,43810089.84,44201910.16,0.65,115.03,1
5,3,43877172.0,43764000.0,111812.17,43544848.15,43983151.85,0.64,119.32,1
6,3,43877172.0,43812000.0,107048.5,43602184.93,44021815.07,0.65,114.11,1
7,3,43877172.0,43968000.0,101250.71,43769548.6,44166451.4,0.66,113.5,1
8,3,43877172.0,43893000.0,103351.4,43690431.26,44095568.74,0.64,113.4,1
9,3,43877172.0,43741000.0,110285.03,43524841.34,43957158.66,0.61,118.63,1
0,4,16357096.0,16478000.0,110745.47,16260938.89,16695061.11,0.59,89.72,1
1,4,16357096.0,16256000.0,110173.43,16040060.08,16471939.92,0.62,90.4,1
2,4,16357096.0,16373000.0,113711.87,16150124.73,16595875.27,0.6,90.69,1
3,4,16357096.0,16628000.0,110029.81,16412341.58,16843658.42,0.63,91.41,0
4,4,16357096.0,16201000.0,106530.98,15992199.28,16409800.72,0.68,91.57,1
5,4,16357096.0,16253000.0,111446.28,16034565.29,16471434.71,0.6,92.86,1
6,4,16357096.0,16264000.0,116757.65,16035155.0,16492845.0,0.59,88.38,1
7,4,16357096.0,16486000.0,101834.22,16286404.92,16685595.08,0.62,89.21,1
8,4,16357096.0,16548000.0,100460.03,16351098.34,16744901.66,0.6,93.14,1
9,4,16357096.0,16311000.0,110973.55,16093491.84,16528508.16,0.65,86.59,1
0,5,10792922.0,10733000.0,95538.36,10545744.82,10920255.18,0.62,78.23,1
1,5,10792922.0,10716000.0,92472.18,10534754.52,10897245.48,0.64,80.63,1
2,5,10792922.0,10812000.0,92009.86,10631660.68,10992339.32,0.64,86.23,1
3,5,10792922.0,10738000.0,90916.48,10559803.7,10916196.3,0.6,84.36,1
4,5,10792922.0,10701000.0,87869.75,10528775.29,10873224.71,0.63,80.37,1
5,5,10792922.0,10622000.0,94779.58,10436232.02,10807767.98,0.67,85.71,1
6,5,10792922.0,10822000.0,98025.38,10629870.26,11014129.74,0.64,85.22,1
7,5,10792922.0,10673000.0,89434.66,10497708.08,10848291.92,0.6,81.18,1
8,5,10792922.0,10766000.0,100025.6,10569949.81,10962050.19,0.57,78.46,1
9,5,10792922.0,10966000.0,93005.31,10783709.59,11148290.41,0.65,83.02,1
0,6,11893287.0,11817000.0,94852.18,11631089.73,12002910.27,0.61,87.05,1
1,6,11893287.0,12011000.0,89065.86,11836430.92,12185569.08,0.62,83.15,1
2,6,11893287.0,11931000.0,97570.5,11739761.83,12122238.17,0.64,87.04,1
3,6,11893287.0,11948000.0,91573.44,11768516.06,12127483.94,0.62,81.35,1
4,6,11893287.0,11861000.0,100002.53,11664995.04,12057004.96,0.63,83.13,1
5,6,11893287.0,11928000.0,93286.47,11745158.52,12110841.48,0.64,82.61,1
6,6,11893287.0,11985000.0,96478.39,11795902.36,12174097.64,0.63,86.39,1
7,6,11893287.0,11965000.0,91639.64,11785386.3,12144613.7,0.63,87.46,1
8,6,11893287.0,11951000.0,101667.89,11751730.94,12150269.06,0.56,81.46,1
9,6,11893287.0,11875000.0,95374.51,11688065.96,12061934.04,0.58,82.8,1
0,7,9358372.0,9291000.0,83186.15,9127955.15,9454044.85,0.64,86.03,1
1,7,9358372.0,9563000.0,84195.12,9397977.57,9728022.43,0.61,83.03,0
2,7,9358372.0,9310000.0,89206.75,9135154.77,9484845.23,0.58,90.24,1
3,7,9358372.0,9377000.0,88820.57,9202911.69,9551088.31,0.64,87.06,1
4,7,9358372.0,9288000.0,87674.68,9116157.64,9459842.36,0.63,82.41,1
5,7,9358372.0,9457000.0,81271.95,9297706.98,9616293.02,0.65,88.12,1
6,7,9358372.0,9626000.0,89518.19,9450544.35,9801455.65,0.62,83.28,0
7,7,9358372.0,9305000.0,85943.17,9136551.39,9473448.61,0.63,88.53,1
8,7,9358372.0,9368000.0,93926.63,9183903.81,9552096.19,0.63,87.94,1
9,7,9358372.0,9343000.0,93161.42,9160403.62,9525596.38,0.65,89.45,1
0,8,17857544.0,17723000.0,110763.57,17505903.41,17940096.59,0.59,88.14,1
1,8,17857544.0,17783000.0,114302.12,17558967.85,18007032.15,0.63,89.3,1
2,8,17857544.0,18071000.0,109524.55,17856331.88,18285668.12,0.69,91.81,1
3,8,17857544.0,17926000.0,114518.07,17701544.57,18150455.43,0.61,91.43,1
4,8,17857544.0,17719000.0,100891.09,17521253.45,17916746.55,0.57,88.23,1
5,8,17857544.0,17594000.0,119128.16,17360508.8,17827491.2,0.69,89.94,0
6,8,17857544.0,17966000.0,110484.92,17749449.56,18182550.44,0.67,95.2,1
7,8,17857544.0,17956000.0,113013.3,17734493.93,18177506.07,0.6,90.25,1
8,8,17857544.0,17863000.0,110619.75,17646185.28,18079814.72,0.57,87.0,1
9,8,17857544.0,17818000.0,111356.25,17599741.75,18036258.25,0.69,89.49,1
0,9,16388790.0,16394000.0,109778.53,16178834.09,16609165.91,0.63,163.56,1
1,9,16388790.0,16308000.0,110829.96,16090773.28,16525226.72,0.65,166.2,1
2,9,16388790.0,16466000.0,110950.01,16248537.99,16683462.01,0.57,153.35,1
3,9,16388790.0,16555000.0,112961.16,16333596.13,16776403.87,0.59,153.11,1
4,9,16388790.0,16301000.0,104819.08,16095554.6,16506445.4,0.73,162.89,1
5,9,16388790.0,16152000.0,107130.61,15942024.0,16361976.0,0.63,163.83,0
6,9,16388790.0,16358000.0,111927.67,16138621.76,16577378.24,0.66,162.72,1
7,9,16388790.0,16480000.0,113744.74,16257060.31,16702939.69,0.6,163.43,1
8,9,16388790.0,16470000.0,108316.95,16257698.77,16682301.23,0.62,153.53,1
9,9,16388790.0,16255000.0,114229.95,16031109.3,16478890.7,0.61,161.34,1
0,10,27260816.0,27261000.0,130101.84,27006000.4,27515999.6,0.65,159.65,1
1,10,27260816.0,27256000.0,125606.27,27009811.7,27502188.3,0.56,152.65,1
2,10,27260816.0,27195000.0,127519.61,26945061.56,27444938.44,0.57,151.99,1
3,10,27260816.0,27236000.0,112270.37,27015950.08,27456049.92,0.66,159.91,1
4,10,27260816.0,27276000.0,111960.2,27056558.0,27495442.0,0.65,161.42,1
5,10,27260816.0,27047000.0,108605.66,26834132.9,27259867.1,0.6,158.69,0
6,10,27260816.0,27051000.0,125597.17,26804829.54,27297170.46,0.69,155.69,1
7,10,27260816.0,27482000.0,123194.5,27240538.79,27723461.21,0.63,152.12,1
8,10,27260816.0,27243000.0,129079.52,26990004.15,27495995.85,0.58,152.43,1
9,10,27260816.0,27336000.0,128143.29,27084839.15,27587160.85,0.61,152.77,1
