Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,268300.0,3788.48,260874.58,275725.42,1.18,5.64,0
1,1,278356.0,277100.0,3858.17,269537.98,284662.02,1.42,7.06,1
2,1,278356.0,281400.0,3880.51,273794.2,289005.8,1.51,7.27,1
3,1,278356.0,274100.0,3807.28,266637.73,281562.27,1.15,5.84,1
4,1,278356.0,280200.0,3940.1,272477.4,287922.6,1.18,5.57,1
5,1,278356.0,278700.0,3832.08,271189.13,286210.87,1.36,5.34,1
6,1,278356.0,280500.0,3800.81,273050.41,287949.59,1.13,5.49,1
7,1,278356.0,278900.0,3962.01,271134.46,286665.54,1.09,4.99,1
8,1,278356.0,278200.0,3917.21,270522.27,285877.73,1.02,5.22,1
9,1,278356.0,278100.0,3921.78,270413.31,285786.69,1.1,4.93,1
0,2,218426.0,218700.0,3789.27,211273.02,226126.98,1.07,4.95,1
1,2,218426.0,220200.0,3731.89,212885.51,227514.49,1.1,4.9,1
2,2,218426.0,222200.0,3641.39,215062.87,229337.13,1.09,4.93,1
3,2,218426.0,219100.0,3680.09,211887.02,226312.98,1.1,5.02,1
4,2,218426.0,222900.0,3779.34,215492.49,230307.51,1.09,5.21,1
5,2,218426.0,212900.0,3683.18,205680.96,220119.04,1.11,4.98,1
6,2,218426.0,222500.0,3884.77,214885.86,230114.14,1.12,5.26,1
7,2,218426.0,219400.0,3753.73,212042.69,226757.31,1.09,4.88,1
8,2,218426.0,221100.0,3608.57,214027.2,228172.8,1.19,5.13,1
9,2,218426.0,223500.0,3827.91,215997.3,231002.7,1.35,5.15,1
0,3,429156.0,434800.0,3401.92,428132.23,441467.77,1.11,5.2,1
1,3,429156.0,427000.0,3524.7,420091.6,433908.4,1.12,5.24,1
2,3,429156.0,428500.0,3467.04,421704.6,435295.4,1.1,5.12,1
3,3,429156.0,427400.0,3486.62,420566.22,434233.78,1.08,5.11,1
4,3,429156.0,429300.0,3566.0,422310.63,436289.37,1.09,5.26,1
5,3,429156.0,431600.0,3488.67,424762.2,438437.8,1.08,5.1,1
6,3,429156.0,427900.0,3493.48,421052.77,434747.23,1.08,5.13,1
7,3,429156.0,425200.0,3599.25,418145.48,432254.52,1.1,5.46,1
8,3,429156.0,427400.0,3457.32,420623.66,434176.34,1.04,5.05,1
9,3,429156.0,437300.0,3427.53,430582.04,444017.96,1.09,5.22,0
0,4,163131.0,165000.0,3481.96,158175.36,171824.64,1.08,4.86,1
1,4,163131.0,162100.0,3430.75,155375.73,168824.27,1.1,4.84,1
2,4,163131.0,165600.0,3478.85,158781.46,172418.54,1.09,4.87,1
3,4,163131.0,157200.0,3428.45,150480.24,163919.76,1.09,4.98,1
4,4,163131.0,159900.0,3599.96,152844.08,166955.92,1.09,4.95,1
5,4,163131.0,164700.0,3442.02,157953.65,171446.35,1.07,4.77,1
6,4,163131.0,169300.0,3519.59,162401.6,176198.4,1.08,5.31,1
7,4,163131.0,165700.0,3439.83,158957.92,172442.08,1.1,4.86,1
8,4,163131.0,157300.0,3387.28,150660.94,163939.06,1.08,4.86,1
9,4,163131.0,162100.0,3529.03,155183.1,169016.9,1.08,4.87,1
0,5,107671.0,104300.0,2926.38,98564.29,110035.71,1.19,4.96,1
1,5,107671.0,110400.0,2997.3,104525.28,116274.72,1.08,4.96,1
2,5,107671.0,110700.0,3058.66,104705.03,116694.97,1.08,4.76,1
3,5,107671.0,109300.0,2943.33,103531.08,115068.92,1.32,5.03,1
4,5,107671.0,106100.0,2900.93,100414.17,111785.83,1.2,5.27,1
5,5,107671.0,108400.0,2908.43,102699.47,114100.53,1.1,5.04,1
6,5,107671.0,103600.0,2955.31,97807.59,109392.41,1.1,4.87,1
