Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2769000.0,36758.46,2696953.42,2841046.58,0.1,41.92,1
1,1,2785246.0,2730000.0,37852.81,2655808.48,2804191.52,0.11,50.63,1
2,1,2785246.0,2782000.0,37747.22,2708015.44,2855984.56,0.09,47.13,1
3,1,2785246.0,2749000.0,42344.3,2666005.17,2831994.83,0.09,39.98,1
4,1,2785246.0,2751000.0,38353.75,2675826.65,2826173.35,0.09,38.76,1
5,1,2785246.0,2785000.0,38074.01,2710374.95,2859625.05,0.09,38.45,1
6,1,2785246.0,2764000.0,38641.4,2688262.86,2839737.14,0.09,38.48,1
7,1,2785246.0,2772000.0,42259.92,2689170.55,2854829.45,0.09,38.99,1
8,1,2785246.0,2767000.0,39820.58,2688951.65,2845048.35,0.09,38.33,1
9,1,2785246.0,2824000.0,35439.34,2754538.89,2893461.11,0.09,38.68,1
0,2,2180873.0,2110000.0,39795.46,2032000.89,2187999.11,0.09,37.04,1
1,2,2180873.0,2168000.0,37565.32,2094371.98,2241628.02,0.09,37.19,1
2,2,2180873.0,2151000.0,35224.57,2081959.84,2220040.16,0.1,36.75,1
3,2,2180873.0,2173000.0,36869.19,2100736.38,2245263.62,0.09,37.7,1
4,2,2180873.0,2193000.0,39987.9,2114623.72,2271376.28,0.09,37.42,1
5,2,2180873.0,2241000.0,37730.42,2167048.38,2314951.62,0.09,37.28,1
6,2,2180873.0,2186000.0,37604.36,2112295.46,2259704.54,0.09,37.33,1
7,2,2180873.0,2169000.0,35136.79,2100131.9,2237868.1,0.09,38.37,1
8,2,2180873.0,2136000.0,38445.02,2060647.76,2211352.24,0.09,37.11,1
9,2,2180873.0,2191000.0,40269.55,2112071.69,2269928.31,0.09,37.9,1
0,3,4388299.0,4415000.0,30408.17,4355399.99,4474600.01,0.09,40.07,1
1,3,4388299.0,4418000.0,33938.46,4351480.61,4484519.39,0.09,40.33,1
2,3,4388299.0,4354000.0,33943.4,4287470.94,4420529.06,0.09,40.51,1
3,3,4388299.0,4326000.0,35550.67,4256320.69,4395679.31,0.09,40.51,1
4,3,4388299.0,4420000.0,34163.45,4353039.64,4486960.36,0.09,40.33,1
5,3,4388299.0,4351000.0,33922.32,4284512.25,4417487.75,0.09,40.51,1
6,3,4388299.0,4415000.0,33559.77,4349222.84,4480777.16,0.09,40.38,1
7,3,4388299.0,4419000.0,33045.33,4354231.15,4483768.85,0.09,40.37,1
8,3,4388299.0,4329000.0,34621.08,4261142.68,4396857.32,0.09,40.3,1
9,3,4388299.0,4334000.0,31435.73,4272385.97,4395614.03,0.09,40.03,1
0,4,1637487.0,1659000.0,36114.05,1588216.46,1729783.54,0.09,36.4,1
1,4,1637487.0,1707000.0,35124.64,1638155.7,1775844.3,0.09,36.05,0
2,4,1637487.0,1605000.0,36866.38,1532741.89,1677258.11,0.09,36.0,1
3,4,1637487.0,1638000.0,34248.07,1570873.78,1705126.22,0.12,35.94,1
4,4,1637487.0,1637000.0,36499.08,1565461.8,1708538.2,0.09,36.26,1
5,4,1637487.0,1625000.0,37159.39,1552167.6,1697832.4,0.09,36.24,1
6,4,1637487.0,1643000.0,34826.87,1574739.34,1711260.66,0.09,35.95,1
7,4,1637487.0,1689000.0,34142.98,1622079.76,1755920.24,0.09,35.99,1
8,4,1637487.0,1575000.0,32986.54,1510346.38,1639653.62,0.15,36.13,1
9,4,1637487.0,1636000.0,34872.33,1567650.23,1704349.77,0.09,36.17,1
0,5,1080692.0,1055000.0,29066.68,998029.3,1111970.7,0.09,35.26,1
1,5,1080692.0,1048000.0,31770.4,985730.01,1110269.99,0.09,35.11,1
2,5,1080692.0,1058000.0,30225.1,998758.8,1117241.2,0.09,34.91,1
3,5,1080692.0,1020000.0,30914.4,959407.78,1080592.22,0.09,35.69,0
4,5,1080692.0,1069000.0,30284.73,1009641.93,1128358.07,0.09,34.94,1
5,5,1080692.0,1096000.0,25922.96,1045190.99,1146809.01,0.12,35.46,1
6,5,1080692.0,1090000.0,34405.46,1022565.3,1157434.7,0.09,34.95,1
7,5,1080692.0,1095000.0,30238.37,1035732.79,1154267.21,0.09,34.96,1
8,5,1080692.0,1051000.0,28170.04,995786.72,1106213.28,0.09,36.51,1
9,5,1080692.0,1064000.0,32131.21,1001022.82,1126977.18,0.12,36.02,1
0,6,1189459.0,1156000.0,29286.94,1098597.59,1213402.41,0.09,36.08,1
1,6,1189459.0,1222000.0,31074.4,1161094.17,1282905.83,0.09,35.69,1
2,6,1189459.0,1171000.0,32337.98,1107617.56,1234382.44,0.1,35.5,1
3,6,1189459.0,1148000.0,29174.81,1090817.37,1205182.63,0.09,35.35,1
4,6,1189459.0,1164000.0,30938.71,1103360.13,1224639.87,0.09,35.38,1
5,6,1189459.0,1215000.0,34227.36,1147914.37,1282085.63,0.09,37.1,1
6,6,1189459.0,1228000.0,32314.69,1164663.21,1291336.79,0.09,35.72,1
7,6,1189459.0,1184000.0,33049.1,1119223.76,1248776.24,0.09,35.05,1
8,6,1189459.0,1236000.0,29908.87,1177378.61,1294621.39,0.09,35.59,1
9,6,1189459.0,1189000.0,31411.86,1127432.75,1250567.25,0.12,35.22,1
0,7,933511.0,912000.0,25567.55,861887.6,962112.4,0.09,34.79,1
1,7,933511.0,949000.0,29600.91,890982.21,1007017.79,0.09,34.62,1
2,7,933511.0,1005000.0,27558.33,950985.67,1059014.33,0.09,34.49,0
3,7,933511.0,931000.0,28776.62,874597.82,987402.18,0.09,34.71,1
4,7,933511.0,911000.0,28953.26,854251.62,967748.38,0.1,35.9,1
5,7,933511.0,894000.0,28011.57,839097.33,948902.67,0.09,34.81,1
6,7,933511.0,960000.0,29545.06,902091.69,1017908.31,0.09,35.25,1
7,7,933511.0,947000.0,24776.11,898438.83,995561.17,0.12,34.43,1
8,7,933511.0,914000.0,28285.76,858559.91,969440.09,0.09,34.49,1
9,7,933511.0,947000.0,27814.6,892483.38,1001516.62,0.11,34.55,1
0,8,1788695.0,1774000.0,34613.68,1706157.18,1841842.82,0.1,35.72,1
1,8,1788695.0,1721000.0,34131.07,1654103.11,1787896.89,0.14,35.35,0
2,8,1788695.0,1738000.0,33895.65,1671564.53,1804435.47,0.15,35.49,1
3,8,1788695.0,1723000.0,33467.51,1657403.69,1788596.31,0.13,35.69,0
4,8,1788695.0,1798000.0,35337.27,1728738.95,1867261.05,0.09,36.19,1
5,8,1788695.0,1779000.0,31572.98,1717116.96,1840883.04,0.09,35.75,1
6,8,1788695.0,1758000.0,32237.72,1694814.07,1821185.93,0.09,36.53,1
7,8,1788695.0,1852000.0,35170.82,1783065.2,1920934.8,0.1,35.81,1
8,8,1788695.0,1762000.0,36322.47,1690807.96,1833192.04,0.09,35.82,1
9,8,1788695.0,1757000.0,35602.59,1687218.92,1826781.08,0.09,36.0,1
0,9,1654343.0,1700000.0,34372.44,1632630.02,1767369.98,0.09,41.04,1
1,9,1654343.0,1653000.0,36349.91,1581754.18,1724245.82,0.12,39.88,1
2,9,1654343.0,1667000.0,33174.51,1601977.95,1732022.05,0.09,40.13,1
3,9,1654343.0,1668000.0,34775.41,1599840.19,1736159.81,0.09,40.16,1
4,9,1654343.0,1659000.0,32842.33,1594629.03,1723370.97,0.14,40.06,1
5,9,1654343.0,1620000.0,33766.32,1553818.01,1686181.99,0.09,40.61,1
6,9,1654343.0,1625000.0,33337.06,1559659.36,1690340.64,0.09,40.16,1
7,9,1654343.0,1673000.0,34089.87,1606183.86,1739816.14,0.09,40.33,1
8,9,1654343.0,1699000.0,37928.85,1624659.46,1773340.54,0.09,40.25,1
9,9,1654343.0,1710000.0,36876.06,1637722.93,1782277.07,0.08,40.55,1
0,10,2715503.0,2662000.0,38529.7,2586481.78,2737518.22,0.21,55.5,1
1,10,2715503.0,2687000.0,36651.9,2615162.27,2758837.73,0.1,51.89,1
2,10,2715503.0,2665000.0,43313.24,2580106.06,2749893.94,0.14,39.3,1
3,10,2715503.0,2708000.0,41094.46,2627454.86,2788545.14,0.09,38.91,1
4,10,2715503.0,2718000.0,39297.02,2640977.84,2795022.16,0.08,38.59,1
5,10,2715503.0,2719000.0,36232.0,2647985.29,2790014.71,0.13,39.43,1
6,10,2785246.0,2761000.0,41236.35,2680176.75,2841823.25,0.11,42.92,1
7,10,2785246.0,2720000.0,36350.47,2648753.09,2791246.91,0.11,41.95,1
8,10,2785246.0,2771000.0,41282.14,2690087.01,2851912.99,0.12,41.77,1
9,10,2785246.0,2777000.0,38516.4,2701507.86,2852492.14,0.11,42.19,1
