Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
5,8,1788695.0,1732000.0,36264.62,1660921.35,1803078.65,1.17,36.02,1
6,8,1788695.0,1832000.0,35623.28,1762178.37,1901821.63,1.04,35.26,1
7,8,1788695.0,1794000.0,35266.71,1724877.24,1863122.76,1.03,35.79,1
8,8,1788695.0,1781000.0,36134.11,1710177.15,1851822.85,1.01,35.25,1
9,8,1788695.0,1783000.0,35790.64,1712850.35,1853149.65,1.0,35.26,1
0,9,1654343.0,1681000.0,33881.32,1614592.61,1747407.39,0.98,38.91,1
1,9,1654343.0,1673000.0,34286.69,1605798.09,1740201.91,1.01,39.53,1
2,9,1654343.0,1616000.0,35787.79,1545855.92,1686144.08,1.02,38.88,1
3,9,1654343.0,1641000.0,35094.58,1572214.62,1709785.38,1.02,39.19,1
4,9,1654343.0,1608000.0,34157.74,1541050.83,1674949.17,1.17,41.27,1
5,9,1654343.0,1627000.0,35942.4,1556552.91,1697447.09,1.01,39.59,1
6,9,1654343.0,1651000.0,34301.97,1583768.14,1718231.86,1.04,39.76,1
7,9,1654343.0,1674000.0,34946.03,1605505.77,1742494.23,1.03,41.19,1
8,9,1654343.0,1642000.0,33829.93,1575693.33,1708306.67,1.02,39.45,1
9,9,1654343.0,1678000.0,34696.71,1609994.45,1746005.55,1.01,39.09,1
0,10,2715503.0,2703000.0,38244.19,2628041.38,2777958.62,1.03,39.66,1
1,10,2715503.0,2692000.0,38882.72,2615789.87,2768210.13,1.03,39.86,1
2,10,2715503.0,2686000.0,38376.18,2610782.69,2761217.31,1.17,41.48,1
3,10,2715503.0,2711000.0,38864.64,2634825.31,2787174.69,1.02,40.56,1
4,10,2715503.0,2633000.0,39110.35,2556343.71,2709656.29,1.05,40.79,0
5,10,2715503.0,2708000.0,38745.23,2632059.36,2783940.64,1.04,40.78,1
6,10,2715503.0,2807000.0,39185.79,2730195.86,2883804.14,1.0,40.05,0
7,10,2715503.0,2712000.0,39291.74,2634988.19,2789011.81,1.02,40.39,1
8,10,2715503.0,2685000.0,38342.05,2609849.58,2760150.42,1.04,40.43,1
9,10,2715503.0,2675000.0,38586.82,2599369.84,2750630.16,1.03,41.05,1
