Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
9,5,107671.0,111800.0,4270.7,103429.43,120170.57,0.45,4.02,1
0,6,126798.0,129200.0,4457.28,120463.73,137936.27,0.46,3.9,1
1,6,126798.0,123200.0,4348.48,114676.98,131723.02,0.46,4.14,1
2,6,126798.0,123800.0,4453.05,115072.02,132527.98,0.49,4.03,1
3,6,126798.0,129600.0,4424.86,120927.27,138272.73,0.49,4.53,1
4,6,126798.0,133400.0,4481.1,124617.04,142182.96,0.55,5.72,1
5,6,126798.0,126800.0,4497.69,117984.53,135615.47,0.5,4.14,1
6,6,126798.0,127400.0,4496.2,118587.44,136212.56,0.74,4.67,1
7,6,126798.0,127800.0,4516.47,118947.72,136652.28,0.79,5.74,1
8,6,126798.0,123200.0,4506.17,114367.92,132032.08,0.61,5.16,1
9,6,126798.0,121400.0,4402.76,112770.6,130029.4,0.57,4.62,1
0,7,104695.0,108200.0,4193.75,99980.26,116419.74,0.55,4.48,1
1,7,104695.0,103600.0,4163.75,95439.04,111760.96,0.51,4.75,1
2,7,104695.0,105000.0,4115.09,96934.43,113065.57,0.46,3.85,1
3,7,104695.0,107200.0,4275.49,98820.04,115579.96,0.44,4.43,1
4,7,104695.0,98600.0,4004.13,90751.9,106448.1,0.45,3.84,1
5,7,104695.0,107400.0,4322.99,98926.95,115873.05,0.43,3.85,1
6,7,104695.0,102200.0,4057.68,94246.94,110153.06,0.45,3.81,1
7,7,104695.0,101600.0,4062.91,93636.7,109563.3,0.57,3.93,1
8,7,104695.0,101000.0,4139.81,92885.98,109114.02,0.44,3.92,1
9,7,104695.0,102200.0,4101.75,94160.57,110239.43,0.43,3.8,1
0,8,198159.0,202000.0,5128.09,191948.95,212051.05,0.43,3.92,1
1,8,198159.0,201000.0,5197.5,190812.89,211187.11,0.44,3.97,1
2,8,198159.0,209200.0,5375.41,198664.19,219735.81,0.44,4.32,0
3,8,198159.0,195400.0,5038.03,185525.47,205274.53,0.44,3.92,1
4,8,198159.0,193000.0,5134.06,182937.24,203062.76,0.47,4.28,1
5,8,198159.0,199400.0,5103.11,189397.9,209402.1,0.43,3.92,1
6,8,198159.0,203800.0,5103.3,193797.53,213802.47,0.52,3.91,1
7,8,198159.0,203400.0,5100.45,193403.11,213396.89,0.43,3.99,1
8,8,198159.0,189000.0,5030.68,179139.86,198860.14,0.44,3.92,1
9,8,198159.0,200600.0,5175.33,190456.35,210743.65,0.45,4.02,1
0,9,165477.0,173400.0,4846.62,163900.62,182899.38,0.43,4.02,1
1,9,165477.0,164600.0,4930.7,154935.83,174264.17,0.42,4.04,1
2,9,165477.0,169400.0,4968.44,159661.85,179138.15,0.42,4.57,1
3,9,165477.0,177400.0,5043.49,167514.76,187285.24,0.53,4.23,0
4,9,165477.0,158800.0,4891.95,149211.78,168388.22,0.44,4.94,1
5,9,165477.0,163200.0,4832.86,153727.6,172672.4,0.57,4.46,1
6,9,165477.0,174600.0,5078.58,164645.98,184554.02,0.45,5.03,1
7,9,165477.0,167400.0,4811.8,157968.86,176831.14,0.48,4.62,1
8,9,165477.0,164400.0,5013.41,154573.72,174226.28,0.45,4.36,1
9,9,165477.0,167600.0,4705.28,158377.64,176822.36,0.44,4.0,1
0,10,268102.0,272600.0,5438.05,261941.42,283258.58,0.46,4.13,1
1,10,268102.0,269600.0,5492.31,258835.08,280364.92,0.44,4.1,1
2,10,268102.0,272800.0,5402.99,262210.15,283389.85,0.44,4.16,1
3,10,268102.0,274600.0,5543.41,263734.91,285465.09,0.44,4.11,1
4,10,268102.0,270000.0,5413.15,259390.22,280609.78,0.43,4.44,1
5,10,268102.0,262600.0,5350.37,252113.28,273086.72,0.43,4.04,1
6,10,268102.0,267200.0,5514.37,256391.84,278008.16,0.45,4.11,1
7,10,268102.0,268200.0,5606.45,257211.35,279188.65,0.48,4.09,1
8,10,268102.0,267600.0,5495.27,256829.28,278370.72,0.72,4.87,1
9,10,268102.0,276400.0,5459.78,265698.83,287101.17,0.53,4.9,1
