Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27928400.0,53739.1,27823071.36,28033728.64,45.41,242.45,1
1,1,27856078.0,27866200.0,53589.88,27761163.84,27971236.16,50.84,229.87,1
2,1,27856078.0,27887200.0,53411.95,27782512.58,27991887.42,45.01,214.71,1
3,1,27856078.0,27982600.0,54323.07,27876126.79,28089073.21,54.56,232.04,0
4,1,27856078.0,27862400.0,56288.92,27752073.72,27972726.28,46.19,248.57,1
5,1,27856078.0,27877000.0,54929.31,27769338.56,27984661.44,46.17,238.14,1
6,1,27856078.0,27889800.0,55983.61,27780072.12,27999527.88,45.69,220.75,1
7,1,27856078.0,27863200.0,55717.31,27753994.07,27972405.93,46.12,230.17,1
8,1,27856078.0,27889400.0,56028.88,27779583.4,27999216.6,46.54,224.77,1
9,1,27856078.0,27896400.0,53986.47,27790586.51,28002213.49,46.37,231.82,1
0,2,21809885.0,21768000.0,52224.27,21665640.42,21870359.58,46.77,208.72,1
1,2,21809885.0,21878400.0,52919.17,21774678.42,21982121.58,48.75,232.99,1
2,2,21809885.0,21793200.0,50840.46,21693552.7,21892847.3,49.3,218.58,1
3,2,21809885.0,21795400.0,53380.31,21690774.6,21900025.4,45.96,213.82,1
4,2,21809885.0,21904800.0,52692.21,21801523.27,22008076.73,45.83,203.73,1
5,2,21809885.0,21825600.0,54246.64,21719276.59,21931923.41,44.79,203.56,1
6,2,21809885.0,21772800.0,53531.14,21667878.97,21877721.03,45.3,206.39,1
7,2,21809885.0,21766000.0,54221.26,21659726.33,21872273.67,49.16,240.66,1
8,2,21809885.0,21769000.0,52330.65,21666431.92,21871568.08,59.33,226.13,1
9,2,21809885.0,21758400.0,53070.27,21654382.28,21862417.72,45.94,212.44,1
0,3,43877172.0,43860600.0,47915.29,43766686.02,43954513.98,46.2,240.92,1
1,3,43877172.0,44008200.0,49086.6,43911990.26,44104409.74,45.98,248.83,0
2,3,43877172.0,43926200.0,48142.75,43831840.21,44020559.79,46.87,248.56,1
3,3,43877172.0,43807200.0,49752.7,43709684.72,43904715.28,50.03,248.78,1
4,3,43877172.0,43831400.0,48414.47,43736507.64,43926292.36,45.59,240.78,1
5,3,43877172.0,43829800.0,48552.82,43734636.47,43924963.53,45.66,248.27,1
6,3,43877172.0,43976800.0,47212.57,43884263.36,44069336.64,45.7,246.11,0
7,3,43877172.0,43803200.0,48347.33,43708439.23,43897960.77,46.37,247.28,1
8,3,43877172.0,43872400.0,48934.34,43776488.69,43968311.31,45.49,245.98,1
9,3,43877172.0,43874800.0,48843.48,43779066.77,43970533.23,45.16,244.1,1
0,4,16357096.0,16370600.0,47897.31,16276721.27,16464478.73,45.93,195.38,1
1,4,16357096.0,16336000.0,47878.04,16242159.03,16429840.97,45.29,198.11,1
2,4,16357096.0,16384800.0,49445.53,16287886.76,16481713.24,45.91,197.11,1
3,4,16357096.0,16288000.0,48281.63,16193368.0,16382632.0,45.98,195.06,1
4,4,16357096.0,16375800.0,49257.28,16279255.73,16472344.27,45.26,188.23,1
5,4,16357096.0,16370600.0,48189.7,16276148.2,16465051.8,50.92,224.77,1
6,4,16357096.0,16353000.0,48585.26,16257772.9,16448227.1,45.62,186.5,1
7,4,16357096.0,16365600.0,48915.23,16269726.15,16461473.85,46.4,213.5,1
8,4,16357096.0,16385200.0,49234.76,16288699.87,16481700.13,46.27,188.92,1
9,4,16357096.0,16349400.0,48835.89,16253681.66,16445118.34,45.73,184.63,1
0,5,10792922.0,10795800.0,42450.09,10712597.82,10879002.18,44.86,168.58,1
1,5,10792922.0,10837600.0,42622.74,10754059.44,10921140.56,54.2,187.96,1
2,5,10792922.0,10734200.0,42151.12,10651583.8,10816816.2,46.17,200.3,1
3,5,10792922.0,10786400.0,41491.22,10705077.22,10867722.78,45.32,168.12,1
4,5,10792922.0,10878000.0,41015.77,10797609.09,10958390.91,46.52,176.02,0
5,5,10792922.0,10716400.0,41213.91,10635620.73,10797179.27,45.56,197.5,1
6,5,10792922.0,10786400.0,42947.28,10702223.32,10870576.68,45.67,172.59,1
7,5,10792922.0,10777400.0,42341.26,10694411.13,10860388.87,45.92,179.09,1
8,5,10792922.0,10851200.0,41974.62,10768929.74,10933470.26,45.9,185.18,1
9,5,10792922.0,10749600.0,43072.68,10665177.55,10834022.45,45.07,168.82,1
0,6,11893287.0,11867800.0,43782.37,11781986.56,11953613.44,49.84,185.52,1
1,6,11893287.0,11805000.0,43269.46,11720191.85,11889808.15,56.3,189.48,0
2,6,11893287.0,11917400.0,42875.53,11833363.96,12001436.04,45.77,172.32,1
3,6,11893287.0,11909000.0,43543.36,11823655.01,11994344.99,46.4,185.66,1
4,6,11893287.0,11889000.0,44244.18,11802281.41,11975718.59,45.76,175.41,1
5,6,11893287.0,11823400.0,42783.49,11739544.37,11907255.63,58.88,198.42,1
6,6,11893287.0,11888800.0,43309.5,11803913.39,11973686.61,44.92,191.88,1
7,6,11893287.0,11982800.0,44396.17,11895783.52,12069816.48,45.83,185.32,0
8,6,11893287.0,11899000.0,43746.32,11813257.22,11984742.78,46.43,204.68,1
9,6,11893287.0,11934200.0,43562.77,11848816.96,12019583.04,45.57,176.45,1
0,7,9358372.0,9365800.0,40159.71,9287086.97,9444513.03,48.66,171.19,1
1,7,9358372.0,9327400.0,39246.09,9250477.66,9404322.34,45.84,175.14,1
2,7,9358372.0,9388800.0,40477.61,9309463.89,9468136.11,45.87,172.21,1
3,7,9358372.0,9313600.0,40260.08,9234690.23,9392509.77,46.03,175.16,1
4,7,9358372.0,9399600.0,40403.35,9320409.43,9478790.57,45.91,176.92,1
5,7,9358372.0,9340600.0,39689.86,9262807.87,9418392.13,45.27,162.94,1
6,7,9358372.0,9402000.0,40102.89,9323398.35,9480601.65,46.52,199.56,1
7,7,9358372.0,9329000.0,39697.42,9251193.05,9406806.95,45.2,162.63,1
8,7,9358372.0,9370000.0,40144.8,9291316.2,9448683.8,45.83,170.18,1
9,7,9358372.0,9350000.0,38881.69,9273791.89,9426208.11,44.96,160.99,1
0,8,17857544.0,17836000.0,49950.69,17738096.65,17933903.35,46.46,186.56,1
1,8,17857544.0,17783600.0,49416.89,17686742.9,17880457.1,46.69,176.84,1
2,8,17857544.0,17833000.0,50069.86,17734863.08,17931136.92,45.57,178.13,1
3,8,17857544.0,17832400.0,48356.3,17737621.66,17927178.34,46.53,181.78,1
4,8,17857544.0,17900000.0,51501.58,17799056.9,18000943.1,46.59,188.1,1
5,8,17857544.0,17897400.0,50042.6,17799316.5,17995483.5,46.91,184.61,1
6,8,17857544.0,17926600.0,51728.61,17825211.93,18027988.07,46.01,186.24,1
