Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2801700.0,12230.16,2777728.89,2825671.11,14.92,69.34,1
1,1,2785246.0,2795500.0,12345.3,2771303.22,2819696.78,13.14,60.43,1
2,1,2785246.0,2808900.0,12383.81,2784627.73,2833172.27,12.66,57.64,1
3,1,2785246.0,2779000.0,12097.21,2755289.47,2802710.53,11.4,52.93,1
4,1,2785246.0,2788300.0,12589.03,2763625.51,2812974.49,11.65,52.76,1
5,1,2785246.0,2789500.0,12517.82,2764965.08,2814034.92,11.35,52.14,1
6,1,2785246.0,2790300.0,12180.64,2766425.95,2814174.05,11.54,52.32,1
7,1,2785246.0,2781300.0,12061.13,2757660.18,2804939.82,11.15,52.25,1
8,1,2785246.0,2781000.0,12021.02,2757438.8,2804561.2,11.48,52.69,1
9,1,2785246.0,2788800.0,12000.25,2765279.5,2812320.5,15.85,56.6,1
0,2,2180873.0,2188300.0,11596.0,2165571.83,2211028.17,13.4,62.22,1
1,2,2180873.0,2184000.0,11621.26,2161222.34,2206777.66,11.47,52.5,1
2,2,2180873.0,2166500.0,11672.05,2143622.78,2189377.22,11.46,51.19,1
3,2,2180873.0,2180700.0,11738.03,2157693.45,2203706.55,11.47,50.99,1
4,2,2180873.0,2186400.0,11742.34,2163385.01,2209414.99,11.67,51.58,1
5,2,2180873.0,2176900.0,12135.03,2153115.35,2200684.65,11.56,51.48,1
6,2,2180873.0,2183500.0,11982.53,2160014.24,2206985.76,11.19,50.59,1
7,2,2180873.0,2167400.0,11483.95,2144891.46,2189908.54,11.5,50.96,1
8,2,2180873.0,2184200.0,11760.83,2161148.78,2207251.22,11.36,50.75,1
9,2,2180873.0,2187500.0,11393.69,2165168.36,2209831.64,11.34,50.99,1
0,3,4388299.0,4367500.0,10662.0,4346602.49,4388397.51,11.44,54.09,1
1,3,4388299.0,4385200.0,10846.8,4363940.27,4406459.73,11.41,54.0,1
2,3,4388299.0,4376700.0,11335.23,4354482.94,4398917.06,11.29,53.41,1
3,3,4388299.0,4402600.0,11027.89,4380985.33,4424214.67,11.42,53.82,1
4,3,4388299.0,4390100.0,10707.03,4369114.22,4411085.78,11.14,53.51,1
5,3,4388299.0,4396800.0,10735.43,4375758.56,4417841.44,11.68,53.89,1
6,3,4388299.0,4381700.0,10943.22,4360251.29,4403148.71,11.29,53.65,1
7,3,4388299.0,4376300.0,11019.26,4354702.25,4397897.75,11.21,55.85,1
8,3,4388299.0,4382000.0,11236.69,4359976.1,4404023.9,11.37,55.09,1
9,3,4388299.0,4394800.0,10881.81,4373471.65,4416128.35,11.5,53.85,1
0,4,1637487.0,1630300.0,10822.71,1609087.48,1651512.52,11.37,49.51,1
1,4,1637487.0,1628900.0,10638.73,1608048.09,1649751.91,11.44,50.04,1
2,4,1637487.0,1634300.0,10884.09,1612967.19,1655632.81,11.71,51.27,1
3,4,1637487.0,1635200.0,11057.08,1613528.13,1656871.87,11.58,50.39,1
4,4,1637487.0,1629600.0,10948.78,1608140.38,1651059.62,11.17,50.11,1
5,4,1637487.0,1644100.0,11040.36,1622460.9,1665739.1,11.62,49.96,1
6,4,1637487.0,1633300.0,10746.81,1612236.25,1654363.75,11.26,49.86,1
7,4,1637487.0,1637900.0,10837.97,1616657.57,1659142.43,11.81,50.79,1
8,4,1637487.0,1659000.0,11154.99,1637136.23,1680863.77,12.13,55.34,1
9,4,1637487.0,1629900.0,11001.47,1608337.12,1651462.88,11.51,50.4,1
0,5,1080692.0,1081000.0,9399.71,1062576.57,1099423.43,11.48,49.21,1
1,5,1080692.0,1088700.0,9318.73,1070435.28,1106964.72,11.66,49.46,1
2,5,1080692.0,1095800.0,9643.42,1076898.9,1114701.1,11.8,49.95,1
3,5,1080692.0,1079300.0,9460.27,1060757.87,1097842.13,11.53,49.74,1
4,5,1080692.0,1074900.0,9517.05,1056246.58,1093553.42,11.49,49.85,1
5,5,1080692.0,1086100.0,9285.28,1067900.86,1104299.14,12.21,50.47,1
6,5,1080692.0,1074600.0,9580.49,1055822.24,1093377.76,11.23,48.99,1
7,5,1080692.0,1079300.0,9229.09,1061210.98,1097389.02,11.68,49.44,1
8,5,1080692.0,1090500.0,9431.52,1072014.23,1108985.77,11.43,49.04,1
9,5,1080692.0,1080800.0,9531.95,1062117.37,1099482.63,11.8,49.83,1
0,6,1189459.0,1186100.0,9799.33,1166893.31,1205306.69,11.47,50.18,1
1,6,1189459.0,1195200.0,9621.6,1176341.67,1214058.33,11.48,49.03,1
2,6,1189459.0,1188100.0,9808.48,1168875.39,1207324.61,12.35,50.15,1
3,6,1189459.0,1181800.0,9550.94,1163080.16,1200519.84,11.38,50.71,1
4,6,1189459.0,1188000.0,9671.05,1169044.74,1206955.26,11.72,49.74,1
5,6,1189459.0,1176000.0,9897.43,1156601.03,1195398.97,11.65,49.78,1
