Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2784000.0,17129.66,2750425.87,2817574.13,4.62,43.61,1
1,1,2785246.0,2768400.0,16847.13,2735379.62,2801420.38,5.21,44.47,1
2,1,2785246.0,2787400.0,17497.37,2753105.16,2821694.84,5.24,44.05,1
3,1,2785246.0,2793800.0,17123.75,2760237.44,2827362.56,5.32,43.76,1
4,1,2785246.0,2786000.0,17076.48,2752530.11,2819469.89,5.41,44.24,1
5,1,2785246.0,2756200.0,17450.01,2721997.99,2790402.01,5.09,43.77,1
6,1,2785246.0,2768800.0,17064.29,2735354.0,2802246.0,5.15,44.03,1
7,1,2785246.0,2815800.0,17236.36,2782016.74,2849583.26,5.08,44.46,1
8,1,2785246.0,2810600.0,17250.94,2776788.15,2844411.85,5.27,43.41,1
9,1,2785246.0,2795800.0,16802.19,2762867.71,2828732.29,5.37,45.28,1
0,2,2180873.0,2160200.0,16457.75,2127942.81,2192457.19,5.11,42.62,1
1,2,2180873.0,2166000.0,15803.25,2135025.63,2196974.37,5.5,43.31,1
2,2,2180873.0,2180200.0,17008.77,2146862.82,2213537.18,5.09,42.56,1
3,2,2180873.0,2185800.0,16924.2,2152628.57,2218971.43,5.14,42.56,1
4,2,2180873.0,2195400.0,17261.25,2161567.96,2229232.04,5.24,42.28,1
5,2,2180873.0,2187000.0,16524.93,2154611.15,2219388.85,5.39,43.36,1
6,2,2180873.0,2202400.0,16473.29,2170112.36,2234687.64,5.35,42.94,1
7,2,2180873.0,2166800.0,16625.45,2134214.11,2199385.89,5.11,42.62,1
8,2,2180873.0,2187600.0,16999.34,2154281.28,2220918.72,5.11,42.56,1
9,2,2180873.0,2183400.0,17019.29,2150042.19,2216757.81,5.17,42.6,1
0,3,4388299.0,4362400.0,15558.83,4331904.7,4392895.3,5.29,45.61,1
1,3,4388299.0,4377000.0,15235.06,4347139.29,4406860.71,5.11,45.6,1
2,3,4388299.0,4410400.0,15250.47,4380509.09,4440290.91,5.28,45.38,1
3,3,4388299.0,4405200.0,15511.08,4374798.29,4435601.71,5.12,45.17,1
4,3,4388299.0,4388000.0,14976.48,4358646.1,4417353.9,5.1,45.37,1
5,3,4388299.0,4380600.0,15294.22,4350623.33,4410576.67,5.16,47.17,1
6,3,4388299.0,4382800.0,16350.46,4350753.1,4414846.9,5.28,46.67,1
7,3,4388299.0,4393800.0,15645.61,4363134.6,4424465.4,5.2,45.51,1
8,3,4388299.0,4359400.0,15335.64,4329342.14,4389457.86,5.14,45.29,1
9,3,4388299.0,4395000.0,15516.25,4364588.15,4425411.85,5.17,45.88,1
0,4,1637487.0,1656000.0,15497.74,1625624.43,1686375.57,5.3,41.44,1
1,4,1637487.0,1616800.0,15498.54,1586422.87,1647177.13,5.18,42.24,1
2,4,1637487.0,1633800.0,15569.98,1603282.85,1664317.15,5.09,41.43,1
3,4,1637487.0,1666800.0,15262.71,1636885.08,1696714.92,5.15,41.83,1
4,4,1637487.0,1643400.0,15452.73,1613112.66,1673687.34,5.09,41.59,1
5,4,1637487.0,1643600.0,15206.88,1613794.52,1673405.48,5.32,41.32,1
6,4,1637487.0,1661800.0,15201.79,1632004.5,1691595.5,5.08,41.0,1
7,4,1637487.0,1637800.0,15329.19,1607754.78,1667845.22,5.28,41.44,1
8,4,1637487.0,1635000.0,14984.74,1605629.91,1664370.09,5.1,41.21,1
9,4,1637487.0,1600400.0,15006.95,1570986.37,1629813.63,5.09,41.63,0
