Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2769400.0,15982.41,2738074.48,2800725.52,0.42,39.78,1
1,1,2785246.0,2802800.0,17354.06,2768786.04,2836813.96,0.39,38.46,1
2,1,2785246.0,2751600.0,16654.14,2718957.88,2784242.12,0.39,38.81,0
3,1,2785246.0,2782600.0,17605.86,2748092.51,2817107.49,0.41,38.62,1
4,1,2785246.0,2805400.0,16711.32,2772645.81,2838154.19,0.39,39.03,1
5,1,2785246.0,2802200.0,17770.35,2767370.12,2837029.88,0.39,38.65,1
6,1,2785246.0,2781200.0,17547.72,2746806.46,2815593.54,0.39,39.09,1
7,1,2785246.0,2754600.0,17398.89,2720498.17,2788701.83,0.39,41.11,1
8,1,2785246.0,2807600.0,17876.91,2772561.26,2842638.74,0.39,39.41,1
9,1,2785246.0,2766600.0,17723.1,2731862.73,2801337.27,0.39,39.27,1
0,2,2180873.0,2194800.0,16273.18,2162904.57,2226695.43,0.4,38.23,1
1,2,2180873.0,2151400.0,17151.29,2117783.47,2185016.53,0.4,38.6,1
2,2,2180873.0,2155800.0,17161.97,2122162.54,2189437.46,0.39,37.73,1
3,2,2180873.0,2151200.0,17062.19,2117758.12,2184641.88,0.4,37.54,1
4,2,2180873.0,2194600.0,16138.1,2162969.32,2226230.68,0.49,41.71,1
5,2,2180873.0,2187200.0,17044.05,2153793.66,2220606.34,0.41,39.19,1
6,2,2180873.0,2200400.0,15589.66,2169844.27,2230955.73,0.39,38.51,1
7,2,2180873.0,2204600.0,16587.77,2172087.98,2237112.02,0.39,37.91,1
8,2,2180873.0,2178800.0,17891.97,2143731.74,2213868.26,0.38,38.23,1
9,2,2180873.0,2178800.0,15897.36,2147641.18,2209958.82,0.4,37.9,1
0,3,4388299.0,4370000.0,14071.41,4342420.03,4397579.97,0.42,40.7,1
1,3,4388299.0,4387000.0,15126.92,4357351.25,4416648.75,0.39,40.39,1
2,3,4388299.0,4389400.0,14780.59,4360430.05,4418369.95,0.39,42.17,1
3,3,4388299.0,4351800.0,15321.33,4321770.2,4381829.8,0.39,40.67,0
4,3,4388299.0,4391200.0,14359.06,4363056.25,4419343.75,0.41,40.98,1
5,3,4388299.0,4400200.0,15200.14,4370407.73,4429992.27,0.4,40.71,1
6,3,4388299.0,4390400.0,15719.98,4359588.84,4421211.16,0.39,40.98,1
7,3,4388299.0,4386800.0,16551.97,4354358.14,4419241.86,0.39,40.59,1
8,3,4388299.0,4405600.0,14789.42,4376612.73,4434587.27,0.4,40.33,1
9,3,4388299.0,4395000.0,15287.61,4365036.28,4424963.72,0.39,40.05,1
0,4,1637487.0,1629000.0,14180.9,1601205.44,1656794.56,0.42,37.41,1
1,4,1637487.0,1627200.0,15891.02,1596053.59,1658346.41,0.39,36.72,1
2,4,1637487.0,1640400.0,15483.34,1610052.66,1670747.34,0.39,37.02,1
3,4,1637487.0,1632800.0,15816.26,1601800.14,1663799.86,0.39,36.94,1
4,4,1637487.0,1637000.0,14694.21,1608199.34,1665800.66,0.39,37.0,1
5,4,1637487.0,1606600.0,14119.38,1578926.01,1634273.99,0.38,37.37,0
6,4,1637487.0,1640000.0,15401.11,1609813.83,1670186.17,0.44,36.25,1
7,4,1637487.0,1641200.0,14287.73,1613196.04,1669203.96,0.38,37.9,1
8,4,1637487.0,1656000.0,14797.95,1626996.03,1685003.97,0.4,36.68,1
9,4,1637487.0,1631000.0,13972.7,1603613.51,1658386.49,0.39,36.96,1
0,5,1080692.0,1055400.0,12723.96,1030461.03,1080338.97,0.39,35.93,0
1,5,1080692.0,1092000.0,13789.48,1064972.62,1119027.38,0.42,35.61,1
2,5,1080692.0,1086200.0,12415.83,1061864.98,1110535.02,0.44,35.3,1
3,5,1080692.0,1063400.0,13203.9,1037520.35,1089279.65,0.4,35.57,1
4,5,1080692.0,1066200.0,12243.46,1042202.82,1090197.18,0.39,35.53,1
5,5,1080692.0,1087800.0,12200.27,1063887.47,1111712.53,0.39,35.32,1
6,5,1080692.0,1078600.0,13692.26,1051763.17,1105436.83,0.38,35.6,1
7,5,1080692.0,1087000.0,14287.22,1058997.04,1115002.96,0.39,35.77,1
