Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,274200.0,4000.4,266359.21,282040.79,0.14,6.78,1
1,1,278356.0,277700.0,3683.52,270480.3,284919.7,0.12,4.49,1
2,1,278356.0,281900.0,3842.54,274368.61,289431.39,0.09,4.43,1
3,1,278356.0,273600.0,3738.68,266272.19,280927.81,0.11,3.97,1
4,1,278356.0,278600.0,3737.06,271275.36,285924.64,0.09,4.22,1
5,1,278356.0,273600.0,3868.29,266018.15,281181.85,0.14,5.77,1
6,1,278356.0,282700.0,3774.5,275301.98,290098.02,0.11,6.36,1
7,1,278356.0,280700.0,3938.81,272979.93,288420.07,0.1,5.27,1
8,1,278356.0,279000.0,3835.81,271481.82,286518.18,0.12,5.61,1
9,1,278356.0,276500.0,3833.37,268986.6,284013.4,0.11,5.66,1
0,2,218426.0,212000.0,3905.89,204344.46,219655.54,0.11,5.98,1
1,2,218426.0,219200.0,3915.48,211525.66,226874.34,0.1,4.81,1
2,2,218426.0,212700.0,3620.06,205604.68,219795.32,0.1,5.41,1
3,2,218426.0,221200.0,3463.6,214411.33,227988.67,0.1,4.77,1
4,2,218426.0,218300.0,3841.88,210769.92,225830.08,0.11,5.02,1
5,2,218426.0,217400.0,3609.29,210325.8,224474.2,0.1,5.02,1
6,2,218426.0,226200.0,3976.65,218405.78,233994.22,0.1,4.96,1
7,2,218426.0,219400.0,3963.94,211630.68,227169.32,0.09,4.22,1
8,2,218426.0,218800.0,3665.38,211615.85,225984.15,0.11,4.76,1
9,2,218426.0,223800.0,3924.21,216108.54,231491.46,0.09,4.43,1
0,3,429156.0,432100.0,3109.37,426005.63,438194.37,0.12,5.74,1
1,3,429156.0,428300.0,3798.58,420854.77,435745.23,0.12,5.61,1
2,3,429156.0,430200.0,3486.42,423366.62,437033.38,0.1,5.12,1
3,3,429156.0,428800.0,3380.3,422174.62,435425.38,0.11,5.5,1
4,3,429156.0,431200.0,3474.68,424389.62,438010.38,0.16,6.11,1
5,3,429156.0,429500.0,3681.14,422284.97,436715.03,0.18,6.66,1
6,3,429156.0,426600.0,3745.17,419259.48,433940.52,0.11,6.13,1
7,3,429156.0,434400.0,3221.08,428086.68,440713.32,0.13,6.14,1
8,3,429156.0,433300.0,3640.23,426165.14,440434.86,0.12,6.05,1
9,3,429156.0,429300.0,3403.54,422629.06,435970.94,0.12,6.32,1
0,4,163131.0,162700.0,3088.33,156646.87,168753.13,0.12,5.81,1
1,4,163131.0,164200.0,3679.11,156988.93,171411.07,0.12,5.64,1
2,4,163131.0,162500.0,3681.92,155283.44,169716.56,0.12,6.18,1
3,4,163131.0,163300.0,3390.16,156655.29,169944.71,0.12,7.03,1
4,4,163131.0,160100.0,3410.94,153414.55,166785.45,0.09,4.91,1
5,4,163131.0,161500.0,3378.57,154878.0,168122.0,0.09,4.41,1
6,4,163131.0,159500.0,3575.57,152491.89,166508.11,0.09,4.45,1
7,4,163131.0,163200.0,3107.71,157108.89,169291.11,0.09,4.08,1
8,4,163131.0,164500.0,3474.62,157689.74,171310.26,0.09,4.18,1
9,4,163131.0,159900.0,2893.8,154228.15,165571.85,0.14,5.89,1
0,5,107671.0,108500.0,2918.2,102780.33,114219.67,0.09,4.71,1
1,5,107671.0,108000.0,2677.94,102751.24,113248.76,0.1,4.17,1
2,5,107671.0,108200.0,2885.47,102544.48,113855.52,0.09,4.6,1
3,5,107671.0,111300.0,3014.65,105391.29,117208.71,0.1,3.93,1
4,5,107671.0,108100.0,3021.97,102176.94,114023.06,0.09,5.47,1
5,5,107671.0,108800.0,2884.96,103145.48,114454.52,0.09,4.11,1
6,5,107671.0,108900.0,2922.76,103171.38,114628.62,0.11,4.84,1
7,5,107671.0,112100.0,2945.89,106326.06,117873.94,0.14,4.24,1
8,5,107671.0,107900.0,2932.73,102151.84,113648.16,0.11,5.13,1
9,5,107671.0,102400.0,2891.99,96731.7,108068.3,0.09,4.07,1
0,6,126798.0,127200.0,3395.91,120544.02,133855.98,0.11,4.88,1
1,6,126798.0,129100.0,3369.59,122495.61,135704.39,0.09,4.35,1
2,6,126798.0,121800.0,3236.64,115456.18,128143.82,0.1,4.34,1
3,6,126798.0,127200.0,3230.27,120868.67,133531.33,0.09,4.46,1
4,6,126798.0,120700.0,3092.13,114639.43,126760.57,0.11,4.08,0
5,6,126798.0,125500.0,3095.97,119431.9,131568.1,0.09,4.67,1
6,6,126798.0,125900.0,3088.7,119846.14,131953.86,0.09,4.04,1
7,6,126798.0,123800.0,3257.23,117415.82,130184.18,0.09,5.25,1
8,6,126798.0,122800.0,3129.46,116666.26,128933.74,0.09,3.94,1
9,6,126798.0,125400.0,3151.22,119223.61,131576.39,0.1,4.53,1
0,7,104695.0,106900.0,3189.97,100647.66,113152.34,0.09,4.2,1
1,7,104695.0,104000.0,2887.2,98341.08,109658.92,0.11,4.47,1
2,7,104695.0,108100.0,3247.06,101735.75,114464.25,0.09,4.5,1
3,7,104695.0,106500.0,2983.24,100652.86,112347.14,0.11,4.2,1
4,7,104695.0,106600.0,2867.72,100979.26,112220.74,0.09,4.55,1
5,7,104695.0,100000.0,2888.45,94338.65,105661.35,0.1,4.12,1
6,7,104695.0,104100.0,2646.67,98912.52,109287.48,0.09,4.69,1
7,7,104695.0,106500.0,2846.6,100920.66,112079.34,0.1,4.24,1
8,7,104695.0,103800.0,2760.86,98388.72,109211.28,0.1,4.74,1
9,7,104695.0,107300.0,2812.12,101788.25,112811.75,0.12,4.5,1
0,8,198159.0,202600.0,3525.85,195689.33,209510.67,0.11,5.03,1
1,8,198159.0,206100.0,3647.56,198950.78,213249.22,0.09,4.28,0
2,8,198159.0,201900.0,3420.1,195196.61,208603.39,0.1,4.62,1
3,8,198159.0,197000.0,3721.61,189705.64,204294.36,0.09,4.42,1
4,8,198159.0,196400.0,3792.4,188966.9,203833.1,0.11,4.47,1
5,8,198159.0,195300.0,3896.55,187662.76,202937.24,0.09,4.53,1
6,8,198159.0,202700.0,3678.32,195490.49,209909.51,0.1,4.43,1
7,8,198159.0,203100.0,3390.54,196454.53,209745.47,0.1,5.2,1
8,8,198159.0,198200.0,3730.64,190887.94,205512.06,0.11,4.28,1
9,8,198159.0,196900.0,3673.18,189700.56,204099.44,0.09,4.68,1
0,9,165477.0,165200.0,3680.23,157986.75,172413.25,0.1,4.31,1
1,9,165477.0,164300.0,3386.2,157663.04,170936.96,0.09,5.09,1
2,9,165477.0,164300.0,3457.11,157524.07,171075.93,0.09,4.32,1
3,9,165477.0,166500.0,3403.84,159828.47,173171.53,0.1,5.21,1
4,9,165477.0,161800.0,3497.16,154945.56,168654.44,0.1,4.65,1
5,9,165477.0,166300.0,3538.23,159365.06,173234.94,0.1,5.07,1
6,9,165477.0,167900.0,3547.69,160946.52,174853.48,0.09,4.31,1
7,9,165477.0,168800.0,3591.88,161759.92,175840.08,0.12,5.01,1
8,9,165477.0,164400.0,3787.97,156975.58,171824.42,0.11,4.47,1
9,9,165477.0,167500.0,3218.16,161192.4,173807.6,0.1,5.21,1
0,10,268102.0,267100.0,3808.06,259636.2,274563.8,0.09,4.48,1
1,10,268102.0,268100.0,3894.83,260466.13,275733.87,0.1,4.89,1
2,10,268102.0,272700.0,3566.62,265709.43,279690.57,0.09,4.51,1
3,10,268102.0,267700.0,3763.41,260323.71,275076.29,0.11,4.8,1
4,10,268102.0,267300.0,3766.85,259916.97,274683.03,0.09,4.64,1
5,10,268102.0,268100.0,4188.25,259891.03,276308.97,0.11,4.85,1
6,10,268102.0,271900.0,3546.03,264949.77,278850.23,0.09,4.7,1
7,10,268102.0,262700.0,3589.84,255663.92,269736.08,0.11,4.97,1
8,10,268102.0,266600.0,3545.11,259651.59,273548.41,0.09,4.68,1
9,10,268102.0,268000.0,3721.95,260704.98,275295.02,0.11,4.66,1
