Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27905200.0,55645.46,27796134.89,28014265.11,45.36,243.0,1
1,1,27856078.0,27868200.0,55408.91,27759598.53,27976801.47,45.85,220.75,1
2,1,27856078.0,27862600.0,53556.89,27757628.5,27967571.5,46.41,229.68,1
3,1,27856078.0,27869200.0,54262.49,27762845.52,27975554.48,45.5,208.48,1
4,1,27856078.0,27811200.0,54331.48,27704710.31,27917689.69,45.77,229.7,1
5,1,27856078.0,27845800.0,53669.48,27740607.81,27950992.19,51.46,221.95,1
6,1,27856078.0,27803200.0,54737.48,27695914.54,27910485.46,45.62,211.55,1
7,1,27856078.0,27953400.0,55302.52,27845007.07,28061792.93,46.14,216.78,1
8,1,27856078.0,27835600.0,54631.79,27728521.69,27942678.31,51.85,223.88,1
9,1,27856078.0,27884000.0,54809.95,27776572.49,27991427.51,46.67,216.95,1
0,2,21809885.0,21725200.0,52831.89,21621649.49,21828750.51,53.23,204.19,1
1,2,21809885.0,21875800.0,53909.09,21770138.18,21981461.82,46.41,203.92,1
2,2,21809885.0,21841000.0,53155.61,21736815.0,21945185.0,45.18,198.4,1
3,2,21809885.0,21791400.0,53824.4,21685904.18,21896895.82,45.92,210.66,1
4,2,21809885.0,21842600.0,52715.75,21739277.14,21945922.86,45.63,201.69,1
5,2,21809885.0,21770400.0,51274.3,21669902.38,21870897.62,46.59,192.72,1
6,2,21809885.0,21908600.0,54825.32,21801142.38,22016057.62,45.15,207.97,1
7,2,21809885.0,21711800.0,52181.85,21609523.57,21814076.43,45.79,202.57,1
8,2,21809885.0,21786400.0,53592.83,21681358.06,21891441.94,45.49,198.97,1
9,2,21809885.0,21868000.0,52835.85,21764441.72,21971558.28,46.05,206.96,1
0,3,43877172.0,43816400.0,48227.22,43721874.64,43910925.36,45.27,230.02,1
1,3,43877172.0,43922200.0,47788.12,43828535.29,44015864.71,44.6,219.44,1
2,3,43877172.0,43865000.0,47974.92,43770969.16,43959030.84,45.98,225.35,1
3,3,43877172.0,43907800.0,47343.62,43815006.5,44000593.5,45.75,228.51,1
4,3,43877172.0,43860000.0,47771.49,43766367.87,43953632.13,45.79,227.69,1
5,3,43877172.0,43832600.0,49233.66,43736102.03,43929097.97,46.46,217.29,1
6,3,43877172.0,43864400.0,48655.84,43769034.55,43959765.45,45.45,235.84,1
7,3,43877172.0,43843400.0,48158.49,43749009.36,43937790.64,46.62,231.22,1
8,3,43877172.0,43907800.0,49139.55,43811486.47,44004113.53,45.91,229.06,1
9,3,43877172.0,43849600.0,48425.95,43754685.14,43944514.86,46.02,235.67,1
0,4,16357096.0,16357000.0,48923.4,16261110.13,16452889.87,45.89,193.64,1
1,4,16357096.0,16372800.0,49118.37,16276528.0,16469072.0,46.26,190.89,1
2,4,16357096.0,16342200.0,49040.55,16246080.53,16438319.47,47.06,192.69,1
3,4,16357096.0,16421800.0,48193.88,16327340.0,16516260.0,45.91,197.99,1
4,4,16357096.0,16309400.0,48539.21,16214263.16,16404536.84,45.69,192.35,1
5,4,16357096.0,16333800.0,49967.23,16235864.23,16431735.77,45.28,178.94,1
6,4,16357096.0,16435800.0,48192.95,16341341.83,16530258.17,44.93,185.91,1
7,4,16357096.0,16311600.0,48736.83,16216075.82,16407124.18,46.38,188.28,1
8,4,16357096.0,16344600.0,48767.0,16249016.68,16440183.32,46.11,199.15,1
9,4,16357096.0,16361600.0,48732.85,16266083.62,16457116.38,45.03,183.91,1
0,5,10792922.0,10718400.0,42083.96,10635915.44,10800884.56,53.24,184.7,1
1,5,10792922.0,10810000.0,42713.32,10726281.89,10893718.11,45.73,169.29,1
2,5,10792922.0,10789400.0,42966.4,10705185.85,10873614.15,46.77,168.84,1
3,5,10792922.0,10705600.0,40314.97,10626582.67,10784617.33,46.1,181.26,0
4,5,10792922.0,10767200.0,41088.27,10686667.0,10847733.0,45.61,172.82,1
5,5,10792922.0,10792800.0,42391.4,10709712.85,10875887.15,46.03,173.84,1
6,5,10792922.0,10803800.0,43194.2,10719139.37,10888460.63,46.33,180.78,1
7,5,10792922.0,10797400.0,42830.56,10713452.1,10881347.9,46.4,176.07,1
8,5,10792922.0,10794400.0,42269.11,10711552.55,10877247.45,46.4,179.11,1
9,5,10792922.0,10778200.0,43108.84,10693706.67,10862693.33,54.01,203.8,1
0,6,11893287.0,11899600.0,43517.85,11814305.01,11984894.99,47.49,233.49,1
1,6,11893287.0,11934600.0,43772.91,11848805.09,12020394.91,46.09,179.87,1
2,6,11893287.0,11936600.0,42743.71,11852822.33,12020377.67,45.9,173.6,1
3,6,11893287.0,11863600.0,44114.22,11777136.13,11950063.87,45.67,174.28,1
4,6,11893287.0,11879800.0,43960.01,11793638.39,11965961.61,46.66,175.13,1
5,6,11893287.0,11914400.0,44579.65,11827023.89,12001776.11,47.88,179.81,1
