Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,278000.0,12726.74,253055.58,302944.42,0.01,3.49,1
1,1,278356.0,274000.0,11488.6,251482.35,296517.65,0.01,3.52,1
2,1,278356.0,261000.0,11848.15,237777.62,284222.38,0.01,3.34,1
3,1,278356.0,270000.0,11866.76,246741.15,293258.85,0.01,3.43,1
4,1,278356.0,286000.0,11952.59,262572.93,309427.07,0.01,3.7,1
5,1,278356.0,282000.0,12454.22,257589.74,306410.26,0.01,3.54,1
6,1,278356.0,280000.0,14035.24,252490.93,307509.07,0.01,3.4,1
7,1,278356.0,284000.0,11634.75,261195.88,306804.12,0.01,3.41,1
8,1,278356.0,282000.0,11875.81,258723.42,305276.58,0.01,3.48,1
9,1,278356.0,284000.0,12265.67,259959.28,308040.72,0.01,3.57,1
0,2,218426.0,216000.0,12027.92,192425.27,239574.73,0.01,3.59,1
1,2,218426.0,219000.0,11444.23,196569.31,241430.69,0.01,3.41,1
2,2,218426.0,220000.0,11486.06,197487.32,242512.68,0.01,3.42,1
3,2,218426.0,211000.0,11508.57,188443.21,233556.79,0.01,3.45,1
4,2,218426.0,220000.0,10707.94,199012.44,240987.56,0.01,3.51,1
5,2,218426.0,212000.0,10476.88,191465.32,232534.68,0.01,3.34,1
6,2,218426.0,220000.0,10921.83,198593.21,241406.79,0.01,3.57,1
7,2,218426.0,218000.0,10821.6,196789.67,239210.33,0.01,3.3,1
8,2,218426.0,214000.0,10320.68,193771.47,234228.53,0.01,3.65,1
9,2,218426.0,209000.0,11904.39,185667.4,232332.6,0.01,3.34,1
0,3,429156.0,421000.0,11943.68,397590.38,444409.62,0.01,3.63,1
1,3,429156.0,400000.0,11750.74,376968.54,423031.46,0.01,3.58,0
2,3,429156.0,426000.0,10191.9,406023.88,445976.12,0.01,3.65,1
3,3,429156.0,420000.0,11216.39,398015.87,441984.13,0.01,3.54,1
4,3,429156.0,433000.0,10316.92,412778.84,453221.16,0.02,3.65,1
5,3,429156.0,432000.0,12107.41,408269.48,455730.52,0.01,3.64,1
6,3,429156.0,423000.0,11789.16,399893.24,446106.76,0.01,3.64,1
7,3,429156.0,426000.0,11354.87,403744.45,448255.55,0.01,3.7,1
8,3,429156.0,415000.0,11054.38,393333.41,436666.59,0.01,3.48,1
9,3,429156.0,441000.0,11707.16,418053.97,463946.03,0.01,3.63,1
0,4,163131.0,150000.0,10258.22,129893.89,170106.11,0.01,3.48,1
1,4,163131.0,166000.0,11010.48,144419.45,187580.55,0.01,3.35,1
2,4,163131.0,159000.0,10004.04,139392.09,178607.91,0.01,3.37,1
3,4,163131.0,183000.0,10585.04,162253.33,203746.67,0.01,3.31,1
4,4,163131.0,155000.0,10239.52,134930.54,175069.46,0.01,3.39,1
5,4,163131.0,179000.0,12033.6,155414.15,202585.85,0.01,3.53,1
6,4,163131.0,186000.0,11930.82,162615.6,209384.4,0.02,3.33,1
7,4,163131.0,164000.0,9858.05,144678.23,183321.77,0.01,3.37,1
8,4,163131.0,173000.0,11189.25,151069.06,194930.94,0.01,3.26,1
9,4,163131.0,163000.0,10647.72,142130.47,183869.53,0.01,3.57,1
0,5,107671.0,101000.0,8952.65,83452.8,118547.2,0.01,3.39,1
1,5,107671.0,127000.0,10100.18,107203.65,146796.35,0.01,3.38,1
2,5,107671.0,135000.0,11223.92,113001.12,156998.88,0.01,3.38,0
3,5,107671.0,126000.0,9958.8,106480.74,145519.26,0.01,3.51,1
4,5,107671.0,125000.0,9911.1,105574.24,144425.76,0.01,3.21,1
5,5,107671.0,102000.0,9926.55,82543.96,121456.04,0.01,3.28,1
6,5,107671.0,108000.0,9895.1,88605.61,127394.39,0.01,3.42,1
7,5,107671.0,106000.0,8309.22,89713.93,122286.07,0.01,3.5,1
8,5,107671.0,124000.0,9974.01,104450.93,143549.07,0.01,3.2,1
9,5,107671.0,114000.0,8963.26,96432.02,131567.98,0.01,3.29,1
0,6,126798.0,123000.0,10059.66,103283.06,142716.94,0.01,3.31,1
1,6,126798.0,127000.0,9048.62,109264.71,144735.29,0.01,3.25,1
2,6,126798.0,134000.0,10882.97,112669.37,155330.63,0.01,3.5,1
3,6,126798.0,127000.0,9719.05,107950.67,146049.33,0.01,3.33,1
4,6,126798.0,122000.0,10015.97,102368.7,141631.3,0.01,3.24,1
5,6,126798.0,136000.0,10288.4,115834.74,156165.26,0.01,3.4,1
6,6,126798.0,123000.0,9459.09,104460.18,141539.82,0.01,3.51,1
7,6,126798.0,135000.0,10946.25,113545.35,156454.65,0.01,3.25,1
8,6,126798.0,125000.0,9647.06,106091.76,143908.24,0.01,3.2,1
9,6,126798.0,120000.0,9404.72,101566.75,138433.25,0.01,3.35,1
0,7,104695.0,100000.0,10331.87,79749.54,120250.46,0.02,3.38,1
1,7,104695.0,78000.0,8330.93,61671.38,94328.62,0.01,3.29,0
2,7,104695.0,106000.0,9242.44,87884.81,124115.19,0.01,3.4,1
3,7,104695.0,108000.0,8936.44,90484.57,125515.43,0.01,3.36,1
4,7,104695.0,112000.0,9150.38,94065.26,129934.74,0.01,3.28,1
5,7,104695.0,108000.0,10076.99,88249.1,127750.9,0.01,3.78,1
6,7,104695.0,112000.0,9430.27,93516.67,130483.33,0.01,3.38,1
7,7,104695.0,98000.0,8698.53,80950.89,115049.11,0.01,3.28,1
8,7,104695.0,100000.0,8439.45,83458.67,116541.33,0.01,3.44,1
9,7,104695.0,113000.0,9344.6,94684.58,131315.42,0.01,3.46,1
0,8,198159.0,193000.0,11271.02,170908.79,215091.21,0.01,3.43,1
1,8,198159.0,200000.0,11596.51,177270.85,222729.15,0.01,3.3,1
2,8,198159.0,199000.0,12444.39,174609.0,223391.0,0.01,3.49,1
3,8,198159.0,218000.0,11418.84,195619.07,240380.93,0.01,3.48,1
