Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2754000.0,16876.75,2720921.58,2787078.42,0.39,36.13,1
1,1,2785246.0,2779800.0,16520.44,2747419.94,2812180.06,0.39,36.03,1
2,1,2785246.0,2783600.0,18828.32,2746696.48,2820503.52,0.38,36.81,1
3,1,2785246.0,2730200.0,17232.5,2696424.3,2763975.7,0.39,36.53,0
4,1,2785246.0,2802000.0,15467.08,2771684.51,2832315.49,0.38,36.62,1
5,1,2785246.0,2771400.0,18327.94,2735477.25,2807322.75,0.38,36.13,1
6,1,2785246.0,2816600.0,17071.29,2783140.27,2850059.73,0.39,37.16,1
7,1,2785246.0,2788800.0,17056.69,2755368.88,2822231.12,0.38,36.52,1
8,1,2785246.0,2784400.0,17070.67,2750941.48,2817858.52,0.38,40.11,1
9,1,2785246.0,2787800.0,17952.22,2752613.65,2822986.35,0.38,36.66,1
0,2,2180873.0,2168000.0,17080.34,2134522.53,2201477.47,0.39,35.86,1
1,2,2180873.0,2202800.0,15318.31,2172776.11,2232823.89,0.38,36.36,1
2,2,2180873.0,2161600.0,16467.57,2129323.56,2193876.44,0.38,35.69,1
3,2,2180873.0,2185600.0,16537.18,2153187.13,2218012.87,0.38,35.76,1
4,2,2180873.0,2162200.0,16157.41,2130531.47,2193868.53,0.38,35.73,1
5,2,2180873.0,2180200.0,16924.31,2147028.35,2213371.65,0.41,35.95,1
6,2,2180873.0,2161200.0,17418.05,2127060.62,2195339.38,0.39,36.99,1
7,2,2180873.0,2172000.0,16571.73,2139519.4,2204480.6,0.43,35.86,1
8,2,2180873.0,2162000.0,15991.72,2130656.23,2193343.77,0.39,36.28,1
9,2,2180873.0,2201000.0,17686.82,2166333.83,2235666.17,0.37,36.23,1
0,3,4388299.0,4365600.0,16133.07,4333979.19,4397220.81,0.38,38.47,1
1,3,4388299.0,4381800.0,13986.29,4354386.87,4409213.13,0.38,38.48,1
