Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,27856078.0,27948600.0,37883.88,27874347.6,28022852.4,9.15,209.74,0
1,1,27856078.0,27851500.0,39392.8,27774290.11,27928709.89,8.95,199.25,1
2,1,27856078.0,27833500.0,36744.35,27761481.08,27905518.92,9.29,199.76,1
3,1,27856078.0,27911900.0,40264.91,27832980.78,27990819.22,8.97,197.79,1
4,1,27856078.0,27842000.0,36519.62,27770421.54,27913578.46,8.97,189.44,1
5,1,27856078.0,27907400.0,37809.55,27833293.28,27981506.72,9.24,202.59,1
6,1,27856078.0,27866500.0,39288.28,27789494.97,27943505.03,9.08,189.57,1
7,1,27856078.0,27883300.0,40559.96,27803802.48,27962797.52,8.97,188.77,1
8,1,27856078.0,27827800.0,42676.15,27744154.75,27911445.25,8.91,189.34,1
9,1,27856078.0,27914200.0,39754.85,27836280.49,27992119.51,8.91,202.33,1
0,2,21809885.0,21799600.0,35469.16,21730080.45,21869119.55,9.02,192.68,1
1,2,21809885.0,21832300.0,35902.38,21761931.34,21902668.66,8.82,196.3,1
2,2,21809885.0,21737400.0,37136.38,21664612.69,21810187.31,9.27,194.23,1
3,2,21809885.0,21820600.0,34385.28,21753204.86,21887995.14,9.09,191.06,1
4,2,21809885.0,21813600.0,37418.8,21740259.15,21886940.85,8.94,187.9,1
5,2,21809885.0,21783900.0,38504.84,21708430.52,21859369.48,9.4,192.35,1
6,2,21809885.0,21842000.0,38279.41,21766972.36,21917027.64,8.99,180.38,1
7,2,21809885.0,21840600.0,38588.13,21764967.27,21916232.73,8.93,177.33,1
8,2,21809885.0,21856100.0,36206.63,21785135.01,21927064.99,9.18,184.53,1
9,2,21809885.0,21741200.0,38154.8,21666416.59,21815983.41,9.09,182.76,1
0,3,43877172.0,43899900.0,34374.57,43832525.85,43967274.15,9.1,224.96,1
1,3,43877172.0,43939400.0,33169.61,43874387.56,44004412.44,9.03,223.76,1
2,3,43877172.0,43832400.0,35214.06,43763380.43,43901419.57,9.29,228.0,1
3,3,43877172.0,43846700.0,32380.64,43783233.95,43910166.05,8.93,203.69,1
4,3,43877172.0,43886300.0,36653.72,43814458.71,43958141.29,9.3,226.86,1
5,3,43877172.0,43818100.0,33340.72,43752752.19,43883447.81,9.07,208.5,1
6,3,43877172.0,43899500.0,34823.27,43831246.4,43967753.6,9.12,205.09,1
7,3,43877172.0,43834600.0,34846.03,43766301.78,43902898.22,9.1,212.35,1
8,3,43877172.0,43871600.0,38177.11,43796772.86,43946427.14,9.35,211.81,1
9,3,43877172.0,43894900.0,31357.16,43833439.96,43956360.04,9.12,205.2,1
0,4,16357096.0,16345000.0,36785.76,16272899.92,16417100.08,9.03,165.8,1
1,4,16357096.0,16351200.0,34030.94,16284499.36,16417900.64,9.08,165.38,1
2,4,16357096.0,16368900.0,34977.23,16300344.63,16437455.37,9.46,179.78,1
3,4,16357096.0,16392700.0,29859.69,16334175.01,16451224.99,9.33,175.56,1
4,4,16357096.0,16375000.0,34403.53,16307569.08,16442430.92,9.19,183.37,1
5,4,16357096.0,16347900.0,31877.59,16285419.92,16410380.08,8.96,167.39,1
6,4,16357096.0,16367800.0,36523.16,16296214.61,16439385.39,9.16,180.79,1
7,4,16357096.0,16352900.0,33515.4,16287209.81,16418590.19,9.25,168.96,1
8,4,16357096.0,16331900.0,35093.5,16263116.75,16400683.25,9.14,171.2,1
9,4,16357096.0,16344900.0,32576.87,16281049.34,16408750.66,9.43,170.14,1
0,5,10792922.0,10777800.0,28822.9,10721307.12,10834292.88,9.36,169.45,1
1,5,10792922.0,10779800.0,29341.11,10722291.43,10837308.57,9.63,163.85,1
2,5,10792922.0,10749100.0,31317.43,10687717.83,10810482.17,9.34,167.38,1
3,5,10792922.0,10772300.0,29629.21,10714226.74,10830373.26,10.02,161.55,1
4,5,10792922.0,10828700.0,30399.55,10769116.89,10888283.11,9.09,161.01,1
5,5,10792922.0,10791400.0,31121.53,10730401.8,10852398.2,9.01,153.59,1
6,5,10792922.0,10806900.0,29960.89,10748176.66,10865623.34,9.09,154.26,1
7,5,10792922.0,10773800.0,30131.25,10714742.75,10832857.25,9.11,153.07,1
8,5,10792922.0,10768900.0,28121.09,10713782.67,10824017.33,9.32,152.57,1
9,5,10792922.0,10779700.0,29729.06,10721431.05,10837968.95,9.18,160.34,1
0,6,11893287.0,11943600.0,31910.67,11881055.1,12006144.9,9.08,154.64,1
1,6,11893287.0,11905200.0,30456.05,11845506.14,11964893.86,9.88,171.71,1
2,6,11893287.0,11884100.0,26708.18,11831751.97,11936448.03,9.3,156.15,1
3,6,11893287.0,11896200.0,28887.18,11839581.13,11952818.87,9.32,169.31,1
4,6,11893287.0,11917000.0,31081.81,11856079.66,11977920.34,9.6,171.67,1
5,6,11893287.0,11873800.0,33458.0,11808222.32,11939377.68,9.72,175.23,1
6,6,11893287.0,11921100.0,30245.21,11861819.38,11980380.62,9.74,168.04,1
7,6,11893287.0,11865700.0,29139.97,11808585.66,11922814.34,9.5,160.06,1
8,6,11893287.0,11981200.0,30879.04,11920677.09,12041722.91,9.44,169.54,0
9,6,11893287.0,11896000.0,29904.78,11837386.63,11954613.37,9.54,163.79,1
0,7,9358372.0,9320700.0,29689.07,9262509.43,9378890.57,9.61,162.32,1
1,7,9358372.0,9335800.0,29601.19,9277781.67,9393818.33,9.25,146.26,1
