Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,2785246.0,2793600.0,17232.08,2759825.12,2827374.88,5.2,46.89,1
1,1,2785246.0,2748400.0,17492.75,2714114.21,2782685.79,5.31,46.35,0
2,1,2785246.0,2784800.0,17438.34,2750620.85,2818979.15,5.19,47.76,1
3,1,2785246.0,2804800.0,17489.74,2770520.11,2839079.89,5.22,48.22,1
4,1,2785246.0,2746000.0,17601.29,2711501.48,2780498.52,5.25,47.86,0
5,1,2785246.0,2768800.0,17501.23,2734497.58,2803102.42,5.28,49.17,1
6,1,2785246.0,2768800.0,17449.75,2734598.49,2803001.51,5.1,46.89,1
7,1,2785246.0,2785800.0,17220.32,2752048.16,2819551.84,5.18,45.81,1
8,1,2785246.0,2798200.0,17505.24,2763889.73,2832510.27,5.74,47.4,1
9,1,2785246.0,2780000.0,17013.22,2746654.09,2813345.91,5.06,45.36,1
0,2,2180873.0,2170200.0,16648.08,2137569.76,2202830.24,5.27,46.03,1
1,2,2180873.0,2174800.0,16226.96,2142995.16,2206604.84,5.23,47.05,1
2,2,2180873.0,2191800.0,16450.2,2159557.61,2224042.39,5.09,46.04,1
3,2,2180873.0,2175200.0,16490.16,2142879.29,2207520.71,11.88,57.02,1
4,2,2180873.0,2174600.0,16635.56,2141994.31,2207205.69,6.79,52.6,1
5,2,2180873.0,2177400.0,16319.74,2145413.31,2209386.69,7.18,71.89,1
6,2,2180873.0,2188400.0,16587.16,2155889.17,2220910.83,6.86,63.52,1
7,2,2180873.0,2199600.0,16215.51,2167817.6,2231382.4,5.72,51.45,1
8,2,2180873.0,2172200.0,16709.77,2139448.84,2204951.16,5.58,43.07,1
9,2,2180873.0,2167000.0,16746.09,2134177.67,2199822.33,5.55,42.97,1
0,3,4388299.0,4386000.0,15630.47,4355364.27,4416635.73,5.57,45.59,1
1,3,4388299.0,4380200.0,15569.41,4349683.96,4410716.04,5.53,43.9,1
2,3,4388299.0,4381200.0,15455.82,4350906.6,4411493.4,5.75,44.55,1
3,3,4388299.0,4401600.0,15214.68,4371779.22,4431420.78,5.75,44.88,1
4,3,4388299.0,4392600.0,15727.4,4361774.29,4423425.71,5.78,45.72,1
5,3,4388299.0,4367600.0,15513.79,4337192.97,4398007.03,5.73,46.19,1
6,3,4388299.0,4376800.0,15272.13,4346866.63,4406733.37,5.67,46.69,1
7,3,4388299.0,4386800.0,15161.72,4357083.02,4416516.98,5.48,47.52,1
8,3,4388299.0,4419600.0,15215.5,4389777.63,4449422.37,5.49,44.59,0
9,3,4388299.0,4392800.0,15187.4,4363032.7,4422567.3,5.53,45.2,1
0,4,1637487.0,1616000.0,15078.03,1586447.06,1645552.94,5.75,41.86,1
1,4,1637487.0,1655600.0,15438.73,1625340.08,1685859.92,5.24,41.94,1
2,4,1637487.0,1627600.0,15652.34,1596921.42,1658278.58,6.36,44.57,1
3,4,1637487.0,1642600.0,15623.02,1611978.87,1673221.13,6.18,56.61,1
4,4,1637487.0,1645400.0,15290.11,1615431.38,1675368.62,6.27,47.28,1
5,4,1637487.0,1631600.0,14759.55,1602671.28,1660528.72,6.25,46.3,1
6,4,1637487.0,1639000.0,15129.92,1609345.35,1668654.65,6.22,46.71,1
7,4,1637487.0,1665600.0,15307.7,1635596.9,1695603.1,6.1,47.53,1
8,4,1637487.0,1627600.0,15859.67,1596515.05,1658684.95,6.85,52.56,1
9,4,1637487.0,1633800.0,15178.9,1604049.35,1663550.65,6.31,46.99,1
0,5,1080692.0,1064200.0,13142.57,1038440.55,1089959.45,7.06,46.65,1
1,5,1080692.0,1096600.0,13560.61,1070021.21,1123178.79,6.4,45.67,1
2,5,1080692.0,1076800.0,13297.78,1050736.36,1102863.64,6.77,46.96,1
3,5,1080692.0,1076400.0,13177.36,1050572.37,1102227.63,5.88,44.8,1
4,5,1080692.0,1054600.0,13424.14,1028288.69,1080911.31,5.68,40.67,1
5,5,1080692.0,1089800.0,13167.53,1063991.64,1115608.36,5.78,41.34,1
6,5,1080692.0,1079400.0,13344.37,1053245.04,1105554.96,5.7,40.96,1
7,5,1080692.0,1072000.0,13195.45,1046136.93,1097863.07,5.82,41.44,1
8,5,1080692.0,1092600.0,13333.55,1066466.24,1118733.76,5.6,41.83,1
9,5,1080692.0,1084800.0,13355.96,1058622.33,1110977.67,5.76,41.46,1
0,6,1189459.0,1181200.0,13933.94,1153889.47,1208510.53,5.65,40.68,1
1,6,1189459.0,1195200.0,14381.91,1167011.45,1223388.55,5.71,41.47,1
2,6,1189459.0,1186800.0,13393.1,1160549.53,1213050.47,5.64,41.32,1
3,6,1189459.0,1184400.0,13703.53,1157541.09,1211258.91,5.7,41.36,1
4,6,1189459.0,1198400.0,14227.01,1170515.06,1226284.94,5.55,40.43,1
