Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,1,278356.0,280200.0,5474.29,269470.39,290929.61,0.05,3.5,1
1,1,278356.0,282600.0,5296.74,272218.38,292981.62,0.04,3.37,1
2,1,278356.0,271000.0,5233.54,260742.26,281257.74,0.04,3.52,1
3,1,278356.0,269600.0,5069.04,259664.68,279535.32,0.04,3.36,1
4,1,278356.0,279000.0,5241.19,268727.26,289272.74,0.06,3.62,1
5,1,278356.0,284000.0,5105.09,273994.02,294005.98,0.05,3.42,1
6,1,278356.0,284200.0,5411.39,273593.67,294806.33,0.05,3.6,1
7,1,278356.0,275600.0,5724.93,264379.13,286820.87,0.04,3.48,1
8,1,278356.0,272400.0,5241.33,262126.99,282673.01,0.05,3.79,1
9,1,278356.0,288400.0,5838.58,276956.37,299843.63,0.04,3.44,1
0,2,218426.0,221400.0,5185.06,211237.29,231562.71,0.05,3.73,1
1,2,218426.0,210400.0,5641.73,199342.21,221457.79,0.05,3.63,1
2,2,218426.0,213600.0,5410.78,202994.88,224205.12,0.05,3.68,1
3,2,218426.0,214000.0,4966.27,204266.12,223733.88,0.04,3.59,1
4,2,218426.0,222400.0,5428.35,211760.44,233039.56,0.04,3.49,1
5,2,218426.0,216000.0,4879.96,206435.28,225564.72,0.05,3.45,1
6,2,218426.0,222200.0,5261.31,211887.83,232512.17,0.05,3.82,1
7,2,218426.0,213400.0,5401.98,202812.12,223987.88,0.05,3.69,1
8,2,218426.0,214200.0,4957.05,204484.18,223915.82,0.05,3.59,1
9,2,218426.0,211600.0,5560.26,200701.88,222498.12,0.07,4.13,1
0,3,429156.0,439000.0,4991.26,429217.13,448782.87,0.04,4.17,0
1,3,429156.0,433200.0,4788.49,423814.56,442585.44,0.04,3.83,1
2,3,429156.0,434800.0,4955.04,425088.13,444511.87,0.04,3.77,1
3,3,429156.0,430000.0,5248.81,419712.33,440287.67,0.05,3.67,1
4,3,429156.0,438000.0,4401.54,429372.99,446627.01,0.05,3.91,0
5,3,429156.0,434600.0,4662.72,425461.06,443738.94,0.04,3.81,1
6,3,429156.0,430000.0,4828.82,420535.51,439464.49,0.04,3.78,1
7,3,429156.0,434200.0,4865.38,424663.86,443736.14,0.05,3.83,1
8,3,429156.0,434400.0,5317.26,423978.17,444821.83,0.04,3.7,1
9,3,429156.0,423200.0,5000.26,413399.49,433000.51,0.04,3.76,1
0,4,163131.0,165400.0,4981.59,155636.08,175163.92,0.04,3.77,1
1,4,163131.0,161200.0,4716.31,151956.03,170443.97,0.05,3.52,1
2,4,163131.0,162400.0,4973.92,152651.11,172148.89,0.04,3.45,1
3,4,163131.0,160000.0,4957.57,150283.16,169716.84,0.05,3.59,1
4,4,163131.0,153400.0,4595.91,144392.01,162407.99,0.05,3.53,0
5,4,163131.0,155600.0,4492.28,146795.13,164404.87,0.05,3.74,1
6,4,163131.0,157400.0,4560.0,148462.39,166337.61,0.04,3.69,1
7,4,163131.0,164400.0,4553.07,155475.99,173324.01,0.04,3.52,1
8,4,163131.0,168200.0,4961.13,158476.18,177923.82,0.04,3.72,1
9,4,163131.0,166000.0,5029.62,156141.95,175858.05,0.07,3.53,1
0,5,107671.0,106600.0,4405.41,97965.39,115234.61,0.04,3.65,1
1,5,107671.0,106400.0,3990.28,98579.04,114220.96,0.05,3.46,1
2,5,107671.0,103200.0,4267.51,94835.69,111564.31,0.04,3.36,1
3,5,107671.0,111600.0,4160.72,103445.0,119755.0,0.05,3.46,1
4,5,107671.0,106800.0,4190.41,98586.79,115013.21,0.05,3.55,1
5,5,107671.0,105200.0,3865.4,97623.81,112776.19,0.05,3.4,1
6,5,107671.0,103600.0,4271.49,95227.89,111972.11,0.05,3.39,1
7,5,107671.0,102200.0,4322.31,93728.27,110671.73,0.05,3.51,1
8,5,107671.0,110200.0,4070.55,102221.72,118178.28,0.05,3.51,1
9,5,107671.0,114800.0,4216.19,106536.26,123063.74,0.04,3.5,1
0,6,126798.0,124600.0,4070.83,116621.18,132578.82,0.04,3.7,1
1,6,126798.0,123800.0,4233.25,115502.84,132097.16,0.05,3.61,1
2,6,126798.0,125400.0,3957.6,117643.1,133156.9,0.05,3.59,1
3,6,126798.0,122200.0,4708.89,112970.57,131429.43,0.05,3.44,1
4,6,126798.0,125800.0,4262.58,117445.35,134154.65,0.05,3.79,1
5,6,126798.0,123400.0,4287.01,114997.46,131802.54,0.05,3.41,1
6,6,126798.0,123000.0,4557.4,114067.49,131932.51,0.04,3.59,1
7,6,126798.0,120400.0,4231.44,112106.37,128693.63,0.05,3.55,1
8,6,126798.0,123000.0,4164.19,114838.19,131161.81,0.04,3.6,1
9,6,126798.0,126600.0,4225.87,118317.29,134882.71,0.04,3.43,1
0,7,104695.0,108200.0,4251.79,99866.5,116533.5,0.04,3.76,1
1,7,104695.0,106400.0,4305.23,97961.75,114838.25,0.04,3.43,1
2,7,104695.0,112600.0,4221.6,104325.66,120874.34,0.04,3.58,1
3,7,104695.0,102000.0,3877.75,94399.62,109600.38,0.05,3.4,1
4,7,104695.0,106400.0,3727.59,99093.92,113706.08,0.06,3.58,1
5,7,104695.0,98200.0,4090.36,90182.89,106217.11,0.08,3.52,1
6,7,104695.0,110400.0,4170.06,102226.68,118573.32,0.05,3.57,1
7,7,104695.0,100400.0,4203.61,92160.92,108639.08,0.04,3.59,1
8,7,104695.0,105600.0,4001.14,97757.77,113442.23,0.04,3.53,1
9,7,104695.0,103200.0,4131.29,95102.67,111297.33,0.04,3.73,1
0,8,198159.0,197600.0,5614.18,186596.21,208603.79,0.05,3.48,1
1,8,198159.0,199600.0,4971.49,189855.89,209344.11,0.05,3.59,1
2,8,198159.0,200200.0,5158.86,190088.63,210311.37,0.05,3.5,1
3,8,198159.0,208800.0,5370.59,198273.65,219326.35,0.04,3.77,0
4,8,198159.0,204600.0,5619.21,193586.34,215613.66,0.05,3.58,1
5,8,198159.0,194800.0,5085.23,184832.94,204767.06,0.04,3.61,1
6,8,198159.0,199600.0,5329.63,189153.92,210046.08,0.05,3.64,1
7,8,198159.0,196000.0,5393.21,185429.31,206570.69,0.04,3.65,1
8,8,198159.0,193400.0,4756.1,184078.05,202721.95,0.04,3.56,1
9,8,198159.0,195200.0,5085.18,185233.05,205166.95,0.05,3.47,1
0,9,165477.0,173200.0,4405.46,164565.3,181834.7,0.05,4.04,1
1,9,165477.0,167000.0,4958.38,157281.57,176718.43,0.05,3.88,1
2,9,165477.0,169000.0,5064.27,159074.02,178925.98,0.04,3.82,1
3,9,165477.0,173200.0,5137.32,163130.85,183269.15,0.04,3.8,1
4,9,165477.0,167600.0,5067.32,157668.04,177531.96,0.06,3.91,1
5,9,165477.0,167200.0,4845.04,157703.73,176696.27,0.05,3.9,1
6,9,165477.0,166800.0,4927.11,157142.86,176457.14,0.04,3.96,1
7,9,165477.0,173800.0,4868.05,164258.62,183341.38,0.05,3.71,1
8,9,165477.0,172600.0,5158.21,162489.9,182710.1,0.05,3.95,1
9,9,165477.0,170600.0,4880.72,161033.78,180166.22,0.04,3.74,1
0,10,268102.0,265000.0,5289.95,254631.7,275368.3,0.05,3.77,1
1,10,268102.0,263800.0,6115.26,251814.09,275785.91,0.05,3.8,1
2,10,268102.0,261000.0,5030.35,251140.52,270859.48,0.05,3.97,1
3,10,268102.0,276400.0,5464.5,265689.58,287110.42,0.04,3.83,1
4,10,268102.0,266400.0,5694.26,255239.26,277560.74,0.04,3.68,1
5,10,268102.0,266800.0,5482.73,256053.85,277546.15,0.04,3.89,1
6,10,268102.0,262800.0,5101.13,252801.78,272798.22,0.05,3.84,1
7,10,268102.0,271000.0,5164.8,260876.99,281123.01,0.04,3.8,1
8,10,268102.0,257800.0,5393.24,247229.25,268370.75,0.04,3.76,1
9,10,268102.0,272000.0,5706.28,260815.7,283184.3,0.04,3.69,1
